Time,Miami,Score,Toronto,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
3:01.0,J. Richardson enters the game for K. Lowry,67-88, ,,3,67,88,-21,1979.0
3:01.0, ,67-88,J. Porter enters the game for T. Young,,3,67,88,-21,1979.0
2:56.0,T. Herro misses 3-pt jump shot from 26 ft,67-88, ,,3,67,88,-21,1984.0
2:52.0, ,67-88,Defensive rebound by R. Barrett,,3,67,88,-21,1988.0
2:47.0, ,67-88,Shooting foul by N. Jović (drawn by R. Barrett),,3,67,88,-21,1993.0
2:47.0, ,67-88,R. Barrett misses free throw 1 of 2,,3,67,88,-21,1993.0
2:47.0, ,67-88,Offensive rebound by Team,,3,67,88,-21,1993.0
2:47.0,B. Adebayo enters the game for J. Butler,67-88, ,,3,67,88,-21,1993.0
2:47.0,D. Robinson enters the game for N. Jović,67-88, ,,3,67,88,-21,1993.0
2:47.0, ,67-88,C. Boucher enters the game for G. Trent,,3,67,88,-21,1993.0
2:47.0, ,67-88,R. Barrett misses free throw 2 of 2,,3,67,88,-21,1993.0
2:46.0, ,67-88,Offensive rebound by C. Boucher,,3,67,88,-21,1994.0
2:46.0, ,67-88,Personal foul by C. Martin (drawn by C. Boucher),,3,67,88,-21,1994.0
2:32.0, ,67-90,R. Barrett makes 2-pt layup from 2 ft (assist by I. Quickley),,3,67,90,-23,2008.0
2:10.0,J. Richardson misses 2-pt jump shot from 14 ft,67-90, ,,3,67,90,-23,2030.0
2:07.0, ,67-90,Defensive rebound by I. Quickley,,3,67,90,-23,2033.0
2:02.0, ,67-90,Turnover by I. Quickley (lost ball; steal by J. Richardson),,3,67,90,-23,2038.0
1:57.0,J. Richardson misses 2-pt layup from 4 ft,67-90, ,,3,67,90,-23,2043.0
1:57.0, ,67-90,Defensive rebound by Team,,3,67,90,-23,2043.0
1:37.0, ,67-90,Shooting foul by J. Richardson (drawn by R. Barrett),,3,67,90,-23,2063.0
1:37.0, ,67-90,R. Barrett misses free throw 1 of 2,,3,67,90,-23,2063.0
1:37.0, ,67-90,Offensive rebound by Team,,3,67,90,-23,2063.0
1:37.0, ,67-91,R. Barrett makes free throw 2 of 2,,3,67,91,-24,2063.0
1:29.0,Turnover by T. Herro (lost ball; steal by D. Schröder),67-91, ,,3,67,91,-24,2071.0
1:23.0, ,67-91,C. Boucher misses 2-pt layup from 7 ft,,3,67,91,-24,2077.0
1:21.0,Defensive rebound by B. Adebayo,67-91, ,,3,67,91,-24,2079.0
1:09.0,T. Herro makes 3-pt jump shot from 23 ft (assist by C. Martin),70-91, ,,3,70,91,-21,2091.0
0:56.0, ,70-94,I. Quickley makes 3-pt jump shot from 27 ft (assist by J. Porter),,3,70,94,-24,2104.0
0:43.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by C. Martin),73-94, ,,3,73,94,-21,2117.0
0:30.0, ,73-94,I. Quickley misses 2-pt jump shot from 10 ft (block by J. Richardson),,3,73,94,-21,2130.0
0:28.0,Defensive rebound by T. Herro,73-94, ,,3,73,94,-21,2132.0
0:13.0,T. Herro misses 2-pt jump shot from 12 ft,73-94, ,,3,73,94,-21,2147.0
0:10.0, ,73-94,Defensive rebound by C. Boucher,,3,73,94,-21,2150.0
0:00.0,End of 3rd quarter,73-94,,,3,73,94,-21,2160.0
12:00.0,Start of 4th quarter,73-94,,,4,73,94,-21,2160.0
11:44.0,D. Robinson makes 2-pt layup at rim (assist by B. Adebayo),75-94, ,,4,75,94,-19,2176.0
11:21.0, ,75-94,Turnover by G. Dick (traveling),,4,75,94,-19,2199.0
11:10.0,B. Adebayo makes 2-pt jump shot from 10 ft (assist by C. Martin),77-94, ,,4,77,94,-17,2210.0
10:57.0, ,77-96,S. Barnes makes 2-pt hook shot from 1 ft,,4,77,96,-19,2223.0
10:41.0,Turnover by B. Adebayo (lost ball; steal by S. Barnes),77-96, ,,4,77,96,-19,2239.0
10:32.0, ,77-96,Turnover by S. Barnes (lost ball; steal by B. Adebayo),,4,77,96,-19,2248.0
10:26.0,J. Richardson misses 3-pt jump shot from 23 ft,77-96, ,,4,77,96,-19,2254.0
10:21.0, ,77-96,Defensive rebound by C. Boucher,,4,77,96,-19,2259.0
10:13.0, ,77-96,J. Porter misses 3-pt jump shot from 25 ft,,4,77,96,-19,2267.0
10:10.0,Defensive rebound by T. Herro,77-96, ,,4,77,96,-19,2270.0
10:02.0,T. Herro misses 2-pt jump shot from 20 ft,77-96, ,,4,77,96,-19,2278.0
10:00.0,Offensive rebound by C. Martin,77-96, ,,4,77,96,-19,2280.0
9:58.0,C. Martin makes 2-pt layup at rim,79-96, ,,4,79,96,-17,2282.0
9:48.0, ,79-96,Offensive foul by G. Dick (drawn by J. Richardson),,4,79,96,-17,2292.0
9:48.0, ,79-96,Turnover by G. Dick (offensive foul),,4,79,96,-17,2292.0
9:48.0,K. Lowry enters the game for T. Herro,79-96, ,,4,79,96,-17,2292.0
9:48.0, ,79-96,G. Trent enters the game for G. Dick,,4,79,96,-17,2292.0
9:37.0,B. Adebayo misses 2-pt jump shot from 13 ft,79-96, ,,4,79,96,-17,2303.0
9:34.0, ,79-96,Defensive rebound by C. Boucher,,4,79,96,-17,2306.0
9:28.0, ,79-96,I. Quickley misses 2-pt jump shot from 8 ft,,4,79,96,-17,2312.0
9:26.0,Defensive rebound by B. Adebayo,79-96, ,,4,79,96,-17,2314.0
9:20.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Robinson),81-96, ,,4,81,96,-15,2320.0
9:05.0, ,81-96,Turnover by S. Barnes (bad pass),,4,81,96,-15,2335.0
9:05.0, ,81-96,D. Schröder enters the game for J. Porter,,4,81,96,-15,2335.0
9:05.0, ,81-96,T. Young enters the game for I. Quickley,,4,81,96,-15,2335.0
8:46.0,Shooting foul by T. Young (drawn by B. Adebayo),81-96, ,,4,81,96,-15,2354.0
8:46.0,B. Adebayo makes free throw 1 of 2,82-96, ,,4,82,96,-14,2354.0
8:46.0,B. Adebayo makes free throw 2 of 2,83-96, ,,4,83,96,-13,2354.0
8:30.0, ,83-99,G. Trent makes 3-pt jump shot from 25 ft (assist by S. Barnes),,4,83,99,-16,2370.0
8:12.0,J. Richardson makes 2-pt layup at rim (assist by C. Martin),85-99, ,,4,85,99,-14,2388.0
7:45.0, ,85-101,S. Barnes makes 2-pt jump shot from 15 ft (assist by D. Schröder),,4,85,101,-16,2415.0
7:27.0,J. Richardson misses 3-pt jump shot from 23 ft,85-101, ,,4,85,101,-16,2433.0
7:24.0, ,85-101,Defensive rebound by C. Boucher,,4,85,101,-16,2436.0
7:06.0, ,85-104,D. Schröder makes 3-pt jump shot from 23 ft (assist by S. Barnes),,4,85,104,-19,2454.0
7:05.0,Miami full timeout,85-104, ,,4,85,104,-19,2455.0
7:05.0, ,85-104,R. Barrett enters the game for G. Trent,,4,85,104,-19,2455.0
6:56.0,Turnover by C. Martin (3 sec),85-104, ,,4,85,104,-19,2464.0
6:44.0, ,85-106,S. Barnes makes 2-pt jump shot from 6 ft,,4,85,106,-21,2476.0
6:27.0,D. Robinson makes 3-pt jump shot from 30 ft (assist by B. Adebayo),88-106, ,,4,88,106,-18,2493.0
6:01.0, ,88-106,D. Schröder misses 3-pt jump shot from 25 ft,,4,88,106,-18,2519.0
6:00.0,Defensive rebound by Team,88-106, ,,4,88,106,-18,2520.0
6:00.0,J. Butler enters the game for C. Martin,88-106, ,,4,88,106,-18,2520.0
6:00.0, ,88-106,G. Trent enters the game for C. Boucher,,4,88,106,-18,2520.0
5:43.0,D. Robinson makes 2-pt jump shot from 6 ft (assist by B. Adebayo),90-106, ,,4,90,106,-16,2537.0
5:29.0, ,90-108,S. Barnes makes 2-pt jump shot from 8 ft,,4,90,108,-18,2551.0
5:29.0, ,90-108,Shooting foul by B. Adebayo (drawn by S. Barnes),,4,90,108,-18,2551.0
5:29.0, ,90-109,S. Barnes makes free throw 1 of 1,,4,90,109,-19,2551.0
5:16.0,K. Lowry misses 3-pt jump shot from 26 ft,90-109, ,,4,90,109,-19,2564.0
5:13.0, ,90-109,Defensive rebound by G. Trent,,4,90,109,-19,2567.0
4:48.0, ,90-109,S. Barnes misses 2-pt jump shot from 10 ft,,4,90,109,-19,2592.0
4:46.0, ,90-109,Offensive rebound by S. Barnes,,4,90,109,-19,2594.0
4:35.0, ,90-112,G. Trent makes 3-pt jump shot from 28 ft (assist by S. Barnes),,4,90,112,-22,2605.0
4:34.0,Miami full timeout,90-112, ,,4,90,112,-22,2606.0
4:26.0,K. Lowry misses 3-pt jump shot from 23 ft,90-112, ,,4,90,112,-22,2614.0
4:22.0, ,90-112,Defensive rebound by S. Barnes,,4,90,112,-22,2618.0
4:00.0, ,90-112,Shooting foul by J. Richardson (drawn by T. Young),,4,90,112,-22,2640.0
4:00.0, ,90-112,T. Young misses free throw 1 of 2,,4,90,112,-22,2640.0
4:00.0, ,90-112,Offensive rebound by Team,,4,90,112,-22,2640.0
4:00.0, ,90-113,T. Young makes free throw 2 of 2,,4,90,113,-23,2640.0
3:42.0,B. Adebayo makes 2-pt layup from 1 ft,92-113, ,,4,92,113,-21,2658.0
3:42.0,Shooting foul by T. Young (drawn by B. Adebayo),92-113, ,,4,92,113,-21,2658.0
3:42.0,B. Adebayo misses free throw 1 of 1,92-113, ,,4,92,113,-21,2658.0
3:40.0, ,92-113,Defensive rebound by R. Barrett,,4,92,113,-21,2660.0
3:20.0, ,92-115,T. Young makes 2-pt layup from 4 ft (assist by S. Barnes),,4,92,115,-23,2680.0
2:57.0,B. Adebayo misses 2-pt jump shot from 16 ft,92-115, ,,4,92,115,-23,2703.0
2:55.0, ,92-115,Defensive rebound by S. Barnes,,4,92,115,-23,2705.0
2:41.0, ,92-118,G. Trent makes 3-pt jump shot from 23 ft (assist by S. Barnes),,4,92,118,-26,2719.0
2:25.0,Turnover by D. Robinson (lost ball; steal by T. Young),92-118, ,,4,92,118,-26,2735.0
2:21.0, ,92-118,Shooting foul by K. Lowry (drawn by R. Barrett),,4,92,118,-26,2739.0
2:21.0, ,92-118,R. Barrett misses free throw 1 of 2,,4,92,118,-26,2739.0
2:21.0, ,92-118,Offensive rebound by Team,,4,92,118,-26,2739.0
2:21.0,H. Highsmith enters the game for B. Adebayo,92-118, ,,4,92,118,-26,2739.0
2:21.0,N. Jović enters the game for J. Butler,92-118, ,,4,92,118,-26,2739.0
2:21.0,O. Robinson enters the game for K. Lowry,92-118, ,,4,92,118,-26,2739.0
2:21.0,C. Swider enters the game for D. Robinson,92-118, ,,4,92,118,-26,2739.0
2:21.0, ,92-118,G. Dick enters the game for S. Barnes,,4,92,118,-26,2739.0
2:21.0, ,92-118,J. Freeman-Liberty enters the game for D. Schröder,,4,92,118,-26,2739.0
2:21.0, ,92-118,J. Porter enters the game for G. Trent,,4,92,118,-26,2739.0
2:21.0, ,92-118,G. Temple enters the game for T. Young,,4,92,118,-26,2739.0
2:21.0, ,92-119,R. Barrett makes free throw 2 of 2,,4,92,119,-27,2739.0
2:09.0,J. Richardson makes 3-pt jump shot from 26 ft,95-119, ,,4,95,119,-24,2751.0
1:54.0, ,95-119,G. Temple misses 3-pt jump shot from 24 ft,,4,95,119,-24,2766.0
1:51.0,Defensive rebound by O. Robinson,95-119, ,,4,95,119,-24,2769.0
1:48.0,C. Swider makes 2-pt dunk at rim (assist by O. Robinson),97-119, ,,4,97,119,-22,2772.0
1:48.0, ,97-119,Toronto full timeout,,4,97,119,-22,2772.0
1:48.0, ,97-119,C. Boucher enters the game for R. Barrett,,4,97,119,-22,2772.0
1:48.0, ,97-119,J. McDaniels enters the game for J. Porter,,4,97,119,-22,2772.0
1:27.0, ,97-119,J. Freeman-Liberty misses 2-pt jump shot from 16 ft,,4,97,119,-22,2793.0
1:24.0,Defensive rebound by H. Highsmith,97-119, ,,4,97,119,-22,2796.0
1:11.0,C. Swider misses 3-pt jump shot from 25 ft,97-119, ,,4,97,119,-22,2809.0
1:07.0, ,97-119,Defensive rebound by G. Temple,,4,97,119,-22,2813.0
1:00.0, ,97-119,J. McDaniels misses 3-pt jump shot from 26 ft,,4,97,119,-22,2820.0
0:58.0,Defensive rebound by N. Jović,97-119, ,,4,97,119,-22,2822.0
0:54.0,Turnover by N. Jović (bad pass; steal by J. McDaniels),97-119, ,,4,97,119,-22,2826.0
0:39.0, ,97-119,J. Freeman-Liberty misses 2-pt jump shot from 5 ft,,4,97,119,-22,2841.0
0:38.0, ,97-119,Offensive rebound by J. Freeman-Liberty,,4,97,119,-22,2842.0
0:38.0, ,97-121,J. Freeman-Liberty makes 2-pt layup at rim,,4,97,121,-24,2842.0
0:29.0,Turnover by C. Swider (bad pass; steal by G. Temple),97-121, ,,4,97,121,-24,2851.0
0:05.0, ,97-121,Turnover by Team (shot clock),,4,97,121,-24,2875.0
0:00.0,End of 4th quarter,97-121,,,4,97,121,-24,2880.0
