A,B,C,D,E,F,Event
5:51.0,T. Herro enters the game for C. Martin, ,87-68, , ,
5:51.0, , ,87-68, ,C. Johnson enters the game for J. Crowder,
5:32.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,90-68, , ,
5:10.0, , ,90-71,+3,C. Johnson makes 3-pt jump shot from 23 ft (assist by M. Bridges),
4:46.0,O. Yurtseven misses 2-pt jump shot from 9 ft, ,90-71, , ,
4:44.0, , ,90-71, ,Defensive rebound by D. Ayton,
4:30.0, , ,90-71, ,Turnover by C. Paul (bad pass; steal by T. Herro),
4:23.0,Turnover by T. Herro (bad pass; steal by C. Paul), ,90-71, , ,
4:11.0, , ,90-71, ,C. Paul misses 2-pt jump shot from 3 ft,
4:09.0,Defensive rebound by P. Tucker, ,90-71, , ,
3:56.0,T. Herro misses 2-pt jump shot from 17 ft, ,90-71, , ,
3:54.0, , ,90-71, ,Defensive rebound by D. Ayton,
3:50.0, , ,90-71, ,Offensive foul by D. Booker (drawn by M. Strus),
3:50.0, , ,90-71, ,Turnover by D. Booker (offensive foul),
3:50.0,Miami full timeout, ,90-71, , ,
3:50.0,Instant Replay (Challenge: Ruling Stands), ,90-71, , ,
3:50.0,D. Robinson enters the game for M. Strus, ,90-71, , ,
3:50.0, , ,90-71, ,C. Payne enters the game for C. Paul,
3:37.0,Shooting foul by M. Bridges (drawn by K. Lowry), ,90-71, , ,
3:37.0,K. Lowry makes free throw 1 of 2,+1,91-71, , ,
3:37.0,C. Martin enters the game for P. Tucker, ,91-71, , ,
3:37.0,K. Lowry makes free throw 2 of 2,+1,92-71, , ,
3:15.0, , ,92-71, ,D. Booker misses 2-pt jump shot from 1 ft,
3:14.0,Defensive rebound by O. Yurtseven, ,92-71, , ,
3:07.0,D. Robinson misses 3-pt jump shot from 27 ft, ,92-71, , ,
3:04.0, , ,92-71, ,Defensive rebound by D. Ayton,
3:00.0, , ,92-71, ,C. Johnson misses 3-pt jump shot from 26 ft,
2:57.0,Defensive rebound by C. Martin, ,92-71, , ,
2:50.0,Shooting foul by C. Payne (drawn by O. Yurtseven), ,92-71, , ,
2:50.0,O. Yurtseven makes free throw 1 of 2,+1,93-71, , ,
2:50.0, , ,93-71, ,J. Jackson enters the game for D. Ayton,
2:50.0, , ,93-71, ,J. Smith enters the game for M. Bridges,
2:50.0,O. Yurtseven misses free throw 2 of 2, ,93-71, , ,
2:48.0, , ,93-71, ,Defensive rebound by D. Booker,
2:41.0, , ,93-71, ,C. Payne misses 2-pt jump shot from 1 ft,
2:39.0, , ,93-71, ,Offensive rebound by J. Jackson,
2:37.0, , ,93-71, ,C. Payne misses 2-pt jump shot from 22 ft,
2:32.0,Defensive rebound by T. Herro, ,93-71, , ,
2:22.0,T. Herro makes 2-pt jump shot from 12 ft,+2,95-71, , ,
1:59.0, , ,95-71, ,J. Smith misses 2-pt jump shot from 13 ft,
1:56.0,Defensive rebound by K. Lowry, ,95-71, , ,
1:50.0,K. Lowry misses 2-pt jump shot from 13 ft, ,95-71, , ,
1:48.0, , ,95-71, ,Defensive rebound by J. Jackson,
1:42.0, , ,95-71, ,D. Booker misses 2-pt layup from 2 ft,
1:42.0,Defensive rebound by Team, ,95-71, , ,
1:42.0, , ,95-71, ,Loose ball foul by J. Smith (drawn by O. Yurtseven),
1:42.0,K. Guy enters the game for K. Lowry, ,95-71, , ,
1:42.0,C. Silva enters the game for O. Yurtseven, ,95-71, , ,
1:42.0, , ,95-71, ,C. Paul enters the game for D. Booker,
1:33.0,Shooting foul by C. Payne (drawn by T. Herro), ,95-71, , ,
1:33.0, , ,95-71, ,Technical foul by C. Payne,
1:33.0,D. Robinson makes technical free throw,+1,96-71, , ,
1:33.0,T. Herro makes free throw 1 of 2,+1,97-71, , ,
1:33.0,T. Herro makes free throw 2 of 2,+1,98-71, , ,
1:20.0, , ,98-71, ,Def 3 sec tech foul by Team,
1:20.0, , ,98-71, ,C. Paul misses technical free throw,
1:20.0, , ,98-71, ,Offensive rebound by Team,
1:16.0, , ,98-73,+2,C. Johnson makes 2-pt jump shot from 2 ft (assist by C. Payne),
1:16.0, , ,98-73, ,Shooting foul by C. Silva (drawn by C. Johnson),
1:16.0, , ,98-74,+1,C. Johnson makes free throw 1 of 1,
1:00.0,T. Herro misses 2-pt jump shot from 22 ft, ,98-74, , ,
1:00.0, , ,98-74, ,Defensive rebound by C. Johnson,
0:50.0, , ,98-74, ,C. Payne misses 3-pt jump shot from 28 ft,
0:46.0, , ,98-74, ,Offensive rebound by C. Payne,
0:44.0, , ,98-74, ,C. Payne misses 3-pt jump shot from 27 ft,
0:42.0, , ,98-74, ,Offensive rebound by J. Smith,
0:31.0, , ,98-74, ,Shooting foul by T. Herro (drawn by J. Smith),
0:31.0, , ,98-75,+1,J. Smith makes free throw 1 of 2,
0:31.0,P. Tucker enters the game for C. Silva, ,98-75, , ,
0:31.0, , ,98-76,+1,J. Smith makes free throw 2 of 2,
0:07.0,Turnover by Team (shot clock), ,98-76, , ,
0:07.0,C. Silva enters the game for K. Guy, ,98-76, , ,
0:01.0, , ,98-79,+3,J. Jackson makes 3-pt jump shot from 27 ft (assist by C. Paul),
0:01.0, , ,98-79, ,Away from play foul by C. Silva (drawn by J. Smith),
0:01.0, , ,98-79, ,J. Smith misses free throw 1 of 1,
0:01.0,Defensive rebound by C. Silva, ,98-79, , ,
0:00.0,End of 3rd quarter,
4th Q,
Time,Miami,,Score,,Phoenix,
12:00.0,Start of 4th quarter,
11:50.0, , ,98-79, ,Def 3 sec tech foul by Team,
11:50.0, , ,98-80,+1,C. Johnson makes technical free throw,
11:34.0, , ,98-80, ,C. Payne misses 3-pt jump shot from 31 ft,
11:34.0, , ,98-80, ,Offensive rebound by Team,
11:34.0, , ,98-80, ,Turnover by Team (shot clock),
11:21.0,Turnover by C. Martin (out of bounds lost ball), ,98-80, , ,
11:13.0, , ,98-80, ,Turnover by C. Paul (bad pass; steal by O. Yurtseven),
11:03.0,D. Robinson makes 2-pt jump shot from 12 ft (assist by K. Guy),+2,100-80, , ,
10:45.0, , ,100-80, ,C. Paul misses 2-pt jump shot from 19 ft,
10:41.0,Defensive rebound by T. Herro, ,100-80, , ,
10:30.0,Personal foul by C. Paul (drawn by C. Martin), ,100-80, , ,
10:30.0, , ,100-80, ,D. Booker enters the game for J. Jackson,
10:30.0, , ,100-80, ,J. Crowder enters the game for C. Payne,
10:26.0,Offensive foul by O. Yurtseven (drawn by J. Smith), ,100-80, , ,
10:26.0,Turnover by O. Yurtseven (offensive foul), ,100-80, , ,
10:15.0, , ,100-83,+3,C. Johnson makes 3-pt jump shot from 28 ft (assist by D. Booker),
9:58.0,K. Guy misses 2-pt layup from 4 ft, ,100-83, , ,
9:57.0,Offensive rebound by C. Martin, ,100-83, , ,
9:55.0,C. Martin misses 2-pt jump shot from 9 ft, ,100-83, , ,
9:53.0, , ,100-83, ,Defensive rebound by J. Crowder,
9:49.0, , ,100-83, ,Personal foul by T. Herro (drawn by D. Booker),
9:49.0,K. Lowry enters the game for K. Guy, ,100-83, , ,
9:49.0, , ,100-83, ,D. Ayton enters the game for J. Smith,
9:43.0, , ,100-83, ,C. Paul misses 2-pt jump shot from 16 ft,
9:40.0,Defensive rebound by O. Yurtseven, ,100-83, , ,
9:25.0,D. Robinson misses 3-pt jump shot from 26 ft, ,100-83, , ,
9:23.0, , ,100-83, ,Defensive rebound by C. Paul,
9:20.0, , ,100-83, ,Shooting foul by K. Lowry (drawn by D. Ayton),
9:20.0, , ,100-84,+1,D. Ayton makes free throw 1 of 2,
9:20.0, , ,100-85,+1,D. Ayton makes free throw 2 of 2,
9:00.0,O. Yurtseven misses 2-pt jump shot from 12 ft, ,100-85, , ,
8:58.0, , ,100-85, ,Defensive rebound by D. Ayton,
8:52.0, , ,100-85, ,Shooting foul by O. Yurtseven (drawn by D. Ayton),
8:52.0, , ,100-86,+1,D. Ayton makes free throw 1 of 2,
8:52.0, , ,100-87,+1,D. Ayton makes free throw 2 of 2,
8:47.0,Miami full timeout, ,100-87, , ,
