event,TeamScore,opponentScore,pointDifference,elapsedTime,opponent,id
,126,94,32,2473.0,MIA,202401250MIA
,126,96,30,2504.0,MIA,202401250MIA
,128,96,32,2522.0,MIA,202401250MIA
,128,99,29,2541.0,MIA,202401250MIA
,131,99,32,2596.0,MIA,202401250MIA
,131,101,30,2610.0,MIA,202401250MIA
,133,101,32,2629.0,MIA,202401250MIA
,133,104,29,2644.0,MIA,202401250MIA
,135,104,31,2672.0,MIA,202401250MIA
,138,104,34,2725.0,MIA,202401250MIA
,138,105,33,2751.0,MIA,202401250MIA
,138,106,32,2778.0,MIA,202401250MIA
,138,107,31,2778.0,MIA,202401250MIA
,138,110,28,2797.0,MIA,202401250MIA
,140,110,30,2814.0,MIA,202401250MIA
,143,110,33,2837.0,MIA,202401250MIA
F,143,110,33,2880.0,MIA,202401250MIA
,0,0,0,0.0,LAC,202401270BOS
,0,2,-2,25.0,LAC,202401270BOS
T,2,2,0,83.0,LAC,202401270BOS
,2,4,-2,102.0,LAC,202401270BOS
T,4,4,0,110.0,LAC,202401270BOS
LC,5,4,1,110.0,LAC,202401270BOS
,7,4,3,169.0,LAC,202401270BOS
,7,5,2,217.0,LAC,202401270BOS
,7,6,1,285.0,LAC,202401270BOS
,9,6,3,297.0,LAC,202401270BOS
T,9,9,0,325.0,LAC,202401270BOS
LC,9,11,-2,349.0,LAC,202401270BOS
,9,13,-4,371.0,LAC,202401270BOS
,9,14,-5,393.0,LAC,202401270BOS
,9,15,-6,393.0,LAC,202401270BOS
,9,17,-8,444.0,LAC,202401270BOS
,10,17,-7,484.0,LAC,202401270BOS
,11,17,-6,484.0,LAC,202401270BOS
,11,19,-8,505.0,LAC,202401270BOS
,13,19,-6,534.0,LAC,202401270BOS
,13,21,-8,614.0,LAC,202401270BOS
,16,21,-5,651.0,LAC,202401270BOS
,16,23,-7,665.0,LAC,202401270BOS
,17,23,-6,674.0,LAC,202401270BOS
,18,23,-5,674.0,LAC,202401270BOS
,18,26,-8,691.0,LAC,202401270BOS
,21,26,-5,702.0,LAC,202401270BOS
,21,27,-6,732.0,LAC,202401270BOS
,24,27,-3,753.0,LAC,202401270BOS
,24,30,-6,794.0,LAC,202401270BOS
,24,32,-8,836.0,LAC,202401270BOS
,26,32,-6,875.0,LAC,202401270BOS
,26,34,-8,922.0,LAC,202401270BOS
,26,36,-10,940.0,LAC,202401270BOS
,28,36,-8,964.0,LAC,202401270BOS
,28,37,-9,991.0,LAC,202401270BOS
,28,38,-10,991.0,LAC,202401270BOS
,28,39,-11,991.0,LAC,202401270BOS
,28,41,-13,1041.0,LAC,202401270BOS
,30,41,-11,1044.0,LAC,202401270BOS
,30,43,-13,1067.0,LAC,202401270BOS
,30,45,-15,1146.0,LAC,202401270BOS
,32,45,-13,1167.0,LAC,202401270BOS
,32,47,-15,1230.0,LAC,202401270BOS
,34,47,-13,1259.0,LAC,202401270BOS
,37,47,-10,1281.0,LAC,202401270BOS
,37,50,-13,1296.0,LAC,202401270BOS
,37,52,-15,1376.0,LAC,202401270BOS
,37,55,-18,1402.0,LAC,202401270BOS
,39,55,-16,1438.0,LAC,202401270BOS
,41,55,-14,1465.0,LAC,202401270BOS
,41,58,-17,1495.0,LAC,202401270BOS
,43,58,-15,1539.0,LAC,202401270BOS
,46,58,-12,1568.0,LAC,202401270BOS
,46,60,-14,1602.0,LAC,202401270BOS
,46,62,-16,1632.0,LAC,202401270BOS
,46,64,-18,1658.0,LAC,202401270BOS
,46,65,-19,1679.0,LAC,202401270BOS
,46,66,-20,1679.0,LAC,202401270BOS
,46,68,-22,1723.0,LAC,202401270BOS
,46,70,-24,1750.0,LAC,202401270BOS
,46,72,-26,1765.0,LAC,202401270BOS
,46,74,-28,1802.0,LAC,202401270BOS
,46,75,-29,1866.0,LAC,202401270BOS
,46,76,-30,1866.0,LAC,202401270BOS
,46,78,-32,1916.0,LAC,202401270BOS
,46,79,-33,1937.0,LAC,202401270BOS
,48,79,-31,1962.0,LAC,202401270BOS
,48,81,-33,1977.0,LAC,202401270BOS
,50,81,-31,1987.0,LAC,202401270BOS
,51,81,-30,1987.0,LAC,202401270BOS
,51,83,-32,2000.0,LAC,202401270BOS
,52,83,-31,2018.0,LAC,202401270BOS
,53,83,-30,2018.0,LAC,202401270BOS
,53,85,-32,2040.0,LAC,202401270BOS
,53,88,-35,2073.0,LAC,202401270BOS
,55,88,-33,2113.0,LAC,202401270BOS
,55,91,-36,2128.0,LAC,202401270BOS
,56,91,-35,2146.0,LAC,202401270BOS
,57,91,-34,2146.0,LAC,202401270BOS
,60,91,-31,2156.0,LAC,202401270BOS
,60,93,-33,2184.0,LAC,202401270BOS
,60,94,-34,2197.0,LAC,202401270BOS
,60,95,-35,2197.0,LAC,202401270BOS
,63,95,-32,2208.0,LAC,202401270BOS
,63,97,-34,2227.0,LAC,202401270BOS
,64,97,-33,2227.0,LAC,202401270BOS
,64,99,-35,2253.0,LAC,202401270BOS
,65,99,-34,2274.0,LAC,202401270BOS
,67,99,-32,2307.0,LAC,202401270BOS
,67,101,-34,2356.0,LAC,202401270BOS
,70,101,-31,2370.0,LAC,202401270BOS
,70,103,-33,2404.0,LAC,202401270BOS
,72,103,-31,2423.0,LAC,202401270BOS
,72,105,-33,2480.0,LAC,202401270BOS
,74,105,-31,2498.0,LAC,202401270BOS
,76,105,-29,2528.0,LAC,202401270BOS
,78,105,-27,2550.0,LAC,202401270BOS
,80,105,-25,2589.0,LAC,202401270BOS
,83,105,-22,2618.0,LAC,202401270BOS
,83,108,-25,2648.0,LAC,202401270BOS
,85,108,-23,2663.0,LAC,202401270BOS
,87,108,-21,2704.0,LAC,202401270BOS
,87,110,-23,2731.0,LAC,202401270BOS
,90,110,-20,2791.0,LAC,202401270BOS
,90,112,-22,2804.0,LAC,202401270BOS
,92,112,-20,2814.0,LAC,202401270BOS
,92,115,-23,2837.0,LAC,202401270BOS
,93,115,-22,2848.0,LAC,202401270BOS
,95,115,-20,2875.0,LAC,202401270BOS
,96,115,-19,2875.0,LAC,202401270BOS
F,96,115,-19,2880.0,LAC,202401270BOS
,0,0,0,0.0,NOH,202401290BOS
,3,0,3,22.0,NOH,202401290BOS
,3,2,1,37.0,NOH,202401290BOS
,4,2,2,74.0,NOH,202401290BOS
LC,4,5,-1,99.0,NOH,202401290BOS
LC,6,5,1,112.0,NOH,202401290BOS
,8,5,3,132.0,NOH,202401290BOS
,8,7,1,147.0,NOH,202401290BOS
LC,8,9,-1,221.0,NOH,202401290BOS
,8,11,-3,247.0,NOH,202401290BOS
,8,14,-6,277.0,NOH,202401290BOS
,10,14,-4,293.0,NOH,202401290BOS
,11,14,-3,293.0,NOH,202401290BOS
,11,17,-6,309.0,NOH,202401290BOS
,11,19,-8,331.0,NOH,202401290BOS
,11,21,-10,356.0,NOH,202401290BOS
,11,22,-11,356.0,NOH,202401290BOS
,14,22,-8,390.0,NOH,202401290BOS
,16,22,-6,431.0,NOH,202401290BOS
,16,25,-9,444.0,NOH,202401290BOS
,16,28,-12,484.0,NOH,202401290BOS
,16,30,-14,514.0,NOH,202401290BOS
,18,30,-12,526.0,NOH,202401290BOS
,18,32,-14,544.0,NOH,202401290BOS
,21,32,-11,560.0,NOH,202401290BOS
,21,34,-13,611.0,NOH,202401290BOS
,23,34,-11,631.0,NOH,202401290BOS
,25,34,-9,669.0,NOH,202401290BOS
,25,36,-11,708.0,NOH,202401290BOS
,27,36,-9,739.0,NOH,202401290BOS
,27,38,-11,811.0,NOH,202401290BOS
,27,40,-13,856.0,NOH,202401290BOS
,27,42,-15,883.0,NOH,202401290BOS
,27,43,-16,907.0,NOH,202401290BOS
,27,44,-17,907.0,NOH,202401290BOS
,30,44,-14,923.0,NOH,202401290BOS
,32,44,-12,949.0,NOH,202401290BOS
,32,46,-14,971.0,NOH,202401290BOS
,34,46,-12,1039.0,NOH,202401290BOS
,37,46,-9,1073.0,NOH,202401290BOS
,38,46,-8,1118.0,NOH,202401290BOS
,38,48,-10,1139.0,NOH,202401290BOS
,38,49,-11,1139.0,NOH,202401290BOS
,41,49,-8,1189.0,NOH,202401290BOS
,41,50,-9,1216.0,NOH,202401290BOS
,43,50,-7,1233.0,NOH,202401290BOS
,43,52,-9,1250.0,NOH,202401290BOS
,45,52,-7,1265.0,NOH,202401290BOS
,45,55,-10,1281.0,NOH,202401290BOS
,45,58,-13,1335.0,NOH,202401290BOS
,47,58,-11,1350.0,NOH,202401290BOS
,48,58,-10,1350.0,NOH,202401290BOS
,48,60,-12,1362.0,NOH,202401290BOS
,50,60,-10,1380.0,NOH,202401290BOS
,52,60,-8,1453.0,NOH,202401290BOS
,53,60,-7,1453.0,NOH,202401290BOS
,54,60,-6,1478.0,NOH,202401290BOS
,55,60,-5,1478.0,NOH,202401290BOS
,55,62,-7,1520.0,NOH,202401290BOS
,57,62,-5,1545.0,NOH,202401290BOS
,60,62,-2,1581.0,NOH,202401290BOS
,60,64,-4,1599.0,NOH,202401290BOS
,60,66,-6,1633.0,NOH,202401290BOS
,60,68,-8,1668.0,NOH,202401290BOS
,63,68,-5,1676.0,NOH,202401290BOS
,65,68,-3,1724.0,NOH,202401290BOS
,65,70,-5,1743.0,NOH,202401290BOS
,65,71,-6,1743.0,NOH,202401290BOS
,68,71,-3,1754.0,NOH,202401290BOS
,68,73,-5,1792.0,NOH,202401290BOS
,69,73,-4,1812.0,NOH,202401290BOS
,70,73,-3,1812.0,NOH,202401290BOS
,71,73,-2,1837.0,NOH,202401290BOS
LC,74,73,1,1869.0,NOH,202401290BOS
,76,73,3,1901.0,NOH,202401290BOS
T,76,76,0,1924.0,NOH,202401290BOS
LC,76,77,-1,1957.0,NOH,202401290BOS
,76,78,-2,1957.0,NOH,202401290BOS
LC,79,78,1,1969.0,NOH,202401290BOS
LC,79,80,-1,2001.0,NOH,202401290BOS
,79,82,-3,2021.0,NOH,202401290BOS
,79,83,-4,2065.0,NOH,202401290BOS
,79,85,-6,2085.0,NOH,202401290BOS
,79,87,-8,2127.0,NOH,202401290BOS
,81,87,-6,2136.0,NOH,202401290BOS
,81,89,-8,2221.0,NOH,202401290BOS
,81,91,-10,2268.0,NOH,202401290BOS
,81,92,-11,2268.0,NOH,202401290BOS
,84,92,-8,2285.0,NOH,202401290BOS
,86,92,-6,2325.0,NOH,202401290BOS
,86,94,-8,2341.0,NOH,202401290BOS
,89,94,-5,2410.0,NOH,202401290BOS
,91,94,-3,2452.0,NOH,202401290BOS
T,94,94,0,2498.0,NOH,202401290BOS
,94,96,-2,2523.0,NOH,202401290BOS
T,96,96,0,2534.0,NOH,202401290BOS
,96,98,-2,2555.0,NOH,202401290BOS
LC,99,98,1,2575.0,NOH,202401290BOS
,101,98,3,2608.0,NOH,202401290BOS
,102,98,4,2634.0,NOH,202401290BOS
,104,98,6,2660.0,NOH,202401290BOS
,104,101,3,2672.0,NOH,202401290BOS
,107,101,6,2695.0,NOH,202401290BOS
,107,103,4,2709.0,NOH,202401290BOS
,109,103,6,2741.0,NOH,202401290BOS
,111,103,8,2778.0,NOH,202401290BOS
,114,103,11,2813.0,NOH,202401290BOS
,114,105,9,2821.0,NOH,202401290BOS
,114,107,7,2845.0,NOH,202401290BOS
,115,107,8,2855.0,NOH,202401290BOS
,116,107,9,2855.0,NOH,202401290BOS
,116,109,7,2861.0,NOH,202401290BOS
,116,112,4,2870.0,NOH,202401290BOS
,117,112,5,2871.0,NOH,202401290BOS
,118,112,6,2871.0,NOH,202401290BOS
F,118,112,6,2880.0,NOH,202401290BOS
,0,0,0,0.0,IND,202401300BOS
,2,0,2,38.0,IND,202401300BOS
LC,2,3,-1,60.0,IND,202401300BOS
LC,4,3,1,77.0,IND,202401300BOS
LC,4,5,-1,92.0,IND,202401300BOS
LC,7,5,2,104.0,IND,202401300BOS
LC,7,8,-1,119.0,IND,202401300BOS
LC,9,8,1,131.0,IND,202401300BOS
,10,8,2,131.0,IND,202401300BOS
T,10,10,0,142.0,IND,202401300BOS
,13,10,3,151.0,IND,202401300BOS
,16,10,6,211.0,IND,202401300BOS
,16,12,4,237.0,IND,202401300BOS
,18,12,6,274.0,IND,202401300BOS
,20,12,8,295.0,IND,202401300BOS
,20,15,5,314.0,IND,202401300BOS
,22,15,7,339.0,IND,202401300BOS
,24,15,9,410.0,IND,202401300BOS
,24,17,7,446.0,IND,202401300BOS
,24,19,5,469.0,IND,202401300BOS
,26,19,7,519.0,IND,202401300BOS
,28,19,9,546.0,IND,202401300BOS
,28,21,7,610.0,IND,202401300BOS
,31,21,10,625.0,IND,202401300BOS
,31,23,8,660.0,IND,202401300BOS
,34,23,11,671.0,IND,202401300BOS
,34,25,9,707.0,IND,202401300BOS
,34,26,8,707.0,IND,202401300BOS
,36,26,10,718.0,IND,202401300BOS
,39,26,13,749.0,IND,202401300BOS
,39,28,11,765.0,IND,202401300BOS
,41,28,13,784.0,IND,202401300BOS
,41,31,10,794.0,IND,202401300BOS
,41,33,8,832.0,IND,202401300BOS
,44,33,11,846.0,IND,202401300BOS
,47,33,14,870.0,IND,202401300BOS
,50,33,17,897.0,IND,202401300BOS
,50,35,15,918.0,IND,202401300BOS
,52,35,17,944.0,IND,202401300BOS
,52,36,16,955.0,IND,202401300BOS
,52,37,15,955.0,IND,202401300BOS
,55,37,18,972.0,IND,202401300BOS
,55,40,15,986.0,IND,202401300BOS
,56,40,16,1006.0,IND,202401300BOS
,57,40,17,1006.0,IND,202401300BOS
,57,43,14,1031.0,IND,202401300BOS
,57,45,12,1077.0,IND,202401300BOS
,59,45,14,1099.0,IND,202401300BOS
,59,47,12,1116.0,IND,202401300BOS
,60,47,13,1133.0,IND,202401300BOS
,61,47,14,1133.0,IND,202401300BOS
,61,49,12,1147.0,IND,202401300BOS
,63,49,14,1166.0,IND,202401300BOS
,63,51,12,1183.0,IND,202401300BOS
,65,51,14,1200.0,IND,202401300BOS
,65,52,13,1211.0,IND,202401300BOS
,65,53,12,1211.0,IND,202401300BOS
,66,53,13,1232.0,IND,202401300BOS
,67,53,14,1232.0,IND,202401300BOS
,67,55,12,1243.0,IND,202401300BOS
,68,55,13,1258.0,IND,202401300BOS
,69,55,14,1258.0,IND,202401300BOS
,71,55,16,1276.0,IND,202401300BOS
,74,55,19,1297.0,IND,202401300BOS
,74,56,18,1311.0,IND,202401300BOS
,74,57,17,1311.0,IND,202401300BOS
,76,57,19,1329.0,IND,202401300BOS
,76,59,17,1343.0,IND,202401300BOS
,79,59,20,1358.0,IND,202401300BOS
,79,61,18,1397.0,IND,202401300BOS
,79,63,16,1428.0,IND,202401300BOS
,81,63,18,1436.0,IND,202401300BOS
,81,66,15,1440.0,IND,202401300BOS
,81,69,12,1453.0,IND,202401300BOS
,83,69,14,1501.0,IND,202401300BOS
,83,72,11,1511.0,IND,202401300BOS
,83,74,9,1551.0,IND,202401300BOS
,83,75,8,1551.0,IND,202401300BOS
,85,75,10,1567.0,IND,202401300BOS
,85,77,8,1580.0,IND,202401300BOS
,85,79,6,1621.0,IND,202401300BOS
,85,82,3,1672.0,IND,202401300BOS
,87,82,5,1695.0,IND,202401300BOS
,87,84,3,1715.0,IND,202401300BOS
,89,84,5,1745.0,IND,202401300BOS
,89,86,3,1757.0,IND,202401300BOS
,91,86,5,1777.0,IND,202401300BOS
,91,88,3,1818.0,IND,202401300BOS
T,91,91,0,1838.0,IND,202401300BOS
,93,91,2,1855.0,IND,202401300BOS
T,93,93,0,1889.0,IND,202401300BOS
LC,93,94,-1,1909.0,IND,202401300BOS
LC,96,94,2,1922.0,IND,202401300BOS
,97,94,3,1970.0,IND,202401300BOS
,98,94,4,1970.0,IND,202401300BOS
,98,96,2,1980.0,IND,202401300BOS
,101,96,5,2018.0,IND,202401300BOS
,101,97,4,2035.0,IND,202401300BOS
,101,98,3,2035.0,IND,202401300BOS
,104,98,6,2059.0,IND,202401300BOS
,104,100,4,2084.0,IND,202401300BOS
,104,102,2,2113.0,IND,202401300BOS
,104,103,1,2113.0,IND,202401300BOS
,106,103,3,2160.0,IND,202401300BOS
,108,103,5,2208.0,IND,202401300BOS
,108,106,2,2219.0,IND,202401300BOS
,110,106,4,2241.0,IND,202401300BOS
,113,106,7,2264.0,IND,202401300BOS
,115,106,9,2325.0,IND,202401300BOS
,115,108,7,2339.0,IND,202401300BOS
,118,108,10,2355.0,IND,202401300BOS
,120,108,12,2434.0,IND,202401300BOS
,120,110,10,2445.0,IND,202401300BOS
,120,112,8,2482.0,IND,202401300BOS
,121,112,9,2548.0,IND,202401300BOS
,122,112,10,2548.0,IND,202401300BOS
,122,114,8,2594.0,IND,202401300BOS
,123,114,9,2615.0,IND,202401300BOS
,123,116,7,2627.0,IND,202401300BOS
,124,116,8,2642.0,IND,202401300BOS
,125,116,9,2642.0,IND,202401300BOS
,125,118,7,2664.0,IND,202401300BOS
,127,118,9,2716.0,IND,202401300BOS
,127,120,7,2771.0,IND,202401300BOS
,127,122,5,2788.0,IND,202401300BOS
,127,124,3,2816.0,IND,202401300BOS
,128,124,4,2864.0,IND,202401300BOS
,129,124,5,2864.0,IND,202401300BOS
F,129,124,5,2880.0,IND,202401300BOS
,0,0,0,0.0,LAL,202402010BOS
,2,0,2,17.0,LAL,202402010BOS
T,2,2,0,55.0,LAL,202402010BOS
,4,2,2,69.0,LAL,202402010BOS
,4,3,1,96.0,LAL,202402010BOS
T,4,4,0,96.0,LAL,202402010BOS
,6,4,2,143.0,LAL,202402010BOS
,8,4,4,168.0,LAL,202402010BOS
,8,6,2,186.0,LAL,202402010BOS
LC,8,9,-1,277.0,LAL,202402010BOS
LC,10,9,1,290.0,LAL,202402010BOS
LC,10,11,-1,315.0,LAL,202402010BOS
,10,14,-4,346.0,LAL,202402010BOS
,10,16,-6,372.0,LAL,202402010BOS
,13,16,-3,398.0,LAL,202402010BOS
,15,16,-1,427.0,LAL,202402010BOS
,15,19,-4,441.0,LAL,202402010BOS
,15,22,-7,467.0,LAL,202402010BOS
,15,24,-9,486.0,LAL,202402010BOS
,17,24,-7,617.0,LAL,202402010BOS
,17,27,-10,634.0,LAL,202402010BOS
,17,28,-11,658.0,LAL,202402010BOS
,20,28,-8,669.0,LAL,202402010BOS
,23,28,-5,692.0,LAL,202402010BOS
,25,28,-3,720.0,LAL,202402010BOS
,27,28,-1,762.0,LAL,202402010BOS
,27,31,-4,775.0,LAL,202402010BOS
,30,31,-1,797.0,LAL,202402010BOS
LC,32,31,1,823.0,LAL,202402010BOS
LC,32,34,-2,841.0,LAL,202402010BOS
,32,36,-4,868.0,LAL,202402010BOS
,32,39,-7,890.0,LAL,202402010BOS
,32,41,-9,976.0,LAL,202402010BOS
,34,41,-7,1019.0,LAL,202402010BOS
,35,41,-6,1019.0,LAL,202402010BOS
,38,41,-3,1050.0,LAL,202402010BOS
,38,43,-5,1092.0,LAL,202402010BOS
,38,46,-8,1136.0,LAL,202402010BOS
,41,46,-5,1167.0,LAL,202402010BOS
,41,49,-8,1183.0,LAL,202402010BOS
,44,49,-5,1196.0,LAL,202402010BOS
,44,52,-8,1270.0,LAL,202402010BOS
,44,55,-11,1294.0,LAL,202402010BOS
,46,55,-9,1317.0,LAL,202402010BOS
,46,58,-12,1340.0,LAL,202402010BOS
,46,60,-14,1375.0,LAL,202402010BOS
,48,60,-12,1470.0,LAL,202402010BOS
,48,61,-13,1478.0,LAL,202402010BOS
,48,62,-14,1478.0,LAL,202402010BOS
,48,63,-15,1478.0,LAL,202402010BOS
,50,63,-13,1493.0,LAL,202402010BOS
,50,65,-15,1506.0,LAL,202402010BOS
,52,65,-13,1516.0,LAL,202402010BOS
,52,68,-16,1549.0,LAL,202402010BOS
,53,68,-15,1568.0,LAL,202402010BOS
,54,68,-14,1568.0,LAL,202402010BOS
,54,70,-16,1616.0,LAL,202402010BOS
,57,70,-13,1666.0,LAL,202402010BOS
,57,72,-15,1688.0,LAL,202402010BOS
,59,72,-13,1720.0,LAL,202402010BOS
,59,75,-16,1742.0,LAL,202402010BOS
,62,75,-13,1793.0,LAL,202402010BOS
,65,75,-10,1823.0,LAL,202402010BOS
,65,77,-12,1855.0,LAL,202402010BOS
,68,77,-9,1879.0,LAL,202402010BOS
,71,77,-6,1919.0,LAL,202402010BOS
,71,78,-7,1960.0,LAL,202402010BOS
,71,79,-8,1960.0,LAL,202402010BOS
,71,81,-10,1989.0,LAL,202402010BOS
,71,82,-11,2023.0,LAL,202402010BOS
,71,83,-12,2023.0,LAL,202402010BOS
,73,83,-10,2039.0,LAL,202402010BOS
,76,83,-7,2074.0,LAL,202402010BOS
,76,86,-10,2100.0,LAL,202402010BOS
,78,86,-8,2117.0,LAL,202402010BOS
,78,88,-10,2157.0,LAL,202402010BOS
,80,88,-8,2174.0,LAL,202402010BOS
,82,88,-6,2199.0,LAL,202402010BOS
,82,90,-8,2205.0,LAL,202402010BOS
,82,92,-10,2229.0,LAL,202402010BOS
,85,92,-7,2243.0,LAL,202402010BOS
,85,94,-9,2257.0,LAL,202402010BOS
,85,97,-12,2286.0,LAL,202402010BOS
,87,97,-10,2347.0,LAL,202402010BOS
,87,99,-12,2424.0,LAL,202402010BOS
,90,99,-9,2459.0,LAL,202402010BOS
,90,100,-10,2487.0,LAL,202402010BOS
,90,101,-11,2487.0,LAL,202402010BOS
,91,101,-10,2507.0,LAL,202402010BOS
,92,101,-9,2507.0,LAL,202402010BOS
,92,102,-10,2515.0,LAL,202402010BOS
,92,103,-11,2515.0,LAL,202402010BOS
,94,103,-9,2532.0,LAL,202402010BOS
,94,106,-12,2551.0,LAL,202402010BOS
,96,106,-10,2569.0,LAL,202402010BOS
,96,107,-11,2609.0,LAL,202402010BOS
,98,107,-9,2659.0,LAL,202402010BOS
,98,110,-12,2678.0,LAL,202402010BOS
,100,110,-10,2730.0,LAL,202402010BOS
,100,111,-11,2748.0,LAL,202402010BOS
,100,112,-12,2748.0,LAL,202402010BOS
,100,113,-13,2759.0,LAL,202402010BOS
,101,113,-12,2803.0,LAL,202402010BOS
,102,113,-11,2803.0,LAL,202402010BOS
,102,114,-12,2812.0,LAL,202402010BOS
,105,114,-9,2833.0,LAL,202402010BOS
F,105,114,-9,2880.0,LAL,202402010BOS
,0,0,0,0.0,MEM,202402040BOS
,1,0,1,10.0,MEM,202402040BOS
,3,0,3,83.0,MEM,202402040BOS
,3,2,1,117.0,MEM,202402040BOS
,5,2,3,133.0,MEM,202402040BOS
,7,2,5,152.0,MEM,202402040BOS
,7,4,3,172.0,MEM,202402040BOS
,9,4,5,206.0,MEM,202402040BOS
,11,4,7,228.0,MEM,202402040BOS
,11,7,4,245.0,MEM,202402040BOS
,11,9,2,273.0,MEM,202402040BOS
,14,9,5,290.0,MEM,202402040BOS
,17,9,8,324.0,MEM,202402040BOS
,17,10,7,331.0,MEM,202402040BOS
,17,11,6,331.0,MEM,202402040BOS
,18,11,7,347.0,MEM,202402040BOS
,19,11,8,347.0,MEM,202402040BOS
,22,11,11,380.0,MEM,202402040BOS
,22,13,9,414.0,MEM,202402040BOS
,24,13,11,434.0,MEM,202402040BOS
,24,16,8,505.0,MEM,202402040BOS
,24,18,6,572.0,MEM,202402040BOS
,24,20,4,603.0,MEM,202402040BOS
,27,20,7,623.0,MEM,202402040BOS
,28,20,8,653.0,MEM,202402040BOS
,29,20,9,653.0,MEM,202402040BOS
,29,22,7,777.0,MEM,202402040BOS
,31,22,9,798.0,MEM,202402040BOS
,32,22,10,798.0,MEM,202402040BOS
,32,24,8,850.0,MEM,202402040BOS
,35,24,11,861.0,MEM,202402040BOS
,35,27,8,878.0,MEM,202402040BOS
,35,30,5,911.0,MEM,202402040BOS
,38,30,8,934.0,MEM,202402040BOS
,38,32,6,956.0,MEM,202402040BOS
,38,35,3,979.0,MEM,202402040BOS
,40,35,5,1003.0,MEM,202402040BOS
,40,38,2,1051.0,MEM,202402040BOS
,41,38,3,1074.0,MEM,202402040BOS
,42,38,4,1074.0,MEM,202402040BOS
,42,40,2,1087.0,MEM,202402040BOS
,44,40,4,1105.0,MEM,202402040BOS
,44,41,3,1121.0,MEM,202402040BOS
,44,42,2,1121.0,MEM,202402040BOS
,46,42,4,1134.0,MEM,202402040BOS
,46,44,2,1145.0,MEM,202402040BOS
,48,44,4,1157.0,MEM,202402040BOS
,51,44,7,1188.0,MEM,202402040BOS
,53,44,9,1214.0,MEM,202402040BOS
,53,46,7,1235.0,MEM,202402040BOS
,56,46,10,1274.0,MEM,202402040BOS
,58,46,12,1296.0,MEM,202402040BOS
,60,46,14,1317.0,MEM,202402040BOS
,60,47,13,1337.0,MEM,202402040BOS
,60,48,12,1337.0,MEM,202402040BOS
,62,48,14,1350.0,MEM,202402040BOS
,64,48,16,1374.0,MEM,202402040BOS
,67,48,19,1402.0,MEM,202402040BOS
,67,50,17,1411.0,MEM,202402040BOS
,70,50,20,1429.0,MEM,202402040BOS
,70,53,17,1452.0,MEM,202402040BOS
,70,56,14,1530.0,MEM,202402040BOS
,72,56,16,1563.0,MEM,202402040BOS
,74,56,18,1618.0,MEM,202402040BOS
,77,56,21,1657.0,MEM,202402040BOS
,77,58,19,1672.0,MEM,202402040BOS
,80,58,22,1686.0,MEM,202402040BOS
,83,58,25,1735.0,MEM,202402040BOS
,83,61,22,1750.0,MEM,202402040BOS
,83,63,20,1786.0,MEM,202402040BOS
,83,65,18,1807.0,MEM,202402040BOS
,85,65,20,1827.0,MEM,202402040BOS
,86,65,21,1856.0,MEM,202402040BOS
,88,65,23,1885.0,MEM,202402040BOS
,89,65,24,1885.0,MEM,202402040BOS
,92,65,27,1905.0,MEM,202402040BOS
,92,68,24,1952.0,MEM,202402040BOS
,92,71,21,1976.0,MEM,202402040BOS
,92,73,19,2014.0,MEM,202402040BOS
,95,73,22,2029.0,MEM,202402040BOS
,97,73,24,2047.0,MEM,202402040BOS
,99,73,26,2120.0,MEM,202402040BOS
,99,75,24,2128.0,MEM,202402040BOS
,99,76,23,2148.0,MEM,202402040BOS
,99,78,21,2195.0,MEM,202402040BOS
,99,79,20,2234.0,MEM,202402040BOS
,100,79,21,2255.0,MEM,202402040BOS
,101,79,22,2255.0,MEM,202402040BOS
,101,81,20,2283.0,MEM,202402040BOS
,102,81,21,2300.0,MEM,202402040BOS
,103,81,22,2300.0,MEM,202402040BOS
,104,81,23,2367.0,MEM,202402040BOS
,105,81,24,2367.0,MEM,202402040BOS
,107,81,26,2397.0,MEM,202402040BOS
,107,83,24,2409.0,MEM,202402040BOS
,109,83,26,2435.0,MEM,202402040BOS
,112,83,29,2460.0,MEM,202402040BOS
,112,85,27,2479.0,MEM,202402040BOS
,114,85,29,2498.0,MEM,202402040BOS
,116,85,31,2521.0,MEM,202402040BOS
,118,85,33,2589.0,MEM,202402040BOS
,121,85,36,2629.0,MEM,202402040BOS
,121,87,34,2679.0,MEM,202402040BOS
,124,87,37,2707.0,MEM,202402040BOS
,126,87,39,2758.0,MEM,202402040BOS
,126,89,37,2772.0,MEM,202402040BOS
,129,89,40,2821.0,MEM,202402040BOS
,129,90,39,2836.0,MEM,202402040BOS
,129,91,38,2836.0,MEM,202402040BOS
,131,91,40,2845.0,MEM,202402040BOS
F,131,91,40,2880.0,MEM,202402040BOS
,0,0,0,0.0,ATL,202402070BOS
,2,0,2,46.0,ATL,202402070BOS
LC,2,3,-1,66.0,ATL,202402070BOS
LC,5,3,2,78.0,ATL,202402070BOS
,7,3,4,158.0,ATL,202402070BOS
,9,3,6,187.0,ATL,202402070BOS
,9,5,4,200.0,ATL,202402070BOS
,9,7,2,234.0,ATL,202402070BOS
,9,8,1,234.0,ATL,202402070BOS
,11,8,3,249.0,ATL,202402070BOS
,11,10,1,271.0,ATL,202402070BOS
LC,11,12,-1,296.0,ATL,202402070BOS
,11,14,-3,345.0,ATL,202402070BOS
,13,14,-1,354.0,ATL,202402070BOS
