event,TeamScore,opponentScore,pointDifference,elapsedTime,opponent,id
,58,61,-3,1329.0,SAS,202311300SAS
,58,62,-4,1357.0,SAS,202311300SAS
,58,63,-5,1357.0,SAS,202311300SAS
,58,64,-6,1357.0,SAS,202311300SAS
,60,64,-4,1371.0,SAS,202311300SAS
,62,64,-2,1414.0,SAS,202311300SAS
,62,66,-4,1438.0,SAS,202311300SAS
,65,66,-1,1511.0,SAS,202311300SAS
LC,67,66,1,1530.0,SAS,202311300SAS
LC,67,69,-2,1542.0,SAS,202311300SAS
T,69,69,0,1560.0,SAS,202311300SAS
LC,71,69,2,1583.0,SAS,202311300SAS
T,71,71,0,1598.0,SAS,202311300SAS
,72,71,1,1629.0,SAS,202311300SAS
,73,71,2,1629.0,SAS,202311300SAS
T,73,73,0,1642.0,SAS,202311300SAS
LC,73,75,-2,1662.0,SAS,202311300SAS
T,75,75,0,1679.0,SAS,202311300SAS
,75,77,-2,1693.0,SAS,202311300SAS
T,77,77,0,1712.0,SAS,202311300SAS
LC,78,77,1,1712.0,SAS,202311300SAS
LC,78,79,-1,1746.0,SAS,202311300SAS
,78,81,-3,1771.0,SAS,202311300SAS
T,81,81,0,1783.0,SAS,202311300SAS
,81,84,-3,1825.0,SAS,202311300SAS
,81,85,-4,1858.0,SAS,202311300SAS
,81,86,-5,1858.0,SAS,202311300SAS
,82,86,-4,1878.0,SAS,202311300SAS
,82,89,-7,1888.0,SAS,202311300SAS
,84,89,-5,1910.0,SAS,202311300SAS
,84,92,-8,1928.0,SAS,202311300SAS
,85,92,-7,1967.0,SAS,202311300SAS
,86,92,-6,1967.0,SAS,202311300SAS
,86,95,-9,1981.0,SAS,202311300SAS
,86,97,-11,2002.0,SAS,202311300SAS
,86,98,-12,2002.0,SAS,202311300SAS
,89,98,-9,2025.0,SAS,202311300SAS
,89,99,-10,2042.0,SAS,202311300SAS
,89,100,-11,2042.0,SAS,202311300SAS
,91,100,-9,2049.0,SAS,202311300SAS
,92,100,-8,2049.0,SAS,202311300SAS
,94,100,-6,2080.0,SAS,202311300SAS
,94,103,-9,2100.0,SAS,202311300SAS
,97,103,-6,2112.0,SAS,202311300SAS
,99,103,-4,2131.0,SAS,202311300SAS
,99,104,-5,2154.0,SAS,202311300SAS
,99,105,-6,2154.0,SAS,202311300SAS
,101,105,-4,2160.0,SAS,202311300SAS
,101,106,-5,2178.0,SAS,202311300SAS
,103,106,-3,2195.0,SAS,202311300SAS
,105,106,-1,2227.0,SAS,202311300SAS
,105,108,-3,2235.0,SAS,202311300SAS
,105,109,-4,2235.0,SAS,202311300SAS
,105,112,-7,2281.0,SAS,202311300SAS
,107,112,-5,2295.0,SAS,202311300SAS
,107,115,-8,2342.0,SAS,202311300SAS
,109,115,-6,2357.0,SAS,202311300SAS
,110,115,-5,2357.0,SAS,202311300SAS
,110,117,-7,2370.0,SAS,202311300SAS
,112,117,-5,2383.0,SAS,202311300SAS
,114,117,-3,2460.0,SAS,202311300SAS
T,117,117,0,2487.0,SAS,202311300SAS
LC,119,117,2,2510.0,SAS,202311300SAS
,121,117,4,2567.0,SAS,202311300SAS
,121,119,2,2610.0,SAS,202311300SAS
T,121,121,0,2637.0,SAS,202311300SAS
,123,121,2,2649.0,SAS,202311300SAS
,123,122,1,2667.0,SAS,202311300SAS
T,123,123,0,2667.0,SAS,202311300SAS
,124,123,1,2678.0,SAS,202311300SAS
,125,123,2,2678.0,SAS,202311300SAS
,127,123,4,2717.0,SAS,202311300SAS
,127,126,1,2766.0,SAS,202311300SAS
,130,126,4,2786.0,SAS,202311300SAS
,130,128,2,2801.0,SAS,202311300SAS
,132,128,4,2821.0,SAS,202311300SAS
,133,128,5,2841.0,SAS,202311300SAS
,134,128,6,2841.0,SAS,202311300SAS
,134,129,5,2849.0,SAS,202311300SAS
,134,130,4,2849.0,SAS,202311300SAS
,135,130,5,2852.0,SAS,202311300SAS
,136,130,6,2852.0,SAS,202311300SAS
,136,133,3,2862.0,SAS,202311300SAS
,137,133,4,2863.0,SAS,202311300SAS
,137,135,2,2874.0,SAS,202311300SAS
F,137,135,2,2880.0,SAS,202311300SAS
,0,0,0,0.0,MIL,202312020MIL
,2,0,2,55.0,MIL,202312020MIL
LC,2,3,-1,91.0,MIL,202312020MIL
LC,5,3,2,107.0,MIL,202312020MIL
LC,5,6,-1,121.0,MIL,202312020MIL
T,6,6,0,133.0,MIL,202312020MIL
LC,7,6,1,133.0,MIL,202312020MIL
,9,6,3,158.0,MIL,202312020MIL
,10,6,4,158.0,MIL,202312020MIL
,10,8,2,172.0,MIL,202312020MIL
,12,8,4,187.0,MIL,202312020MIL
,12,10,2,195.0,MIL,202312020MIL
,15,10,5,210.0,MIL,202312020MIL
,15,13,2,221.0,MIL,202312020MIL
T,15,15,0,256.0,MIL,202312020MIL
,18,15,3,269.0,MIL,202312020MIL
,20,15,5,305.0,MIL,202312020MIL
,20,17,3,313.0,MIL,202312020MIL
,20,19,1,346.0,MIL,202312020MIL
,22,19,3,386.0,MIL,202312020MIL
,24,19,5,400.0,MIL,202312020MIL
,24,21,3,419.0,MIL,202312020MIL
,26,21,5,427.0,MIL,202312020MIL
,27,21,6,427.0,MIL,202312020MIL
,27,23,4,445.0,MIL,202312020MIL
,27,25,2,470.0,MIL,202312020MIL
,29,25,4,489.0,MIL,202312020MIL
,29,28,1,501.0,MIL,202312020MIL
,30,28,2,515.0,MIL,202312020MIL
LC,30,31,-1,532.0,MIL,202312020MIL
LC,32,31,1,553.0,MIL,202312020MIL
LC,32,33,-1,572.0,MIL,202312020MIL
T,33,33,0,587.0,MIL,202312020MIL
LC,35,33,2,596.0,MIL,202312020MIL
T,35,35,0,615.0,MIL,202312020MIL
LC,35,37,-2,631.0,MIL,202312020MIL
T,37,37,0,649.0,MIL,202312020MIL
,37,39,-2,686.0,MIL,202312020MIL
,37,40,-3,686.0,MIL,202312020MIL
,37,42,-5,714.0,MIL,202312020MIL
,37,43,-6,775.0,MIL,202312020MIL
,37,44,-7,775.0,MIL,202312020MIL
,40,44,-4,796.0,MIL,202312020MIL
,41,44,-3,819.0,MIL,202312020MIL
,41,46,-5,852.0,MIL,202312020MIL
,43,46,-3,873.0,MIL,202312020MIL
,43,48,-5,911.0,MIL,202312020MIL
,43,50,-7,938.0,MIL,202312020MIL
,45,50,-5,980.0,MIL,202312020MIL
,48,50,-2,1000.0,MIL,202312020MIL
,48,53,-5,1064.0,MIL,202312020MIL
,48,55,-7,1089.0,MIL,202312020MIL
,50,55,-5,1105.0,MIL,202312020MIL
,53,55,-2,1135.0,MIL,202312020MIL
,53,58,-5,1146.0,MIL,202312020MIL
,56,58,-2,1171.0,MIL,202312020MIL
,56,61,-5,1189.0,MIL,202312020MIL
,58,61,-3,1235.0,MIL,202312020MIL
,60,61,-1,1256.0,MIL,202312020MIL
,60,63,-3,1269.0,MIL,202312020MIL
,62,63,-1,1287.0,MIL,202312020MIL
T,63,63,0,1385.0,MIL,202312020MIL
,63,65,-2,1399.0,MIL,202312020MIL
,63,66,-3,1432.0,MIL,202312020MIL
,63,67,-4,1432.0,MIL,202312020MIL
,66,67,-1,1456.0,MIL,202312020MIL
,66,69,-3,1469.0,MIL,202312020MIL
,66,71,-5,1494.0,MIL,202312020MIL
,68,71,-3,1509.0,MIL,202312020MIL
,70,71,-1,1529.0,MIL,202312020MIL
LC,72,71,1,1550.0,MIL,202312020MIL
,74,71,3,1564.0,MIL,202312020MIL
,74,72,2,1580.0,MIL,202312020MIL
,74,73,1,1580.0,MIL,202312020MIL
,76,73,3,1602.0,MIL,202312020MIL
,78,73,5,1624.0,MIL,202312020MIL
,78,75,3,1659.0,MIL,202312020MIL
,80,75,5,1683.0,MIL,202312020MIL
,80,76,4,1695.0,MIL,202312020MIL
,80,77,3,1695.0,MIL,202312020MIL
,83,77,6,1705.0,MIL,202312020MIL
,83,79,4,1724.0,MIL,202312020MIL
,83,82,1,1762.0,MIL,202312020MIL
LC,83,84,-1,1779.0,MIL,202312020MIL
LC,86,84,2,1866.0,MIL,202312020MIL
,87,84,3,1895.0,MIL,202312020MIL
,88,84,4,1895.0,MIL,202312020MIL
,90,84,6,1917.0,MIL,202312020MIL
,90,86,4,1929.0,MIL,202312020MIL
,90,87,3,1929.0,MIL,202312020MIL
,90,89,1,1958.0,MIL,202312020MIL
LC,90,91,-1,2019.0,MIL,202312020MIL
,90,94,-4,2044.0,MIL,202312020MIL
,93,94,-1,2055.0,MIL,202312020MIL
,93,95,-2,2111.0,MIL,202312020MIL
,93,96,-3,2111.0,MIL,202312020MIL
,95,96,-1,2123.0,MIL,202312020MIL
,95,99,-4,2154.0,MIL,202312020MIL
,98,99,-1,2160.0,MIL,202312020MIL
LC,100,99,1,2215.0,MIL,202312020MIL
LC,100,101,-1,2231.0,MIL,202312020MIL
LC,103,101,2,2239.0,MIL,202312020MIL
T,103,103,0,2258.0,MIL,202312020MIL
LC,103,106,-3,2286.0,MIL,202312020MIL
,104,106,-2,2314.0,MIL,202312020MIL
,105,106,-1,2314.0,MIL,202312020MIL
,105,108,-3,2332.0,MIL,202312020MIL
,107,108,-1,2395.0,MIL,202312020MIL
,107,110,-3,2413.0,MIL,202312020MIL
,107,112,-5,2452.0,MIL,202312020MIL
,110,112,-2,2474.0,MIL,202312020MIL
,111,112,-1,2526.0,MIL,202312020MIL
T,112,112,0,2526.0,MIL,202312020MIL
,112,114,-2,2543.0,MIL,202312020MIL
,113,114,-1,2557.0,MIL,202312020MIL
T,114,114,0,2557.0,MIL,202312020MIL
,114,116,-2,2571.0,MIL,202312020MIL
,114,119,-5,2596.0,MIL,202312020MIL
,116,119,-3,2660.0,MIL,202312020MIL
,116,121,-5,2704.0,MIL,202312020MIL
,116,123,-7,2725.0,MIL,202312020MIL
,118,123,-5,2748.0,MIL,202312020MIL
,118,125,-7,2767.0,MIL,202312020MIL
,118,127,-9,2800.0,MIL,202312020MIL
,118,129,-11,2833.0,MIL,202312020MIL
,118,132,-14,2863.0,MIL,202312020MIL
,121,132,-11,2877.0,MIL,202312020MIL
F,121,132,-11,2880.0,MIL,202312020MIL
,0,0,0,0.0,NJN,202312060ATL
,2,0,2,39.0,NJN,202312060ATL
,3,0,3,39.0,NJN,202312060ATL
,5,0,5,66.0,NJN,202312060ATL
,5,3,2,80.0,NJN,202312060ATL
LC,5,6,-1,96.0,NJN,202312060ATL
LC,8,6,2,108.0,NJN,202312060ATL
LC,8,9,-1,143.0,NJN,202312060ATL
LC,10,9,1,156.0,NJN,202312060ATL
,12,9,3,179.0,NJN,202312060ATL
,15,9,6,210.0,NJN,202312060ATL
,15,10,5,221.0,NJN,202312060ATL
,17,10,7,288.0,NJN,202312060ATL
,17,12,5,319.0,NJN,202312060ATL
,19,12,7,344.0,NJN,202312060ATL
,19,15,4,357.0,NJN,202312060ATL
,22,15,7,370.0,NJN,202312060ATL
,22,18,4,451.0,NJN,202312060ATL
,22,19,3,451.0,NJN,202312060ATL
,22,20,2,497.0,NJN,202312060ATL
,24,20,4,511.0,NJN,202312060ATL
,24,23,1,524.0,NJN,202312060ATL
T,24,24,0,542.0,NJN,202312060ATL
LC,24,25,-1,542.0,NJN,202312060ATL
T,25,25,0,551.0,NJN,202312060ATL
LC,26,25,1,551.0,NJN,202312060ATL
LC,26,27,-1,564.0,NJN,202312060ATL
T,27,27,0,597.0,NJN,202312060ATL
LC,28,27,1,597.0,NJN,202312060ATL
T,28,28,0,605.0,NJN,202312060ATL
LC,28,29,-1,605.0,NJN,202312060ATL
,28,30,-2,640.0,NJN,202312060ATL
,28,31,-3,640.0,NJN,202312060ATL
,29,31,-2,654.0,NJN,202312060ATL
,30,31,-1,654.0,NJN,202312060ATL
LC,32,31,1,688.0,NJN,202312060ATL
,33,31,2,688.0,NJN,202312060ATL
LC,33,34,-1,731.0,NJN,202312060ATL
LC,35,34,1,765.0,NJN,202312060ATL
,36,34,2,913.0,NJN,202312060ATL
,37,34,3,913.0,NJN,202312060ATL
,37,36,1,935.0,NJN,202312060ATL
LC,37,38,-1,963.0,NJN,202312060ATL
LC,39,38,1,977.0,NJN,202312060ATL
LC,39,41,-2,1013.0,NJN,202312060ATL
T,41,41,0,1034.0,NJN,202312060ATL
,41,43,-2,1089.0,NJN,202312060ATL
,42,43,-1,1100.0,NJN,202312060ATL
T,43,43,0,1100.0,NJN,202312060ATL
,43,45,-2,1156.0,NJN,202312060ATL
,44,45,-1,1211.0,NJN,202312060ATL
LC,46,45,1,1234.0,NJN,202312060ATL
LC,46,47,-1,1246.0,NJN,202312060ATL
LC,48,47,1,1295.0,NJN,202312060ATL
LC,48,49,-1,1312.0,NJN,202312060ATL
LC,50,49,1,1327.0,NJN,202312060ATL
LC,50,51,-1,1362.0,NJN,202312060ATL
LC,52,51,1,1370.0,NJN,202312060ATL
,54,51,3,1405.0,NJN,202312060ATL
,54,53,1,1418.0,NJN,202312060ATL
,56,53,3,1440.0,NJN,202312060ATL
,56,55,1,1454.0,NJN,202312060ATL
LC,56,57,-1,1481.0,NJN,202312060ATL
LC,58,57,1,1503.0,NJN,202312060ATL
,60,57,3,1572.0,NJN,202312060ATL
T,60,60,0,1596.0,NJN,202312060ATL
,63,60,3,1616.0,NJN,202312060ATL
,65,60,5,1655.0,NJN,202312060ATL
,65,62,3,1675.0,NJN,202312060ATL
,66,62,4,1695.0,NJN,202312060ATL
,67,62,5,1695.0,NJN,202312060ATL
,69,62,7,1712.0,NJN,202312060ATL
,69,64,5,1733.0,NJN,202312060ATL
,69,65,4,1775.0,NJN,202312060ATL
,69,66,3,1775.0,NJN,202312060ATL
,72,66,6,1789.0,NJN,202312060ATL
,72,68,4,1808.0,NJN,202312060ATL
,72,70,2,1826.0,NJN,202312060ATL
,72,71,1,1886.0,NJN,202312060ATL
,75,71,4,1908.0,NJN,202312060ATL
,75,73,2,1925.0,NJN,202312060ATL
,75,74,1,1925.0,NJN,202312060ATL
LC,75,76,-1,1994.0,NJN,202312060ATL
,75,77,-2,2028.0,NJN,202312060ATL
T,77,77,0,2046.0,NJN,202312060ATL
,77,79,-2,2073.0,NJN,202312060ATL
LC,80,79,1,2089.0,NJN,202312060ATL
LC,80,81,-1,2108.0,NJN,202312060ATL
LC,82,81,1,2157.0,NJN,202312060ATL
,84,81,3,2178.0,NJN,202312060ATL
,84,83,1,2212.0,NJN,202312060ATL
LC,84,86,-2,2263.0,NJN,202312060ATL
,84,88,-4,2300.0,NJN,202312060ATL
,87,88,-1,2316.0,NJN,202312060ATL
,87,89,-2,2327.0,NJN,202312060ATL
LC,90,89,1,2339.0,NJN,202312060ATL
LC,90,91,-1,2391.0,NJN,202312060ATL
LC,92,91,1,2407.0,NJN,202312060ATL
LC,92,93,-1,2425.0,NJN,202312060ATL
LC,94,93,1,2466.0,NJN,202312060ATL
LC,94,95,-1,2477.0,NJN,202312060ATL
,94,96,-2,2477.0,NJN,202312060ATL
T,96,96,0,2492.0,NJN,202312060ATL
,96,98,-2,2501.0,NJN,202312060ATL
LC,99,98,1,2519.0,NJN,202312060ATL
,101,98,3,2600.0,NJN,202312060ATL
,101,100,1,2608.0,NJN,202312060ATL
LC,101,102,-1,2654.0,NJN,202312060ATL
LC,104,102,2,2702.0,NJN,202312060ATL
T,104,104,0,2716.0,NJN,202312060ATL
LC,104,107,-3,2741.0,NJN,202312060ATL
,106,107,-1,2754.0,NJN,202312060ATL
,106,109,-3,2773.0,NJN,202312060ATL
,108,109,-1,2810.0,NJN,202312060ATL
T,109,109,0,2845.0,NJN,202312060ATL
LC,110,109,1,2845.0,NJN,202312060ATL
LC,110,111,-1,2848.0,NJN,202312060ATL
,110,112,-2,2856.0,NJN,202312060ATL
LC,113,112,1,2863.0,NJN,202312060ATL
LC,113,114,-1,2875.0,NJN,202312060ATL
F,113,114,-1,2880.0,NJN,202312060ATL
,0,0,0,0.0,PHI,202312080PHI
,0,2,-2,15.0,PHI,202312080PHI
,0,4,-4,48.0,PHI,202312080PHI
,2,4,-2,65.0,PHI,202312080PHI
T,4,4,0,98.0,PHI,202312080PHI
,4,6,-2,123.0,PHI,202312080PHI
,4,8,-4,217.0,PHI,202312080PHI
,6,8,-2,227.0,PHI,202312080PHI
,6,11,-5,243.0,PHI,202312080PHI
,8,11,-3,259.0,PHI,202312080PHI
,8,14,-6,298.0,PHI,202312080PHI
,9,14,-5,312.0,PHI,202312080PHI
,10,14,-4,312.0,PHI,202312080PHI
,11,14,-3,312.0,PHI,202312080PHI
,11,17,-6,350.0,PHI,202312080PHI
,12,17,-5,371.0,PHI,202312080PHI
,13,17,-4,371.0,PHI,202312080PHI
,14,17,-3,371.0,PHI,202312080PHI
,14,19,-5,383.0,PHI,202312080PHI
,14,20,-6,383.0,PHI,202312080PHI
,16,20,-4,423.0,PHI,202312080PHI
,16,23,-7,442.0,PHI,202312080PHI
,16,26,-10,487.0,PHI,202312080PHI
,16,27,-11,540.0,PHI,202312080PHI
,17,27,-10,552.0,PHI,202312080PHI
,18,27,-9,552.0,PHI,202312080PHI
,21,27,-6,579.0,PHI,202312080PHI
,21,29,-8,599.0,PHI,202312080PHI
,21,30,-9,632.0,PHI,202312080PHI
,21,31,-10,632.0,PHI,202312080PHI
,21,32,-11,651.0,PHI,202312080PHI
,23,32,-9,672.0,PHI,202312080PHI
,23,34,-11,716.0,PHI,202312080PHI
,23,35,-12,716.0,PHI,202312080PHI
,23,37,-14,752.0,PHI,202312080PHI
,25,37,-12,771.0,PHI,202312080PHI
,27,37,-10,799.0,PHI,202312080PHI
,30,37,-7,834.0,PHI,202312080PHI
,30,40,-10,851.0,PHI,202312080PHI
,32,40,-8,874.0,PHI,202312080PHI
,32,43,-11,879.0,PHI,202312080PHI
,34,43,-9,913.0,PHI,202312080PHI
,37,43,-6,938.0,PHI,202312080PHI
,37,44,-7,952.0,PHI,202312080PHI
,37,45,-8,952.0,PHI,202312080PHI
,38,45,-7,965.0,PHI,202312080PHI
,39,45,-6,965.0,PHI,202312080PHI
,39,47,-8,984.0,PHI,202312080PHI
,41,47,-6,1043.0,PHI,202312080PHI
,41,49,-8,1059.0,PHI,202312080PHI
,43,49,-6,1074.0,PHI,202312080PHI
,43,52,-9,1084.0,PHI,202312080PHI
,45,52,-7,1099.0,PHI,202312080PHI
,45,54,-9,1114.0,PHI,202312080PHI
,48,54,-6,1140.0,PHI,202312080PHI
,48,57,-9,1158.0,PHI,202312080PHI
,51,57,-6,1183.0,PHI,202312080PHI
,53,57,-4,1210.0,PHI,202312080PHI
,56,57,-1,1231.0,PHI,202312080PHI
,56,59,-3,1247.0,PHI,202312080PHI
,56,60,-4,1247.0,PHI,202312080PHI
,58,60,-2,1286.0,PHI,202312080PHI
,58,62,-4,1300.0,PHI,202312080PHI
,60,62,-2,1335.0,PHI,202312080PHI
LC,63,62,1,1384.0,PHI,202312080PHI
,65,62,3,1406.0,PHI,202312080PHI
,68,62,6,1434.0,PHI,202312080PHI
,71,62,9,1464.0,PHI,202312080PHI
,71,64,7,1489.0,PHI,202312080PHI
,71,65,6,1515.0,PHI,202312080PHI
,71,66,5,1515.0,PHI,202312080PHI
,73,66,7,1538.0,PHI,202312080PHI
,73,67,6,1557.0,PHI,202312080PHI
,73,68,5,1557.0,PHI,202312080PHI
,73,70,3,1589.0,PHI,202312080PHI
,73,72,1,1626.0,PHI,202312080PHI
,76,72,4,1645.0,PHI,202312080PHI
,76,74,2,1671.0,PHI,202312080PHI
,78,74,4,1683.0,PHI,202312080PHI
,78,76,2,1728.0,PHI,202312080PHI
,79,76,3,1757.0,PHI,202312080PHI
,79,78,1,1777.0,PHI,202312080PHI
,81,78,3,1792.0,PHI,202312080PHI
,81,80,1,1800.0,PHI,202312080PHI
,83,80,3,1817.0,PHI,202312080PHI
,83,82,1,1829.0,PHI,202312080PHI
LC,83,85,-2,1860.0,PHI,202312080PHI
,83,87,-4,1924.0,PHI,202312080PHI
,86,87,-1,1935.0,PHI,202312080PHI
LC,88,87,1,1964.0,PHI,202312080PHI
T,88,88,0,1982.0,PHI,202312080PHI
,90,88,2,2018.0,PHI,202312080PHI
,90,89,1,2058.0,PHI,202312080PHI
T,90,90,0,2058.0,PHI,202312080PHI
LC,90,91,-1,2084.0,PHI,202312080PHI
,90,93,-3,2126.0,PHI,202312080PHI
,92,93,-1,2132.0,PHI,202312080PHI
,92,95,-3,2172.0,PHI,202312080PHI
,92,96,-4,2172.0,PHI,202312080PHI
,92,97,-5,2201.0,PHI,202312080PHI
,94,97,-3,2222.0,PHI,202312080PHI
,95,97,-2,2252.0,PHI,202312080PHI
,95,98,-3,2267.0,PHI,202312080PHI
,97,98,-1,2308.0,PHI,202312080PHI
,97,100,-3,2326.0,PHI,202312080PHI
,98,100,-2,2368.0,PHI,202312080PHI
,98,102,-4,2393.0,PHI,202312080PHI
,101,102,-1,2448.0,PHI,202312080PHI
,101,104,-3,2465.0,PHI,202312080PHI
,102,104,-2,2479.0,PHI,202312080PHI
,103,104,-1,2479.0,PHI,202312080PHI
T,104,104,0,2479.0,PHI,202312080PHI
LC,106,104,2,2543.0,PHI,202312080PHI
,107,104,3,2543.0,PHI,202312080PHI
,107,106,1,2557.0,PHI,202312080PHI
,108,106,2,2577.0,PHI,202312080PHI
,109,106,3,2577.0,PHI,202312080PHI
,109,107,2,2607.0,PHI,202312080PHI
,109,108,1,2669.0,PHI,202312080PHI
T,109,109,0,2669.0,PHI,202312080PHI
LC,109,111,-2,2685.0,PHI,202312080PHI
,109,113,-4,2729.0,PHI,202312080PHI
,109,114,-5,2769.0,PHI,202312080PHI
,109,115,-6,2769.0,PHI,202312080PHI
,109,118,-9,2798.0,PHI,202312080PHI
,109,119,-10,2816.0,PHI,202312080PHI
,109,121,-12,2825.0,PHI,202312080PHI
,111,121,-10,2836.0,PHI,202312080PHI
,111,122,-11,2837.0,PHI,202312080PHI
,111,123,-12,2837.0,PHI,202312080PHI
,114,123,-9,2843.0,PHI,202312080PHI
,114,124,-10,2845.0,PHI,202312080PHI
,114,125,-11,2845.0,PHI,202312080PHI
F,114,125,-11,2880.0,PHI,202312080PHI
,0,0,0,0.0,DEN,202312110ATL
,0,2,-2,17.0,DEN,202312110ATL
T,2,2,0,39.0,DEN,202312110ATL
,2,4,-2,50.0,DEN,202312110ATL
T,4,4,0,72.0,DEN,202312110ATL
,4,5,-1,84.0,DEN,202312110ATL
,4,6,-2,84.0,DEN,202312110ATL
T,6,6,0,121.0,DEN,202312110ATL
,6,8,-2,147.0,DEN,202312110ATL
,6,10,-4,186.0,DEN,202312110ATL
,8,10,-2,195.0,DEN,202312110ATL
,9,10,-1,226.0,DEN,202312110ATL
T,10,10,0,226.0,DEN,202312110ATL
LC,12,10,2,299.0,DEN,202312110ATL
T,12,12,0,313.0,DEN,202312110ATL
,15,12,3,329.0,DEN,202312110ATL
,15,14,1,357.0,DEN,202312110ATL
,17,14,3,370.0,DEN,202312110ATL
,20,14,6,397.0,DEN,202312110ATL
,20,16,4,412.0,DEN,202312110ATL
,23,16,7,449.0,DEN,202312110ATL
,23,18,5,473.0,DEN,202312110ATL
,25,18,7,492.0,DEN,202312110ATL
,26,18,8,518.0,DEN,202312110ATL
,27,18,9,518.0,DEN,202312110ATL
,27,20,7,573.0,DEN,202312110ATL
,30,20,10,609.0,DEN,202312110ATL
,30,23,7,625.0,DEN,202312110ATL
,33,23,10,642.0,DEN,202312110ATL
,33,25,8,663.0,DEN,202312110ATL
,36,25,11,675.0,DEN,202312110ATL
,36,28,8,709.0,DEN,202312110ATL
,36,30,6,746.0,DEN,202312110ATL
,38,30,8,756.0,DEN,202312110ATL
,38,32,6,800.0,DEN,202312110ATL
,40,32,8,819.0,DEN,202312110ATL
,42,32,10,839.0,DEN,202312110ATL
,42,34,8,855.0,DEN,202312110ATL
,42,35,7,855.0,DEN,202312110ATL
,44,35,9,877.0,DEN,202312110ATL
,44,37,7,898.0,DEN,202312110ATL
,44,39,5,932.0,DEN,202312110ATL
,47,39,8,958.0,DEN,202312110ATL
,47,42,5,964.0,DEN,202312110ATL
,50,42,8,994.0,DEN,202312110ATL
,50,45,5,1057.0,DEN,202312110ATL
,50,47,3,1087.0,DEN,202312110ATL
,52,47,5,1101.0,DEN,202312110ATL
,52,50,2,1118.0,DEN,202312110ATL
,55,50,5,1138.0,DEN,202312110ATL
,55,52,3,1151.0,DEN,202312110ATL
,56,52,4,1179.0,DEN,202312110ATL
,57,52,5,1187.0,DEN,202312110ATL
,58,52,6,1187.0,DEN,202312110ATL
,58,53,5,1203.0,DEN,202312110ATL
,58,54,4,1203.0,DEN,202312110ATL
,58,57,1,1248.0,DEN,202312110ATL
,60,57,3,1266.0,DEN,202312110ATL
,60,59,1,1306.0,DEN,202312110ATL
LC,60,61,-1,1344.0,DEN,202312110ATL
LC,62,61,1,1369.0,DEN,202312110ATL
LC,62,63,-1,1390.0,DEN,202312110ATL
,62,65,-3,1414.0,DEN,202312110ATL
,62,67,-5,1463.0,DEN,202312110ATL
,62,69,-7,1488.0,DEN,202312110ATL
,64,69,-5,1501.0,DEN,202312110ATL
,66,69,-3,1537.0,DEN,202312110ATL
,66,70,-4,1555.0,DEN,202312110ATL
,66,73,-7,1561.0,DEN,202312110ATL
,69,73,-4,1579.0,DEN,202312110ATL
,69,75,-6,1598.0,DEN,202312110ATL
,69,77,-8,1639.0,DEN,202312110ATL
,69,78,-9,1669.0,DEN,202312110ATL
,71,78,-7,1693.0,DEN,202312110ATL
,71,80,-9,1701.0,DEN,202312110ATL
,71,82,-11,1778.0,DEN,202312110ATL
,71,85,-14,1836.0,DEN,202312110ATL
,71,87,-16,1875.0,DEN,202312110ATL
,71,88,-17,1875.0,DEN,202312110ATL
,71,91,-20,1898.0,DEN,202312110ATL
,73,91,-18,1941.0,DEN,202312110ATL
,74,91,-17,1981.0,DEN,202312110ATL
,75,91,-16,1981.0,DEN,202312110ATL
,75,93,-18,1993.0,DEN,202312110ATL
,75,94,-19,2006.0,DEN,202312110ATL
,78,94,-16,2025.0,DEN,202312110ATL
,78,96,-18,2046.0,DEN,202312110ATL
,81,96,-15,2058.0,DEN,202312110ATL
,81,98,-17,2079.0,DEN,202312110ATL
,81,99,-18,2079.0,DEN,202312110ATL
,83,99,-16,2092.0,DEN,202312110ATL
,86,99,-13,2110.0,DEN,202312110ATL
,86,100,-14,2135.0,DEN,202312110ATL
,86,101,-15,2135.0,DEN,202312110ATL
,86,102,-16,2135.0,DEN,202312110ATL
,86,103,-17,2135.0,DEN,202312110ATL
,86,105,-19,2174.0,DEN,202312110ATL
,88,105,-17,2209.0,DEN,202312110ATL
,88,108,-20,2285.0,DEN,202312110ATL
,90,108,-18,2298.0,DEN,202312110ATL
,91,108,-17,2298.0,DEN,202312110ATL
,92,108,-16,2327.0,DEN,202312110ATL
,93,108,-15,2327.0,DEN,202312110ATL
,93,110,-17,2337.0,DEN,202312110ATL
,95,110,-15,2354.0,DEN,202312110ATL
,95,112,-17,2428.0,DEN,202312110ATL
,97,112,-15,2448.0,DEN,202312110ATL
,97,115,-18,2468.0,DEN,202312110ATL
,99,115,-16,2488.0,DEN,202312110ATL
,102,115,-13,2520.0,DEN,202312110ATL
,104,115,-11,2557.0,DEN,202312110ATL
,104,118,-14,2585.0,DEN,202312110ATL
,105,118,-13,2605.0,DEN,202312110ATL
,106,118,-12,2605.0,DEN,202312110ATL
,106,120,-14,2623.0,DEN,202312110ATL
,106,121,-15,2623.0,DEN,202312110ATL
,108,121,-13,2639.0,DEN,202312110ATL
,108,122,-14,2661.0,DEN,202312110ATL
,109,122,-13,2674.0,DEN,202312110ATL
,110,122,-12,2674.0,DEN,202312110ATL
,112,122,-10,2733.0,DEN,202312110ATL
,115,122,-7,2768.0,DEN,202312110ATL
,115,123,-8,2775.0,DEN,202312110ATL
