event,TeamScore,opponentScore,pointDifference,elapsedTime,opponent,id
,72,67,5,1498.0,OKC,202401280DET
,74,67,7,1508.0,OKC,202401280DET
,76,67,9,1534.0,OKC,202401280DET
,78,67,11,1559.0,OKC,202401280DET
,81,67,14,1585.0,OKC,202401280DET
,81,69,12,1607.0,OKC,202401280DET
,81,70,11,1607.0,OKC,202401280DET
,81,72,9,1637.0,OKC,202401280DET
,83,72,11,1654.0,OKC,202401280DET
,83,74,9,1683.0,OKC,202401280DET
,83,76,7,1713.0,OKC,202401280DET
,85,76,9,1739.0,OKC,202401280DET
,85,78,7,1757.0,OKC,202401280DET
,87,78,9,1781.0,OKC,202401280DET
,87,80,7,1807.0,OKC,202401280DET
,87,82,5,1856.0,OKC,202401280DET
,87,84,3,1899.0,OKC,202401280DET
,90,84,6,1917.0,OKC,202401280DET
,90,86,4,1943.0,OKC,202401280DET
,92,86,6,1969.0,OKC,202401280DET
,95,86,9,2000.0,OKC,202401280DET
,96,86,10,2018.0,OKC,202401280DET
,97,86,11,2018.0,OKC,202401280DET
,100,86,14,2070.0,OKC,202401280DET
,102,86,16,2181.0,OKC,202401280DET
,102,88,14,2194.0,OKC,202401280DET
,104,88,16,2235.0,OKC,202401280DET
,104,90,14,2330.0,OKC,202401280DET
,107,90,17,2386.0,OKC,202401280DET
,107,93,14,2392.0,OKC,202401280DET
,109,93,16,2437.0,OKC,202401280DET
,109,94,15,2509.0,OKC,202401280DET
,109,95,14,2509.0,OKC,202401280DET
,111,95,16,2550.0,OKC,202401280DET
,112,95,17,2550.0,OKC,202401280DET
,114,95,19,2613.0,OKC,202401280DET
,114,98,16,2629.0,OKC,202401280DET
,117,98,19,2649.0,OKC,202401280DET
,117,100,17,2664.0,OKC,202401280DET
,119,100,19,2679.0,OKC,202401280DET
,119,102,17,2735.0,OKC,202401280DET
,120,102,18,2759.0,OKC,202401280DET
,120,104,16,2819.0,OKC,202401280DET
F,120,104,16,2880.0,OKC,202401280DET
,0,0,0,0.0,CLE,202401310CLE
,2,0,2,42.0,CLE,202401310CLE
T,2,2,0,51.0,CLE,202401310CLE
LC,2,4,-2,86.0,CLE,202401310CLE
,3,4,-1,155.0,CLE,202401310CLE
,3,6,-3,172.0,CLE,202401310CLE
,5,6,-1,188.0,CLE,202401310CLE
T,6,6,0,188.0,CLE,202401310CLE
LC,9,6,3,207.0,CLE,202401310CLE
,9,8,1,220.0,CLE,202401310CLE
,12,8,4,234.0,CLE,202401310CLE
,12,11,1,254.0,CLE,202401310CLE
T,12,12,0,254.0,CLE,202401310CLE
,15,12,3,271.0,CLE,202401310CLE
T,15,15,0,283.0,CLE,202401310CLE
LC,15,17,-2,289.0,CLE,202401310CLE
,15,18,-3,345.0,CLE,202401310CLE
,15,21,-6,370.0,CLE,202401310CLE
,15,23,-8,485.0,CLE,202401310CLE
,17,23,-6,512.0,CLE,202401310CLE
,19,23,-4,560.0,CLE,202401310CLE
,21,23,-2,593.0,CLE,202401310CLE
,21,25,-4,636.0,CLE,202401310CLE
,21,27,-6,691.0,CLE,202401310CLE
,23,27,-4,705.0,CLE,202401310CLE
,23,30,-7,718.0,CLE,202401310CLE
,26,30,-4,736.0,CLE,202401310CLE
,26,32,-6,752.0,CLE,202401310CLE
,26,34,-8,782.0,CLE,202401310CLE
,28,34,-6,802.0,CLE,202401310CLE
,30,34,-4,821.0,CLE,202401310CLE
,32,34,-2,873.0,CLE,202401310CLE
,32,37,-5,895.0,CLE,202401310CLE
,34,37,-3,918.0,CLE,202401310CLE
,34,39,-5,934.0,CLE,202401310CLE
,37,39,-2,952.0,CLE,202401310CLE
LC,40,39,1,978.0,CLE,202401310CLE
LC,40,41,-1,1000.0,CLE,202401310CLE
LC,43,41,2,1016.0,CLE,202401310CLE
,43,42,1,1025.0,CLE,202401310CLE
T,43,43,0,1025.0,CLE,202401310CLE
,45,43,2,1049.0,CLE,202401310CLE
LC,45,46,-1,1070.0,CLE,202401310CLE
,45,47,-2,1117.0,CLE,202401310CLE
,45,48,-3,1117.0,CLE,202401310CLE
,45,51,-6,1139.0,CLE,202401310CLE
,47,51,-4,1150.0,CLE,202401310CLE
,47,53,-6,1194.0,CLE,202401310CLE
,47,55,-8,1211.0,CLE,202401310CLE
,49,55,-6,1235.0,CLE,202401310CLE
,49,57,-8,1264.0,CLE,202401310CLE
,51,57,-6,1276.0,CLE,202401310CLE
,51,60,-9,1289.0,CLE,202401310CLE
,53,60,-7,1328.0,CLE,202401310CLE
,55,60,-5,1349.0,CLE,202401310CLE
,55,62,-7,1362.0,CLE,202401310CLE
,55,64,-9,1401.0,CLE,202401310CLE
,57,64,-7,1411.0,CLE,202401310CLE
,60,64,-4,1469.0,CLE,202401310CLE
,62,64,-2,1497.0,CLE,202401310CLE
,62,66,-4,1511.0,CLE,202401310CLE
,62,68,-6,1537.0,CLE,202401310CLE
,65,68,-3,1549.0,CLE,202401310CLE
,65,69,-4,1566.0,CLE,202401310CLE
,65,70,-5,1566.0,CLE,202401310CLE
,68,70,-2,1577.0,CLE,202401310CLE
LC,71,70,1,1639.0,CLE,202401310CLE
LC,71,73,-2,1656.0,CLE,202401310CLE
,71,75,-4,1677.0,CLE,202401310CLE
,73,75,-2,1689.0,CLE,202401310CLE
,73,77,-4,1705.0,CLE,202401310CLE
,73,78,-5,1740.0,CLE,202401310CLE
,73,79,-6,1740.0,CLE,202401310CLE
,74,79,-5,1749.0,CLE,202401310CLE
,74,80,-6,1790.0,CLE,202401310CLE
,74,81,-7,1790.0,CLE,202401310CLE
,76,81,-5,1811.0,CLE,202401310CLE
,77,81,-4,1811.0,CLE,202401310CLE
,79,81,-2,1862.0,CLE,202401310CLE
,79,83,-4,1872.0,CLE,202401310CLE
,82,83,-1,1892.0,CLE,202401310CLE
,82,85,-3,1910.0,CLE,202401310CLE
,83,85,-2,1927.0,CLE,202401310CLE
,83,88,-5,1944.0,CLE,202401310CLE
,83,90,-7,1957.0,CLE,202401310CLE
,84,90,-6,1969.0,CLE,202401310CLE
,85,90,-5,1969.0,CLE,202401310CLE
,85,92,-7,1986.0,CLE,202401310CLE
,85,94,-9,2031.0,CLE,202401310CLE
,86,94,-8,2048.0,CLE,202401310CLE
,87,94,-7,2048.0,CLE,202401310CLE
,89,94,-5,2113.0,CLE,202401310CLE
,91,94,-3,2146.0,CLE,202401310CLE
,91,96,-5,2158.0,CLE,202401310CLE
,93,96,-3,2196.0,CLE,202401310CLE
,93,98,-5,2211.0,CLE,202401310CLE
,96,98,-2,2252.0,CLE,202401310CLE
T,98,98,0,2288.0,CLE,202401310CLE
LC,99,98,1,2320.0,CLE,202401310CLE
,100,98,2,2320.0,CLE,202401310CLE
T,100,100,0,2336.0,CLE,202401310CLE
,102,100,2,2387.0,CLE,202401310CLE
,105,100,5,2415.0,CLE,202401310CLE
,105,102,3,2440.0,CLE,202401310CLE
,107,102,5,2457.0,CLE,202401310CLE
,107,104,3,2473.0,CLE,202401310CLE
,109,104,5,2484.0,CLE,202401310CLE
,109,106,3,2495.0,CLE,202401310CLE
,110,106,4,2515.0,CLE,202401310CLE
,111,106,5,2515.0,CLE,202401310CLE
,111,109,2,2528.0,CLE,202401310CLE
,111,110,1,2590.0,CLE,202401310CLE
T,111,111,0,2590.0,CLE,202401310CLE
,112,111,1,2604.0,CLE,202401310CLE
,113,111,2,2604.0,CLE,202401310CLE
T,113,113,0,2625.0,CLE,202401310CLE
,116,113,3,2641.0,CLE,202401310CLE
T,116,116,0,2657.0,CLE,202401310CLE
,118,116,2,2682.0,CLE,202401310CLE
T,118,118,0,2712.0,CLE,202401310CLE
LC,118,119,-1,2742.0,CLE,202401310CLE
,118,120,-2,2742.0,CLE,202401310CLE
,118,122,-4,2763.0,CLE,202401310CLE
,118,123,-5,2836.0,CLE,202401310CLE
,118,124,-6,2836.0,CLE,202401310CLE
,118,125,-7,2852.0,CLE,202401310CLE
,118,126,-8,2852.0,CLE,202401310CLE
,121,126,-5,2856.0,CLE,202401310CLE
,121,127,-6,2856.0,CLE,202401310CLE
,121,128,-7,2856.0,CLE,202401310CLE
F,121,128,-7,2880.0,CLE,202401310CLE
,0,0,0,0.0,LAC,202402020DET
,0,2,-2,18.0,LAC,202402020DET
T,2,2,0,40.0,LAC,202402020DET
LC,4,2,2,73.0,LAC,202402020DET
,4,3,1,91.0,LAC,202402020DET
T,4,4,0,91.0,LAC,202402020DET
,6,4,2,106.0,LAC,202402020DET
,7,4,3,106.0,LAC,202402020DET
,7,6,1,141.0,LAC,202402020DET
,10,6,4,156.0,LAC,202402020DET
,12,6,6,208.0,LAC,202402020DET
,15,6,9,272.0,LAC,202402020DET
,18,6,12,305.0,LAC,202402020DET
,20,6,14,347.0,LAC,202402020DET
,20,8,12,393.0,LAC,202402020DET
,22,8,14,410.0,LAC,202402020DET
,22,10,12,436.0,LAC,202402020DET
,22,11,11,436.0,LAC,202402020DET
,24,11,13,474.0,LAC,202402020DET
,24,14,10,488.0,LAC,202402020DET
,26,14,12,504.0,LAC,202402020DET
,26,17,9,518.0,LAC,202402020DET
,26,19,7,547.0,LAC,202402020DET
,27,19,8,561.0,LAC,202402020DET
,28,19,9,561.0,LAC,202402020DET
,28,21,7,579.0,LAC,202402020DET
,28,23,5,605.0,LAC,202402020DET
,28,25,3,630.0,LAC,202402020DET
,31,25,6,652.0,LAC,202402020DET
,31,27,4,710.0,LAC,202402020DET
,32,27,5,720.0,LAC,202402020DET
,33,27,6,720.0,LAC,202402020DET
,33,29,4,761.0,LAC,202402020DET
,36,29,7,777.0,LAC,202402020DET
,39,29,10,795.0,LAC,202402020DET
,39,31,8,831.0,LAC,202402020DET
,39,33,6,891.0,LAC,202402020DET
,42,33,9,910.0,LAC,202402020DET
,42,36,6,938.0,LAC,202402020DET
,42,37,5,961.0,LAC,202402020DET
,42,39,3,1015.0,LAC,202402020DET
,45,39,6,1029.0,LAC,202402020DET
,48,39,9,1065.0,LAC,202402020DET
,48,41,7,1080.0,LAC,202402020DET
,48,44,4,1103.0,LAC,202402020DET
,48,45,3,1129.0,LAC,202402020DET
,48,46,2,1129.0,LAC,202402020DET
,48,47,1,1161.0,LAC,202402020DET
T,48,48,0,1161.0,LAC,202402020DET
LC,48,49,-1,1189.0,LAC,202402020DET
,48,50,-2,1189.0,LAC,202402020DET
T,50,50,0,1204.0,LAC,202402020DET
LC,51,50,1,1254.0,LAC,202402020DET
,52,50,2,1254.0,LAC,202402020DET
T,52,52,0,1267.0,LAC,202402020DET
LC,52,55,-3,1294.0,LAC,202402020DET
,54,55,-1,1309.0,LAC,202402020DET
,54,58,-4,1324.0,LAC,202402020DET
,56,58,-2,1338.0,LAC,202402020DET
,56,60,-4,1353.0,LAC,202402020DET
,59,60,-1,1375.0,LAC,202402020DET
,59,63,-4,1388.0,LAC,202402020DET
,59,64,-5,1407.0,LAC,202402020DET
,59,65,-6,1407.0,LAC,202402020DET
,62,65,-3,1457.0,LAC,202402020DET
,62,67,-5,1481.0,LAC,202402020DET
,65,67,-2,1497.0,LAC,202402020DET
,65,70,-5,1542.0,LAC,202402020DET
,65,72,-7,1569.0,LAC,202402020DET
,67,72,-5,1583.0,LAC,202402020DET
,67,75,-8,1597.0,LAC,202402020DET
,69,75,-6,1609.0,LAC,202402020DET
,69,77,-8,1625.0,LAC,202402020DET
,72,77,-5,1635.0,LAC,202402020DET
,72,79,-7,1653.0,LAC,202402020DET
,72,81,-9,1672.0,LAC,202402020DET
,74,81,-7,1712.0,LAC,202402020DET
,74,83,-9,1743.0,LAC,202402020DET
,76,83,-7,1753.0,LAC,202402020DET
,76,85,-9,1766.0,LAC,202402020DET
,78,85,-7,1780.0,LAC,202402020DET
,79,85,-6,1802.0,LAC,202402020DET
,80,85,-5,1802.0,LAC,202402020DET
,80,86,-6,1814.0,LAC,202402020DET
,80,87,-7,1814.0,LAC,202402020DET
,80,89,-9,1847.0,LAC,202402020DET
,82,89,-7,1858.0,LAC,202402020DET
,83,89,-6,1872.0,LAC,202402020DET
,86,89,-3,1889.0,LAC,202402020DET
,88,89,-1,1926.0,LAC,202402020DET
,88,92,-4,1953.0,LAC,202402020DET
,89,92,-3,1993.0,LAC,202402020DET
,89,94,-5,2006.0,LAC,202402020DET
,89,96,-7,2100.0,LAC,202402020DET
,90,96,-6,2110.0,LAC,202402020DET
,90,98,-8,2126.0,LAC,202402020DET
,90,101,-11,2159.0,LAC,202402020DET
,90,104,-14,2172.0,LAC,202402020DET
,90,106,-16,2189.0,LAC,202402020DET
,90,108,-18,2215.0,LAC,202402020DET
,92,108,-16,2230.0,LAC,202402020DET
,92,109,-17,2246.0,LAC,202402020DET
,94,109,-15,2259.0,LAC,202402020DET
,96,109,-13,2291.0,LAC,202402020DET
,96,111,-15,2310.0,LAC,202402020DET
,96,112,-16,2310.0,LAC,202402020DET
,99,112,-13,2325.0,LAC,202402020DET
,99,114,-15,2336.0,LAC,202402020DET
,100,114,-14,2351.0,LAC,202402020DET
,101,114,-13,2351.0,LAC,202402020DET
,101,116,-15,2364.0,LAC,202402020DET
,102,116,-14,2364.0,LAC,202402020DET
,104,116,-12,2382.0,LAC,202402020DET
,106,116,-10,2401.0,LAC,202402020DET
,107,116,-9,2401.0,LAC,202402020DET
,109,116,-7,2432.0,LAC,202402020DET
,109,118,-9,2449.0,LAC,202402020DET
,109,120,-11,2475.0,LAC,202402020DET
,109,123,-14,2505.0,LAC,202402020DET
,109,125,-16,2523.0,LAC,202402020DET
,112,125,-13,2550.0,LAC,202402020DET
,112,127,-15,2611.0,LAC,202402020DET
,112,129,-17,2633.0,LAC,202402020DET
,112,132,-20,2658.0,LAC,202402020DET
,115,132,-17,2675.0,LAC,202402020DET
,115,134,-19,2716.0,LAC,202402020DET
,116,134,-18,2721.0,LAC,202402020DET
,116,136,-20,2783.0,LAC,202402020DET
,118,136,-18,2793.0,LAC,202402020DET
,120,136,-16,2816.0,LAC,202402020DET
,121,136,-15,2816.0,LAC,202402020DET
,123,136,-13,2839.0,LAC,202402020DET
,125,136,-11,2867.0,LAC,202402020DET
F,125,136,-11,2880.0,LAC,202402020DET
,0,0,0,0.0,ORL,202402040DET
,0,2,-2,35.0,ORL,202402040DET
T,2,2,0,55.0,ORL,202402040DET
LC,4,2,2,101.0,ORL,202402040DET
,7,2,5,133.0,ORL,202402040DET
,9,2,7,174.0,ORL,202402040DET
,10,2,8,174.0,ORL,202402040DET
,10,4,6,211.0,ORL,202402040DET
,10,5,5,256.0,ORL,202402040DET
,10,6,4,256.0,ORL,202402040DET
,10,8,2,276.0,ORL,202402040DET
T,10,10,0,295.0,ORL,202402040DET
,12,10,2,307.0,ORL,202402040DET
T,12,12,0,323.0,ORL,202402040DET
,13,12,1,347.0,ORL,202402040DET
,14,12,2,347.0,ORL,202402040DET
,16,12,4,368.0,ORL,202402040DET
,19,12,7,398.0,ORL,202402040DET
,21,12,9,431.0,ORL,202402040DET
,21,14,7,452.0,ORL,202402040DET
,23,14,9,468.0,ORL,202402040DET
,23,17,6,477.0,ORL,202402040DET
,25,17,8,492.0,ORL,202402040DET
,25,19,6,507.0,ORL,202402040DET
,27,19,8,526.0,ORL,202402040DET
,27,21,6,562.0,ORL,202402040DET
,27,22,5,633.0,ORL,202402040DET
,27,24,3,670.0,ORL,202402040DET
,29,24,5,710.0,ORL,202402040DET
,29,25,4,739.0,ORL,202402040DET
,31,25,6,844.0,ORL,202402040DET
,31,27,4,857.0,ORL,202402040DET
,31,29,2,902.0,ORL,202402040DET
,33,29,4,915.0,ORL,202402040DET
,33,31,2,937.0,ORL,202402040DET
T,33,33,0,979.0,ORL,202402040DET
,35,33,2,1003.0,ORL,202402040DET
,37,33,4,1038.0,ORL,202402040DET
,37,35,2,1082.0,ORL,202402040DET
,38,35,3,1096.0,ORL,202402040DET
,39,35,4,1096.0,ORL,202402040DET
,39,37,2,1110.0,ORL,202402040DET
LC,39,40,-1,1133.0,ORL,202402040DET
T,40,40,0,1143.0,ORL,202402040DET
LC,41,40,1,1143.0,ORL,202402040DET
LC,41,42,-1,1162.0,ORL,202402040DET
,41,45,-4,1196.0,ORL,202402040DET
,42,45,-3,1208.0,ORL,202402040DET
,43,45,-2,1208.0,ORL,202402040DET
,43,48,-5,1269.0,ORL,202402040DET
,44,48,-4,1284.0,ORL,202402040DET
,45,48,-3,1284.0,ORL,202402040DET
,45,50,-5,1344.0,ORL,202402040DET
,47,50,-3,1435.0,ORL,202402040DET
,47,52,-5,1520.0,ORL,202402040DET
,50,52,-2,1537.0,ORL,202402040DET
,50,54,-4,1561.0,ORL,202402040DET
,53,54,-1,1574.0,ORL,202402040DET
,53,56,-3,1586.0,ORL,202402040DET
,53,57,-4,1586.0,ORL,202402040DET
,55,57,-2,1619.0,ORL,202402040DET
,55,59,-4,1655.0,ORL,202402040DET
,56,59,-3,1680.0,ORL,202402040DET
,57,59,-2,1680.0,ORL,202402040DET
,57,61,-4,1706.0,ORL,202402040DET
,57,63,-6,1734.0,ORL,202402040DET
,57,66,-9,1766.0,ORL,202402040DET
,60,66,-6,1779.0,ORL,202402040DET
,60,68,-8,1803.0,ORL,202402040DET
,62,68,-6,1818.0,ORL,202402040DET
,62,69,-7,1834.0,ORL,202402040DET
,62,70,-8,1834.0,ORL,202402040DET
,64,70,-6,1849.0,ORL,202402040DET
,64,72,-8,1860.0,ORL,202402040DET
,64,74,-10,1907.0,ORL,202402040DET
,64,76,-12,2002.0,ORL,202402040DET
,66,76,-10,2019.0,ORL,202402040DET
,68,76,-8,2029.0,ORL,202402040DET
,71,76,-5,2072.0,ORL,202402040DET
,71,78,-7,2087.0,ORL,202402040DET
,72,78,-6,2122.0,ORL,202402040DET
,73,78,-5,2122.0,ORL,202402040DET
,75,78,-3,2153.0,ORL,202402040DET
,77,78,-1,2173.0,ORL,202402040DET
T,78,78,0,2173.0,ORL,202402040DET
,78,81,-3,2199.0,ORL,202402040DET
T,81,81,0,2228.0,ORL,202402040DET
,81,84,-3,2244.0,ORL,202402040DET
,81,86,-5,2272.0,ORL,202402040DET
,82,86,-4,2292.0,ORL,202402040DET
,83,86,-3,2292.0,ORL,202402040DET
,83,88,-5,2314.0,ORL,202402040DET
,85,88,-3,2330.0,ORL,202402040DET
,85,90,-5,2349.0,ORL,202402040DET
,87,90,-3,2361.0,ORL,202402040DET
,87,93,-6,2380.0,ORL,202402040DET
,90,93,-3,2397.0,ORL,202402040DET
,90,95,-5,2417.0,ORL,202402040DET
,90,98,-8,2476.0,ORL,202402040DET
,92,98,-6,2492.0,ORL,202402040DET
,92,100,-8,2512.0,ORL,202402040DET
,94,100,-6,2531.0,ORL,202402040DET
,94,103,-9,2558.0,ORL,202402040DET
,95,103,-8,2580.0,ORL,202402040DET
,97,103,-6,2693.0,ORL,202402040DET
,97,105,-8,2735.0,ORL,202402040DET
,97,106,-9,2775.0,ORL,202402040DET
,97,107,-10,2775.0,ORL,202402040DET
,97,108,-11,2793.0,ORL,202402040DET
,97,109,-12,2793.0,ORL,202402040DET
,99,109,-10,2829.0,ORL,202402040DET
,99,111,-12,2854.0,ORL,202402040DET
F,99,111,-12,2880.0,ORL,202402040DET
,0,0,0,0.0,SAC,202402070SAC
,0,3,-3,17.0,SAC,202402070SAC
T,3,3,0,50.0,SAC,202402070SAC
,3,5,-2,71.0,SAC,202402070SAC
T,5,5,0,86.0,SAC,202402070SAC
,5,8,-3,121.0,SAC,202402070SAC
,5,11,-6,183.0,SAC,202402070SAC
,5,14,-9,216.0,SAC,202402070SAC
,7,14,-7,260.0,SAC,202402070SAC
,9,14,-5,292.0,SAC,202402070SAC
,11,14,-3,309.0,SAC,202402070SAC
,11,16,-5,321.0,SAC,202402070SAC
,11,18,-7,370.0,SAC,202402070SAC
,11,19,-8,370.0,SAC,202402070SAC
,13,19,-6,381.0,SAC,202402070SAC
,15,19,-4,415.0,SAC,202402070SAC
,15,21,-6,423.0,SAC,202402070SAC
,17,21,-4,437.0,SAC,202402070SAC
,17,22,-5,449.0,SAC,202402070SAC
,17,23,-6,449.0,SAC,202402070SAC
,19,23,-4,465.0,SAC,202402070SAC
,22,23,-1,509.0,SAC,202402070SAC
,22,25,-3,536.0,SAC,202402070SAC
T,25,25,0,557.0,SAC,202402070SAC
,25,26,-1,563.0,SAC,202402070SAC
,25,27,-2,563.0,SAC,202402070SAC
,25,28,-3,587.0,SAC,202402070SAC
,25,29,-4,587.0,SAC,202402070SAC
,25,30,-5,587.0,SAC,202402070SAC
,27,30,-3,599.0,SAC,202402070SAC
,27,32,-5,608.0,SAC,202402070SAC
,28,32,-4,647.0,SAC,202402070SAC
,29,32,-3,647.0,SAC,202402070SAC
,29,34,-5,659.0,SAC,202402070SAC
,29,36,-7,685.0,SAC,202402070SAC
,30,36,-6,698.0,SAC,202402070SAC
,31,36,-5,698.0,SAC,202402070SAC
,33,36,-3,735.0,SAC,202402070SAC
,33,39,-6,752.0,SAC,202402070SAC
,33,42,-9,791.0,SAC,202402070SAC
,36,42,-6,862.0,SAC,202402070SAC
,38,42,-4,887.0,SAC,202402070SAC
,38,43,-5,894.0,SAC,202402070SAC
,38,44,-6,894.0,SAC,202402070SAC
,40,44,-4,914.0,SAC,202402070SAC
,40,46,-6,932.0,SAC,202402070SAC
,42,46,-4,945.0,SAC,202402070SAC
,43,46,-3,965.0,SAC,202402070SAC
,44,46,-2,965.0,SAC,202402070SAC
,44,49,-5,982.0,SAC,202402070SAC
,46,49,-3,999.0,SAC,202402070SAC
,46,51,-5,1010.0,SAC,202402070SAC
,46,52,-6,1010.0,SAC,202402070SAC
,48,52,-4,1059.0,SAC,202402070SAC
,51,52,-1,1085.0,SAC,202402070SAC
,51,55,-4,1100.0,SAC,202402070SAC
,53,55,-2,1210.0,SAC,202402070SAC
,53,57,-4,1224.0,SAC,202402070SAC
,53,58,-5,1224.0,SAC,202402070SAC
,54,58,-4,1231.0,SAC,202402070SAC
,55,58,-3,1231.0,SAC,202402070SAC
,57,58,-1,1320.0,SAC,202402070SAC
T,58,58,0,1340.0,SAC,202402070SAC
LC,59,58,1,1340.0,SAC,202402070SAC
LC,59,60,-1,1353.0,SAC,202402070SAC
LC,61,60,1,1369.0,SAC,202402070SAC
,64,60,4,1385.0,SAC,202402070SAC
,67,60,7,1411.0,SAC,202402070SAC
,67,63,4,1435.0,SAC,202402070SAC
,70,63,7,1440.0,SAC,202402070SAC
,71,63,8,1453.0,SAC,202402070SAC
,72,63,9,1453.0,SAC,202402070SAC
,72,65,7,1471.0,SAC,202402070SAC
,74,65,9,1484.0,SAC,202402070SAC
,77,65,12,1516.0,SAC,202402070SAC
,77,67,10,1536.0,SAC,202402070SAC
,77,68,9,1571.0,SAC,202402070SAC
,77,70,7,1594.0,SAC,202402070SAC
,80,70,10,1630.0,SAC,202402070SAC
,82,70,12,1679.0,SAC,202402070SAC
,82,72,10,1687.0,SAC,202402070SAC
,85,72,13,1702.0,SAC,202402070SAC
,87,72,15,1727.0,SAC,202402070SAC
,87,75,12,1777.0,SAC,202402070SAC
,89,75,14,1800.0,SAC,202402070SAC
,89,77,12,1839.0,SAC,202402070SAC
,89,80,9,1880.0,SAC,202402070SAC
,90,80,10,1889.0,SAC,202402070SAC
,91,80,11,1889.0,SAC,202402070SAC
,91,83,8,1915.0,SAC,202402070SAC
,91,85,6,1950.0,SAC,202402070SAC
,93,85,8,1974.0,SAC,202402070SAC
,93,87,6,1983.0,SAC,202402070SAC
,93,89,4,2015.0,SAC,202402070SAC
,93,90,3,2036.0,SAC,202402070SAC
,93,91,2,2036.0,SAC,202402070SAC
,95,91,4,2072.0,SAC,202402070SAC
,95,94,1,2084.0,SAC,202402070SAC
,97,94,3,2111.0,SAC,202402070SAC
,97,96,1,2126.0,SAC,202402070SAC
LC,97,99,-2,2160.0,SAC,202402070SAC
,97,101,-4,2174.0,SAC,202402070SAC
,99,101,-2,2193.0,SAC,202402070SAC
,99,103,-4,2207.0,SAC,202402070SAC
,101,103,-2,2227.0,SAC,202402070SAC
,102,103,-1,2245.0,SAC,202402070SAC
T,103,103,0,2245.0,SAC,202402070SAC
,103,105,-2,2274.0,SAC,202402070SAC
T,105,105,0,2302.0,SAC,202402070SAC
LC,108,105,3,2388.0,SAC,202402070SAC
,108,107,1,2471.0,SAC,202402070SAC
,111,107,4,2488.0,SAC,202402070SAC
,111,109,2,2502.0,SAC,202402070SAC
,114,109,5,2526.0,SAC,202402070SAC
,115,109,6,2601.0,SAC,202402070SAC
,116,109,7,2601.0,SAC,202402070SAC
,116,111,5,2630.0,SAC,202402070SAC
,118,111,7,2657.0,SAC,202402070SAC
,118,113,5,2669.0,SAC,202402070SAC
,121,113,8,2686.0,SAC,202402070SAC
,121,116,5,2701.0,SAC,202402070SAC
,124,116,8,2724.0,SAC,202402070SAC
,124,118,6,2740.0,SAC,202402070SAC
,127,118,9,2762.0,SAC,202402070SAC
,128,118,10,2780.0,SAC,202402070SAC
,129,118,11,2780.0,SAC,202402070SAC
,130,118,12,2817.0,SAC,202402070SAC
,131,118,13,2817.0,SAC,202402070SAC
,131,120,11,2831.0,SAC,202402070SAC
,133,120,13,2838.0,SAC,202402070SAC
F,133,120,13,2880.0,SAC,202402070SAC
,0,0,0,0.0,POR,202402080POR
,0,1,-1,101.0,POR,202402080POR
,0,2,-2,101.0,POR,202402080POR
,1,2,-1,122.0,POR,202402080POR
T,2,2,0,122.0,POR,202402080POR
,2,4,-2,136.0,POR,202402080POR
,2,6,-4,166.0,POR,202402080POR
,5,6,-1,218.0,POR,202402080POR
LC,7,6,1,238.0,POR,202402080POR
LC,7,8,-1,267.0,POR,202402080POR
LC,10,8,2,287.0,POR,202402080POR
T,10,10,0,307.0,POR,202402080POR
LC,10,12,-2,357.0,POR,202402080POR
LC,13,12,1,377.0,POR,202402080POR
LC,13,15,-2,393.0,POR,202402080POR
LC,16,15,1,418.0,POR,202402080POR
LC,16,17,-1,431.0,POR,202402080POR
LC,18,17,1,488.0,POR,202402080POR
LC,18,20,-2,504.0,POR,202402080POR
,18,23,-5,527.0,POR,202402080POR
,20,23,-3,547.0,POR,202402080POR
,20,24,-4,586.0,POR,202402080POR
,20,25,-5,586.0,POR,202402080POR
,20,27,-7,616.0,POR,202402080POR
,22,27,-5,657.0,POR,202402080POR
,22,28,-6,669.0,POR,202402080POR
,22,30,-8,696.0,POR,202402080POR
,25,30,-5,716.0,POR,202402080POR
,25,31,-6,760.0,POR,202402080POR
,25,32,-7,760.0,POR,202402080POR
,27,32,-5,772.0,POR,202402080POR
,27,34,-7,797.0,POR,202402080POR
,29,34,-5,812.0,POR,202402080POR
,29,35,-6,812.0,POR,202402080POR
,29,37,-8,832.0,POR,202402080POR
,31,37,-6,852.0,POR,202402080POR
,33,37,-4,883.0,POR,202402080POR
,33,39,-6,922.0,POR,202402080POR
,35,39,-4,938.0,POR,202402080POR
,35,41,-6,953.0,POR,202402080POR
,37,41,-4,990.0,POR,202402080POR
,37,43,-6,1002.0,POR,202402080POR
,37,44,-7,1021.0,POR,202402080POR
,37,45,-8,1021.0,POR,202402080POR
,37,47,-10,1035.0,POR,202402080POR
,37,50,-13,1087.0,POR,202402080POR
,40,50,-10,1112.0,POR,202402080POR
,40,53,-13,1130.0,POR,202402080POR
,41,53,-12,1147.0,POR,202402080POR
,42,53,-11,1147.0,POR,202402080POR
,42,55,-13,1166.0,POR,202402080POR
,42,57,-15,1184.0,POR,202402080POR
,44,57,-13,1210.0,POR,202402080POR
,44,59,-15,1227.0,POR,202402080POR
,44,62,-18,1246.0,POR,202402080POR
,45,62,-17,1257.0,POR,202402080POR
,46,62,-16,1257.0,POR,202402080POR
,46,65,-19,1296.0,POR,202402080POR
,49,65,-16,1319.0,POR,202402080POR
,49,67,-18,1333.0,POR,202402080POR
