Time,Charlotte,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
5:42.0, ,60-71,Offensive foul by B. Adebayo (drawn by K. Oubre),,3,71,60,11,1818.0
5:42.0, ,60-71,Turnover by B. Adebayo (offensive foul),,3,71,60,11,1818.0
5:25.0,K. Oubre misses 2-pt layup from 3 ft,60-71, ,,3,71,60,11,1835.0
5:24.0,Offensive rebound by K. Oubre,60-71, ,,3,71,60,11,1836.0
5:16.0,L. Ball misses 2-pt jump shot from 9 ft,60-71, ,,3,71,60,11,1844.0
5:13.0,Offensive rebound by L. Ball,60-71, ,,3,71,60,11,1847.0
5:09.0,L. Ball misses 2-pt jump shot from 12 ft,60-71, ,,3,71,60,11,1851.0
5:06.0, ,60-71,Defensive rebound by J. Butler,,3,71,60,11,1854.0
5:01.0, ,60-73,J. Butler makes 2-pt layup from 2 ft,,3,73,60,13,1859.0
4:36.0,M. Bridges misses 2-pt jump shot from 6 ft,60-73, ,,3,73,60,13,1884.0
4:34.0, ,60-73,Defensive rebound by P. Tucker,,3,73,60,13,1886.0
4:19.0, ,60-73,T. Herro misses 3-pt jump shot from 24 ft,,3,73,60,13,1901.0
4:15.0, ,60-73,Offensive rebound by P. Tucker,,3,73,60,13,1905.0
4:07.0, ,60-76,T. Herro makes 3-pt jump shot from 27 ft,,3,76,60,16,1913.0
4:05.0,Charlotte full timeout,60-76, ,,3,76,60,16,1915.0
4:05.0,C. Martin enters the game for L. Ball,60-76, ,,3,76,60,16,1915.0
4:05.0,I. Smith enters the game for K. Oubre,60-76, ,,3,76,60,16,1915.0
4:05.0,P. Washington enters the game for M. Plumlee,60-76, ,,3,76,60,16,1915.0
4:05.0, ,60-76,D. Dedmon enters the game for B. Adebayo,,3,76,60,16,1915.0
3:49.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by M. Bridges),63-76, ,,3,76,63,13,1931.0
3:28.0, ,63-76,Shooting foul by I. Smith (drawn by J. Butler),,3,76,63,13,1952.0
3:28.0, ,63-77,J. Butler makes free throw 1 of 2,,3,77,63,14,1952.0
3:28.0, ,63-77,M. Morris enters the game for P. Tucker,,3,77,63,14,1952.0
3:28.0, ,63-78,J. Butler makes free throw 2 of 2,,3,78,63,15,1952.0
3:17.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by I. Smith),66-78, ,,3,78,66,12,1963.0
2:49.0, ,66-80,J. Butler makes 2-pt jump shot from 9 ft,,3,80,66,14,1991.0
2:42.0,Offensive foul by I. Smith (drawn by J. Butler),66-80, ,,3,80,66,14,1998.0
2:42.0,Turnover by I. Smith (offensive foul),66-80, ,,3,80,66,14,1998.0
2:30.0, ,66-80,Offensive foul by J. Butler (drawn by I. Smith),,3,80,66,14,2010.0
2:30.0, ,66-80,Turnover by J. Butler (offensive foul),,3,80,66,14,2010.0
2:14.0,C. Martin makes 3-pt jump shot from 26 ft (assist by G. Hayward),69-80, ,,3,80,69,11,2026.0
1:44.0, ,69-80,D. Robinson misses 3-pt jump shot from 24 ft,,3,80,69,11,2056.0
1:40.0,Defensive rebound by P. Washington,69-80, ,,3,80,69,11,2060.0
1:39.0,Turnover by P. Washington (lost ball; steal by D. Robinson),69-80, ,,3,80,69,11,2061.0
1:35.0, ,69-82,D. Robinson makes 2-pt layup from 1 ft (assist by D. Dedmon),,3,82,69,13,2065.0
1:26.0,I. Smith misses 2-pt layup from 2 ft,69-82, ,,3,82,69,13,2074.0
1:24.0,Offensive rebound by P. Washington,69-82, ,,3,82,69,13,2076.0
1:20.0,C. Martin makes 2-pt layup from 2 ft,71-82, ,,3,82,71,11,2080.0
1:09.0, ,71-82,D. Robinson misses 3-pt jump shot from 27 ft,,3,82,71,11,2091.0
1:06.0,Defensive rebound by M. Bridges,71-82, ,,3,82,71,11,2094.0
0:59.0,G. Hayward misses 2-pt jump shot from 16 ft,71-82, ,,3,82,71,11,2101.0
0:55.0, ,71-82,Defensive rebound by T. Herro,,3,82,71,11,2105.0
0:48.0, ,71-84,J. Butler makes 2-pt jump shot from 4 ft (assist by T. Herro),,3,84,71,13,2112.0
0:45.0,M. Bridges makes 2-pt dunk from 1 ft (assist by I. Smith),73-84, ,,3,84,73,11,2115.0
0:30.0, ,73-84,Turnover by T. Herro (bad pass; steal by M. Bridges),,3,84,73,11,2130.0
0:27.0,C. Martin makes 2-pt dunk from 2 ft (assist by G. Hayward),75-84, ,,3,84,75,9,2133.0
0:11.0, ,75-84,M. Morris misses 2-pt jump shot from 16 ft,,3,84,75,9,2149.0
0:08.0,Defensive rebound by Team,75-84, ,,3,84,75,9,2152.0
0:08.0, ,75-84,M. Strus enters the game for D. Robinson,,3,84,75,9,2152.0
0:01.0,I. Smith misses 2-pt jump shot from 8 ft,75-84, ,,3,84,75,9,2159.0
0:00.0, ,75-84,Defensive rebound by D. Dedmon,,3,84,75,9,2160.0
0:00.0,End of 3rd quarter,75-84,,,3,84,75,9,2160.0
12:00.0,Start of 4th quarter,75-84,,,4,84,75,9,2160.0
11:44.0,I. Smith misses 2-pt jump shot from 13 ft,75-84, ,,4,84,75,9,2176.0
11:40.0, ,75-84,Defensive rebound by B. Adebayo,,4,84,75,9,2180.0
11:25.0, ,75-84,K. Lowry misses 2-pt jump shot from 15 ft,,4,84,75,9,2195.0
11:21.0,Defensive rebound by C. Martin,75-84, ,,4,84,75,9,2199.0
11:06.0,C. Martin makes 3-pt jump shot from 23 ft (assist by K. Oubre),78-84, ,,4,84,78,6,2214.0
10:40.0, ,78-84,T. Herro misses 2-pt jump shot from 10 ft,,4,84,78,6,2240.0
10:35.0,Defensive rebound by J. McDaniels,78-84, ,,4,84,78,6,2245.0
10:33.0,C. Martin misses 3-pt jump shot from 23 ft,78-84, ,,4,84,78,6,2247.0
10:29.0, ,78-84,Defensive rebound by K. Lowry,,4,84,78,6,2251.0
10:24.0, ,78-84,Personal foul by J. McDaniels (drawn by B. Adebayo),,4,84,78,6,2256.0
10:14.0, ,78-84,T. Herro misses 2-pt jump shot from 16 ft,,4,84,78,6,2266.0
10:11.0, ,78-84,Offensive rebound by B. Adebayo,,4,84,78,6,2269.0
10:10.0, ,78-84,Offensive foul by B. Adebayo (drawn by C. Martin),,4,84,78,6,2270.0
10:10.0, ,78-84,Turnover by B. Adebayo (offensive foul),,4,84,78,6,2270.0
9:57.0,P. Washington misses 3-pt jump shot from 26 ft,78-84, ,,4,84,78,6,2283.0
9:54.0, ,78-84,Defensive rebound by M. Strus,,4,84,78,6,2286.0
9:48.0, ,78-86,K. Lowry makes 2-pt layup from 3 ft,,4,86,78,8,2292.0
9:37.0,I. Smith makes 2-pt jump shot from 20 ft,80-86, ,,4,86,80,6,2303.0
9:13.0, ,80-88,M. Morris makes 2-pt jump shot from 5 ft,,4,88,80,8,2327.0
8:58.0,Charlotte full timeout,80-88, ,,4,88,80,8,2342.0
8:58.0,Instant Replay (Challenge: Ruling Stands),80-88, ,,4,88,80,8,2342.0
8:58.0,Shooting foul by M. Morris (drawn by J. McDaniels),80-88, ,,4,88,80,8,2342.0
8:58.0,J. McDaniels makes free throw 1 of 2,81-88, ,,4,88,81,7,2342.0
8:58.0,J. McDaniels makes free throw 2 of 2,82-88, ,,4,88,82,6,2342.0
8:36.0, ,82-88,Shooting foul by K. Oubre (drawn by B. Adebayo),,4,88,82,6,2364.0
8:36.0, ,82-89,B. Adebayo makes free throw 1 of 2,,4,89,82,7,2364.0
8:36.0, ,82-90,B. Adebayo makes free throw 2 of 2,,4,90,82,8,2364.0
8:25.0,Personal foul by M. Morris (drawn by J. McDaniels),82-90, ,,4,90,82,8,2375.0
8:16.0,J. McDaniels misses 3-pt jump shot from 23 ft,82-90, ,,4,90,82,8,2384.0
8:12.0, ,82-90,Defensive rebound by B. Adebayo,,4,90,82,8,2388.0
8:05.0, ,82-90,M. Strus misses 3-pt jump shot from 25 ft,,4,90,82,8,2395.0
8:01.0, ,82-90,Offensive rebound by B. Adebayo,,4,90,82,8,2399.0
7:54.0, ,82-93,M. Strus makes 3-pt jump shot from 24 ft (assist by K. Lowry),,4,93,82,11,2406.0
7:46.0,K. Oubre misses 3-pt jump shot from 26 ft,82-93, ,,4,93,82,11,2414.0
7:42.0, ,82-93,Defensive rebound by K. Lowry,,4,93,82,11,2418.0
7:32.0, ,82-95,M. Morris makes 2-pt dunk at rim (assist by B. Adebayo),,4,95,82,13,2428.0
7:32.0,Charlotte full timeout,82-95, ,,4,95,82,13,2428.0
7:32.0,L. Ball enters the game for J. McDaniels,82-95, ,,4,95,82,13,2428.0
7:32.0,M. Bridges enters the game for I. Smith,82-95, ,,4,95,82,13,2428.0
7:32.0,G. Hayward enters the game for P. Washington,82-95, ,,4,95,82,13,2428.0
7:11.0,M. Bridges misses 3-pt jump shot from 29 ft,82-95, ,,4,95,82,13,2449.0
7:07.0, ,82-95,Defensive rebound by B. Adebayo,,4,95,82,13,2453.0
6:56.0, ,82-95,M. Strus misses 3-pt jump shot from 25 ft,,4,95,82,13,2464.0
6:53.0,Defensive rebound by M. Bridges,82-95, ,,4,95,82,13,2467.0
6:41.0,M. Bridges makes 2-pt layup from 6 ft,84-95, ,,4,95,84,11,2479.0
6:35.0, ,84-95,Shooting foul by C. Martin (drawn by T. Herro),,4,95,84,11,2485.0
6:35.0, ,84-96,T. Herro makes free throw 1 of 2,,4,96,84,12,2485.0
6:35.0, ,84-96,J. Butler enters the game for B. Adebayo,,4,96,84,12,2485.0
6:35.0, ,84-97,T. Herro makes free throw 2 of 2,,4,97,84,13,2485.0
6:22.0,G. Hayward makes 3-pt jump shot from 25 ft,87-97, ,,4,97,87,10,2498.0
5:59.0, ,87-97,K. Lowry misses 2-pt jump shot from 12 ft,,4,97,87,10,2521.0
5:55.0, ,87-97,Offensive rebound by M. Morris,,4,97,87,10,2525.0
5:54.0, ,87-97,M. Morris misses 2-pt hook shot from 3 ft,,4,97,87,10,2526.0
5:54.0,Defensive rebound by G. Hayward,87-97, ,,4,97,87,10,2526.0
5:49.0,M. Bridges misses 2-pt jump shot from 21 ft,87-97, ,,4,97,87,10,2531.0
5:47.0,Offensive rebound by G. Hayward,87-97, ,,4,97,87,10,2533.0
5:47.0,G. Hayward makes 2-pt layup at rim,89-97, ,,4,97,89,8,2533.0
5:47.0, ,89-97,Miami full timeout,,4,97,89,8,2533.0
5:47.0, ,89-97,B. Adebayo enters the game for M. Morris,,4,97,89,8,2533.0
5:26.0, ,89-99,B. Adebayo makes 2-pt dunk from 2 ft (assist by T. Herro),,4,99,89,10,2554.0
5:13.0,M. Bridges makes 2-pt layup from 5 ft,91-99, ,,4,99,91,8,2567.0
5:13.0,Personal foul by K. Lowry (drawn by M. Bridges),91-99, ,,4,99,91,8,2567.0
5:13.0,M. Bridges misses free throw 1 of 1,91-99, ,,4,99,91,8,2567.0
5:12.0, ,91-99,Defensive rebound by J. Butler,,4,99,91,8,2568.0
4:59.0, ,91-101,B. Adebayo makes 2-pt dunk from 2 ft (assist by M. Strus),,4,101,91,10,2581.0
4:43.0,C. Martin misses 2-pt layup from 2 ft,91-101, ,,4,101,91,10,2597.0
4:40.0, ,91-101,Defensive rebound by B. Adebayo,,4,101,91,10,2600.0
4:34.0, ,91-101,Turnover by T. Herro (out of bounds lost ball),,4,101,91,10,2606.0
4:17.0,M. Bridges misses 2-pt jump shot from 6 ft,91-101, ,,4,101,91,10,2623.0
4:13.0, ,91-101,Defensive rebound by B. Adebayo,,4,101,91,10,2627.0
3:58.0, ,91-103,J. Butler makes 2-pt jump shot from 12 ft,,4,103,91,12,2642.0
3:36.0,G. Hayward misses 2-pt jump shot from 19 ft,91-103, ,,4,103,91,12,2664.0
3:32.0, ,91-103,Defensive rebound by T. Herro,,4,103,91,12,2668.0
3:32.0, ,91-103,Turnover by T. Herro (lost ball; steal by C. Martin),,4,103,91,12,2668.0
3:31.0,G. Hayward misses 2-pt layup from 2 ft (block by K. Lowry),91-103, ,,4,103,91,12,2669.0
3:31.0,Offensive rebound by Team,91-103, ,,4,103,91,12,2669.0
3:31.0, ,91-103,Miami full timeout,,4,103,91,12,2669.0
3:29.0,G. Hayward makes 2-pt dunk from 1 ft (assist by L. Ball),93-103, ,,4,103,93,10,2671.0
3:12.0, ,93-105,J. Butler makes 2-pt jump shot from 18 ft,,4,105,93,12,2688.0
2:53.0,Turnover by M. Bridges (bad pass),93-105, ,,4,105,93,12,2707.0
2:45.0, ,93-107,B. Adebayo makes 2-pt dunk from 2 ft,,4,107,93,14,2715.0
2:44.0,Charlotte full timeout,93-107, ,,4,107,93,14,2716.0
2:44.0,P. Washington enters the game for C. Martin,93-107, ,,4,107,93,14,2716.0
2:33.0,M. Bridges makes 2-pt dunk from 2 ft (assist by L. Ball),95-107, ,,4,107,95,12,2727.0
2:17.0, ,95-107,Shooting foul by L. Ball (drawn by J. Butler),,4,107,95,12,2743.0
2:17.0, ,95-108,J. Butler makes free throw 1 of 2,,4,108,95,13,2743.0
2:17.0, ,95-109,J. Butler makes free throw 2 of 2,,4,109,95,14,2743.0
2:09.0,L. Ball misses 3-pt jump shot from 25 ft,95-109, ,,4,109,95,14,2751.0
2:04.0,Offensive rebound by M. Bridges,95-109, ,,4,109,95,14,2756.0
2:00.0,K. Oubre makes 2-pt jump shot from 8 ft,97-109, ,,4,109,97,12,2760.0
1:48.0, ,97-109,M. Strus misses 3-pt jump shot from 26 ft,,4,109,97,12,2772.0
1:43.0,Defensive rebound by M. Bridges,97-109, ,,4,109,97,12,2777.0
1:34.0,Shooting foul by M. Strus (drawn by P. Washington),97-109, ,,4,109,97,12,2786.0
1:34.0, ,97-109,Miami full timeout,,4,109,97,12,2786.0
1:34.0, ,97-109,Instant Replay (Challenge: Ruling Stands),,4,109,97,12,2786.0
1:34.0,P. Washington makes free throw 1 of 2,98-109, ,,4,109,98,11,2786.0
1:34.0,P. Washington makes free throw 2 of 2,99-109, ,,4,109,99,10,2786.0
1:30.0, ,99-111,J. Butler makes 2-pt dunk from 1 ft (assist by M. Strus),,4,111,99,12,2790.0
1:21.0,L. Ball misses 2-pt hook shot from 5 ft,99-111, ,,4,111,99,12,2799.0
1:21.0,Offensive rebound by L. Ball,99-111, ,,4,111,99,12,2799.0
1:15.0,M. Bridges misses 3-pt jump shot from 27 ft,99-111, ,,4,111,99,12,2805.0
1:13.0, ,99-111,Defensive rebound by B. Adebayo,,4,111,99,12,2807.0
0:58.0, ,99-114,T. Herro makes 3-pt jump shot from 26 ft (assist by J. Butler),,4,114,99,15,2822.0
0:47.0,L. Ball misses 2-pt jump shot from 5 ft,99-114, ,,4,114,99,15,2833.0
0:45.0, ,99-114,Defensive rebound by J. Butler,,4,114,99,15,2835.0
0:23.0, ,99-114,Turnover by Team (shot clock),,4,114,99,15,2857.0
0:18.0,M. Bridges misses 3-pt jump shot from 25 ft,99-114, ,,4,114,99,15,2862.0
0:15.0, ,99-114,Defensive rebound by B. Adebayo,,4,114,99,15,2865.0
0:00.0,End of 4th quarter,99-114,,,4,114,99,15,2880.0
