Time,New York,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
2:56.0, ,69-78,C. Martin enters the game for P. Tucker,,3,78,69,9,1984.0
2:38.0, ,69-81,M. Strus makes 3-pt jump shot from 26 ft (assist by C. Martin),,3,81,69,12,2002.0
2:21.0,R. Barrett misses 3-pt jump shot from 27 ft,69-81, ,,3,81,69,12,2019.0
2:20.0,Offensive rebound by Team,69-81, ,,3,81,69,12,2020.0
2:20.0, ,69-81,Loose ball foul by D. Dedmon (drawn by M. Robinson),,3,81,69,12,2020.0
2:20.0,M. Robinson makes free throw 1 of 2,70-81, ,,3,81,70,11,2020.0
2:20.0, ,70-81,M. Morris enters the game for D. Robinson,,3,81,70,11,2020.0
2:20.0,M. Robinson misses free throw 2 of 2,70-81, ,,3,81,70,11,2020.0
2:18.0, ,70-81,Defensive rebound by D. Dedmon,,3,81,70,11,2022.0
1:58.0, ,70-81,M. Morris misses 2-pt hook shot from 4 ft,,3,81,70,11,2042.0
1:55.0, ,70-81,Offensive rebound by D. Dedmon,,3,81,70,11,2045.0
1:54.0, ,70-81,Turnover by D. Dedmon (bad pass; steal by I. Quickley),,3,81,70,11,2046.0
1:52.0,R. Barrett misses 2-pt layup from 2 ft (block by J. Butler),70-81, ,,3,81,70,11,2048.0
1:52.0, ,70-81,Defensive rebound by M. Strus,,3,81,70,11,2048.0
1:47.0, ,70-83,M. Strus makes 2-pt layup from 1 ft,,3,83,70,13,2053.0
1:26.0,O. Toppin makes 2-pt jump shot from 15 ft (assist by I. Quickley),72-83, ,,3,83,72,11,2074.0
1:04.0, ,72-83,Turnover by C. Martin (off goaltending),,3,83,72,11,2096.0
1:04.0,T. Gibson enters the game for O. Toppin,72-83, ,,3,83,72,11,2096.0
1:04.0, ,72-83,K. Lowry enters the game for J. Butler,,3,83,72,11,2096.0
0:56.0,I. Quickley misses 3-pt jump shot from 28 ft,72-83, ,,3,83,72,11,2104.0
0:53.0, ,72-83,Defensive rebound by K. Lowry,,3,83,72,11,2107.0
0:37.0, ,72-86,K. Lowry makes 3-pt jump shot from 30 ft (assist by M. Strus),,3,86,72,14,2123.0
0:17.0,Shooting foul by D. Dedmon (drawn by R. Barrett),72-86, ,,3,86,72,14,2143.0
0:17.0,R. Barrett misses free throw 1 of 2,72-86, ,,3,86,72,14,2143.0
0:17.0,Offensive rebound by Team,72-86, ,,3,86,72,14,2143.0
0:17.0,Q. Grimes enters the game for E. Fournier,72-86, ,,3,86,72,14,2143.0
0:17.0,R. Barrett makes free throw 2 of 2,73-86, ,,3,86,73,13,2143.0
0:04.0, ,73-86,Shooting foul by I. Quickley (drawn by K. Lowry),,3,86,73,13,2156.0
0:04.0, ,73-87,K. Lowry makes free throw 1 of 2,,3,87,73,14,2156.0
0:04.0, ,73-88,K. Lowry makes free throw 2 of 2,,3,88,73,15,2156.0
0:01.0,R. Barrett misses 3-pt jump shot from 26 ft,73-88, ,,3,88,73,15,2159.0
0:01.0,Offensive rebound by Team,73-88, ,,3,88,73,15,2159.0
0:00.0,End of 3rd quarter,73-88,,,3,88,73,15,2160.0
12:00.0,Start of 4th quarter,73-88,,,4,88,73,15,2160.0
11:37.0, ,73-90,M. Morris makes 2-pt jump shot from 13 ft,,4,90,73,17,2183.0
11:13.0,I. Quickley makes 3-pt jump shot from 24 ft (assist by M. McBride),76-90, ,,4,90,76,14,2207.0
10:59.0, ,76-90,Personal foul by T. Gibson (drawn by M. Morris),,4,90,76,14,2221.0
10:55.0, ,76-90,Turnover by D. Dedmon (traveling),,4,90,76,14,2225.0
10:42.0,Shooting foul by C. Martin (drawn by I. Quickley),76-90, ,,4,90,76,14,2238.0
10:42.0,I. Quickley makes free throw 1 of 2,77-90, ,,4,90,77,13,2238.0
10:42.0,I. Quickley makes free throw 2 of 2,78-90, ,,4,90,78,12,2238.0
10:22.0, ,78-90,C. Martin misses 2-pt layup from 3 ft,,4,90,78,12,2258.0
10:19.0,Defensive rebound by T. Gibson,78-90, ,,4,90,78,12,2261.0
10:15.0,I. Quickley makes 3-pt jump shot from 27 ft,81-90, ,,4,90,81,9,2265.0
9:47.0, ,81-90,M. Strus misses 3-pt jump shot from 32 ft,,4,90,81,9,2293.0
9:43.0, ,81-90,Offensive rebound by Team,,4,90,81,9,2297.0
9:37.0, ,81-90,M. Strus misses 3-pt jump shot from 26 ft,,4,90,81,9,2303.0
9:33.0,Defensive rebound by I. Quickley,81-90, ,,4,90,81,9,2307.0
9:27.0,M. McBride misses 3-pt jump shot from 26 ft,81-90, ,,4,90,81,9,2313.0
9:23.0, ,81-90,Defensive rebound by D. Dedmon,,4,90,81,9,2317.0
9:19.0, ,81-90,Shooting foul by M. McBride (drawn by K. Lowry),,4,90,81,9,2321.0
9:19.0, ,81-91,K. Lowry makes free throw 1 of 2,,4,91,81,10,2321.0
9:19.0, ,81-92,K. Lowry makes free throw 2 of 2,,4,92,81,11,2321.0
9:04.0,Q. Grimes makes 3-pt jump shot from 26 ft (assist by M. McBride),84-92, ,,4,92,84,8,2336.0
8:35.0, ,84-92,D. Dedmon misses 2-pt jump shot from 7 ft (block by T. Gibson),,4,92,84,8,2365.0
8:30.0,Defensive rebound by Q. Grimes,84-92, ,,4,92,84,8,2370.0
8:29.0,Q. Grimes misses 3-pt jump shot from 28 ft,84-92, ,,4,92,84,8,2371.0
8:23.0, ,84-92,Defensive rebound by C. Martin,,4,92,84,8,2377.0
8:21.0, ,84-92,M. Strus misses 3-pt jump shot from 28 ft,,4,92,84,8,2379.0
8:16.0,Defensive rebound by T. Gibson,84-92, ,,4,92,84,8,2384.0
8:08.0,Turnover by Q. Grimes (traveling),84-92, ,,4,92,84,8,2392.0
8:08.0, ,84-92,B. Adebayo enters the game for D. Dedmon,,4,92,84,8,2392.0
7:52.0, ,84-92,C. Martin misses 2-pt layup from 3 ft,,4,92,84,8,2408.0
7:47.0,Defensive rebound by T. Gibson,84-92, ,,4,92,84,8,2413.0
7:47.0,Personal foul by M. Morris (drawn by I. Quickley),84-92, ,,4,92,84,8,2413.0
7:44.0,Personal foul by C. Martin (drawn by J. Sims),84-92, ,,4,92,84,8,2416.0
7:36.0,M. McBride makes 3-pt jump shot from 23 ft (assist by I. Quickley),87-92, ,,4,92,87,5,2424.0
7:36.0, ,87-92,Miami full timeout,,4,92,87,5,2424.0
7:36.0, ,87-92,J. Butler enters the game for M. Morris,,4,92,87,5,2424.0
7:13.0, ,87-92,Turnover by K. Lowry (lost ball; steal by M. McBride),,4,92,87,5,2447.0
7:08.0,M. McBride makes 2-pt layup from 1 ft,89-92, ,,4,92,89,3,2452.0
7:02.0, ,89-92,Personal foul by M. McBride (drawn by K. Lowry),,4,92,89,3,2458.0
6:58.0, ,89-92,Personal foul by Q. Grimes (drawn by J. Butler),,4,92,89,3,2462.0
6:43.0, ,89-92,B. Adebayo misses 2-pt jump shot from 19 ft,,4,92,89,3,2477.0
6:40.0,Defensive rebound by I. Quickley,89-92, ,,4,92,89,3,2480.0
6:23.0,I. Quickley misses 3-pt jump shot from 25 ft,89-92, ,,4,92,89,3,2497.0
6:20.0,Offensive rebound by J. Sims,89-92, ,,4,92,89,3,2500.0
6:19.0,Q. Grimes makes 3-pt jump shot from 25 ft (assist by J. Sims),92-92, ,Tie,4,92,92,0,2501.0
5:59.0, ,92-94,J. Butler makes 2-pt jump shot from 7 ft,,4,94,92,2,2521.0
5:32.0,I. Quickley makes 2-pt jump shot from 11 ft (assist by M. McBride),94-94, ,Tie,4,94,94,0,2548.0
5:15.0, ,94-94,Turnover by J. Butler (bad pass; steal by M. McBride),,4,94,94,0,2565.0
4:57.0,Q. Grimes makes 3-pt jump shot from 26 ft (assist by M. McBride),97-94, ,Lead change,4,94,97,-3,2583.0
4:55.0, ,97-94,Miami full timeout,,4,94,97,-3,2585.0
4:55.0, ,97-94,P. Tucker enters the game for C. Martin,,4,94,97,-3,2585.0
4:42.0, ,97-94,Turnover by J. Butler (bad pass),,4,94,97,-3,2598.0
4:21.0,I. Quickley misses 2-pt jump shot from 2 ft,97-94, ,,4,94,97,-3,2619.0
4:17.0, ,97-94,Defensive rebound by P. Tucker,,4,94,97,-3,2623.0
4:05.0, ,97-94,K. Lowry misses 3-pt jump shot from 28 ft,,4,94,97,-3,2635.0
4:05.0,Defensive rebound by J. Sims,97-94, ,,4,94,97,-3,2635.0
3:57.0,M. McBride misses 3-pt jump shot from 25 ft,97-94, ,,4,94,97,-3,2643.0
3:52.0, ,97-94,Defensive rebound by P. Tucker,,4,94,97,-3,2648.0
3:44.0, ,97-94,J. Butler misses 2-pt jump shot from 16 ft,,4,94,97,-3,2656.0
3:40.0,Defensive rebound by M. McBride,97-94, ,,4,94,97,-3,2660.0
3:22.0,I. Quickley misses 3-pt jump shot from 28 ft,97-94, ,,4,94,97,-3,2678.0
3:17.0, ,97-94,Defensive rebound by K. Lowry,,4,94,97,-3,2683.0
3:04.0, ,97-94,Personal foul by Q. Grimes (drawn by B. Adebayo),,4,94,97,-3,2696.0
3:04.0,New York full timeout,97-94, ,,4,94,97,-3,2696.0
3:04.0,R. Barrett enters the game for T. Gibson,97-94, ,,4,94,97,-3,2696.0
3:04.0,O. Toppin enters the game for Q. Grimes,97-94, ,,4,94,97,-3,2696.0
3:04.0, ,97-94,B. Adebayo misses free throw 1 of 2,,4,94,97,-3,2696.0
3:04.0, ,97-94,Offensive rebound by Team,,4,94,97,-3,2696.0
3:04.0, ,97-95,B. Adebayo makes free throw 2 of 2,,4,95,97,-2,2696.0
2:39.0,I. Quickley makes 2-pt layup from 10 ft,99-95, ,,4,95,99,-4,2721.0
2:22.0, ,99-95,K. Lowry misses 3-pt jump shot from 27 ft,,4,95,99,-4,2738.0
2:17.0,Defensive rebound by R. Barrett,99-95, ,,4,95,99,-4,2743.0
2:00.0,Shooting foul by M. Strus (drawn by I. Quickley),99-95, ,,4,95,99,-4,2760.0
2:00.0, ,99-95,Miami full timeout,,4,95,99,-4,2760.0
2:00.0, ,99-95,Instant Replay (Challenge: Stands),,4,95,99,-4,2760.0
2:00.0,I. Quickley makes free throw 1 of 2,100-95, ,,4,95,100,-5,2760.0
2:00.0,I. Quickley makes free throw 2 of 2,101-95, ,,4,95,101,-6,2760.0
1:46.0, ,101-95,J. Butler misses 2-pt jump shot from 14 ft,,4,95,101,-6,2774.0
1:41.0, ,101-95,Offensive rebound by B. Adebayo,,4,95,101,-6,2779.0
1:40.0, ,101-95,Turnover by M. Strus (bad pass; steal by I. Quickley),,4,95,101,-6,2780.0
1:39.0,I. Quickley makes 2-pt layup from 2 ft,103-95, ,,4,95,103,-8,2781.0
1:28.0, ,103-98,M. Strus makes 3-pt jump shot from 28 ft (assist by J. Butler),,4,98,103,-5,2792.0
1:05.0,I. Quickley misses 3-pt jump shot from 29 ft,103-98, ,,4,98,103,-5,2815.0
1:00.0,Offensive rebound by J. Sims,103-98, ,,4,98,103,-5,2820.0
0:57.0,Personal foul by M. Strus (drawn by R. Barrett),103-98, ,,4,98,103,-5,2823.0
0:57.0,R. Barrett makes free throw 1 of 2,104-98, ,,4,98,104,-6,2823.0
0:57.0,R. Barrett makes free throw 2 of 2,105-98, ,,4,98,105,-7,2823.0
0:47.0, ,105-100,K. Lowry makes 2-pt layup from 2 ft,,4,100,105,-5,2833.0
0:42.0,New York full timeout,105-100, ,,4,100,105,-5,2838.0
0:42.0,A. Burks enters the game for J. Sims,105-100, ,,4,100,105,-5,2838.0
0:42.0,T. Gibson enters the game for O. Toppin,105-100, ,,4,100,105,-5,2838.0
0:42.0,Violation by Team (delay of game),105-100, ,,4,100,105,-5,2838.0
0:38.0,New York full timeout,105-100, ,,4,100,105,-5,2842.0
0:32.0,T. Gibson makes 2-pt dunk from 1 ft (assist by R. Barrett),107-100, ,,4,100,107,-7,2848.0
0:29.0, ,107-103,J. Butler makes 3-pt jump shot from 28 ft (assist by M. Strus),,4,103,107,-4,2851.0
0:21.0,Personal take foul by M. Strus (drawn by I. Quickley),107-103, ,,4,103,107,-4,2859.0
0:21.0, ,107-103,D. Robinson enters the game for M. Strus,,4,103,107,-4,2859.0
0:21.0,I. Quickley makes free throw 1 of 2,108-103, ,,4,103,108,-5,2859.0
0:21.0,I. Quickley makes free throw 2 of 2,109-103, ,,4,103,109,-6,2859.0
0:16.0, ,109-103,K. Lowry misses 3-pt jump shot from 26 ft,,4,103,109,-6,2864.0
0:11.0,Defensive rebound by M. McBride,109-103, ,,4,103,109,-6,2869.0
0:10.0,Personal take foul by B. Adebayo (drawn by I. Quickley),109-103, ,,4,103,109,-6,2870.0
0:10.0,I. Quickley makes free throw 1 of 2,110-103, ,,4,103,110,-7,2870.0
0:10.0,I. Quickley makes free throw 2 of 2,111-103, ,,4,103,111,-8,2870.0
0:03.0, ,111-103,D. Robinson misses 3-pt jump shot from 26 ft,,4,103,111,-8,2877.0
0:02.0,Defensive rebound by R. Barrett,111-103, ,,4,103,111,-8,2878.0
0:00.0,End of 4th quarter,111-103,,,4,103,111,-8,2880.0
