Time,Boston,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
3:43.0,Shooting foul by T. Herro (drawn by R. Langford),62-52, ,,3,52,62,-10,1937.0
3:43.0,R. Langford makes free throw 1 of 2,63-52, ,,3,52,63,-11,1937.0
3:43.0,R. Langford makes free throw 2 of 2,64-52, ,,3,52,64,-12,1937.0
3:26.0, ,64-52,T. Herro misses 3-pt jump shot from 26 ft,,3,52,64,-12,1954.0
3:26.0, ,64-52,Offensive rebound by Team,,3,52,64,-12,1954.0
3:22.0, ,64-54,J. Butler makes 2-pt layup from 1 ft (assist by K. Lowry),,3,54,64,-10,1958.0
3:07.0,Personal foul by J. Butler (drawn by J. Brown),64-54, ,,3,54,64,-10,1973.0
3:01.0,Turnover by D. Schröder (traveling),64-54, ,,3,54,64,-10,1979.0
2:49.0, ,64-54,Shooting foul by R. Langford (drawn by J. Butler),,3,54,64,-10,1991.0
2:49.0, ,64-55,J. Butler makes free throw 1 of 2,,3,55,64,-9,1991.0
2:49.0, ,64-55,D. Robinson enters the game for K. Lowry,,3,55,64,-9,1991.0
2:49.0, ,64-55,J. Butler misses free throw 2 of 2,,3,55,64,-9,1991.0
2:44.0,Defensive rebound by D. Schröder,64-55, ,,3,55,64,-9,1996.0
2:32.0,J. Brown misses 2-pt jump shot from 7 ft,64-55, ,,3,55,64,-9,2008.0
2:30.0, ,64-55,Defensive rebound by T. Herro,,3,55,64,-9,2010.0
2:30.0,Technical foul by M. Smart,64-55, ,,3,55,64,-9,2010.0
2:30.0, ,64-56,J. Butler makes technical free throw,,3,56,64,-8,2010.0
2:19.0, ,64-56,J. Butler misses 3-pt jump shot from 24 ft,,3,56,64,-8,2021.0
2:13.0, ,64-56,Offensive rebound by P. Tucker,,3,56,64,-8,2027.0
2:12.0, ,64-56,Turnover by P. Tucker (lost ball; steal by D. Schröder),,3,56,64,-8,2028.0
2:07.0,D. Schröder makes 2-pt layup from 1 ft,66-56, ,,3,56,66,-10,2033.0
2:00.0, ,66-56,D. Robinson misses 3-pt jump shot from 27 ft,,3,56,66,-10,2040.0
1:56.0,Defensive rebound by J. Brown,66-56, ,,3,56,66,-10,2044.0
1:45.0,A. Horford misses 3-pt jump shot from 25 ft,66-56, ,,3,56,66,-10,2055.0
1:43.0, ,66-56,Defensive rebound by P. Tucker,,3,56,66,-10,2057.0
1:27.0, ,66-56,D. Robinson misses 3-pt jump shot from 22 ft,,3,56,66,-10,2073.0
1:25.0,Defensive rebound by J. Brown,66-56, ,,3,56,66,-10,2075.0
1:10.0,R. Langford makes 3-pt jump shot from 25 ft (assist by A. Nesmith),69-56, ,,3,56,69,-13,2090.0
0:48.0, ,69-56,T. Herro misses 3-pt jump shot from 26 ft,,3,56,69,-13,2112.0
0:45.0,Defensive rebound by D. Schröder,69-56, ,,3,56,69,-13,2115.0
0:42.0,Away from play foul by T. Herro (drawn by J. Brown),69-56, ,,3,56,69,-13,2118.0
0:42.0,J. Brown makes free throw 1 of 1,70-56, ,,3,56,70,-14,2118.0
0:42.0, ,70-56,B. Adebayo enters the game for J. Butler,,3,56,70,-14,2118.0
0:42.0, ,70-56,K. Lowry enters the game for D. Dedmon,,3,56,70,-14,2118.0
0:42.0, ,70-56,M. Morris enters the game for P. Tucker,,3,56,70,-14,2118.0
0:38.0,A. Horford makes 2-pt dunk from 1 ft,72-56, ,,3,56,72,-16,2122.0
0:38.0,Shooting foul by M. Morris (drawn by A. Horford),72-56, ,,3,56,72,-16,2122.0
0:38.0,A. Horford misses free throw 1 of 1,72-56, ,,3,56,72,-16,2122.0
0:38.0, ,72-56,Defensive rebound by Team,,3,56,72,-16,2122.0
0:38.0,Loose ball foul by A. Nesmith (drawn by B. Adebayo),72-56, ,,3,56,72,-16,2122.0
0:38.0, ,72-56,B. Adebayo misses free throw 1 of 2,,3,56,72,-16,2122.0
0:38.0, ,72-56,Offensive rebound by Team,,3,56,72,-16,2122.0
0:38.0, ,72-57,B. Adebayo makes free throw 2 of 2,,3,57,72,-15,2122.0
0:32.0,D. Schröder makes 2-pt layup from 2 ft,74-57, ,,3,57,74,-17,2128.0
0:32.0,Shooting foul by D. Robinson (drawn by D. Schröder),74-57, ,,3,57,74,-17,2128.0
0:32.0,D. Schröder makes free throw 1 of 1,75-57, ,,3,57,75,-18,2128.0
0:19.0, ,75-57,Turnover by K. Lowry (bad pass; steal by D. Schröder),,3,57,75,-18,2141.0
0:13.0,A. Nesmith misses 2-pt layup from 2 ft,75-57, ,,3,57,75,-18,2147.0
0:09.0,Offensive rebound by A. Horford,75-57, ,,3,57,75,-18,2151.0
0:03.0,R. Langford misses 3-pt jump shot from 23 ft,75-57, ,,3,57,75,-18,2157.0
0:00.0,Offensive rebound by Team,75-57, ,,3,57,75,-18,2160.0
0:00.0,End of 3rd quarter,75-57,,,3,57,75,-18,2160.0
12:00.0,Start of 4th quarter,75-57,,,4,57,75,-18,2160.0
11:35.0, ,75-57,T. Herro misses 3-pt jump shot from 25 ft,,4,57,75,-18,2185.0
11:32.0,Defensive rebound by A. Nesmith,75-57, ,,4,57,75,-18,2188.0
11:19.0,Shooting foul by J. Butler (drawn by J. Tatum),75-57, ,,4,57,75,-18,2201.0
11:19.0,J. Tatum misses free throw 1 of 2,75-57, ,,4,57,75,-18,2201.0
11:19.0,Offensive rebound by Team,75-57, ,,4,57,75,-18,2201.0
11:19.0,J. Tatum makes free throw 2 of 2,76-57, ,,4,57,76,-19,2201.0
11:07.0, ,76-60,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,4,60,76,-16,2213.0
10:46.0,J. Tatum misses 2-pt jump shot from 21 ft,76-60, ,,4,60,76,-16,2234.0
10:43.0, ,76-60,Defensive rebound by B. Adebayo,,4,60,76,-16,2237.0
10:37.0, ,76-60,D. Robinson misses 3-pt jump shot from 29 ft,,4,60,76,-16,2243.0
10:32.0,Defensive rebound by J. Tatum,76-60, ,,4,60,76,-16,2248.0
10:21.0,A. Nesmith makes 3-pt jump shot from 23 ft (assist by R. Langford),79-60, ,,4,60,79,-19,2259.0
10:03.0, ,79-60,T. Herro misses 2-pt jump shot from 18 ft,,4,60,79,-19,2277.0
9:59.0,Defensive rebound by A. Nesmith,79-60, ,,4,60,79,-19,2281.0
9:58.0,R. Langford misses 2-pt layup from 2 ft,79-60, ,,4,60,79,-19,2282.0
9:58.0,Offensive rebound by A. Nesmith,79-60, ,,4,60,79,-19,2282.0
9:53.0,A. Nesmith makes 2-pt layup from 2 ft,81-60, ,,4,60,81,-21,2287.0
9:53.0, ,81-60,Violation by Team (def goaltending),,4,60,81,-21,2287.0
9:33.0, ,81-60,J. Butler misses 2-pt jump shot from 3 ft,,4,60,81,-21,2307.0
9:23.0, ,81-60,Offensive rebound by J. Butler,,4,60,81,-21,2317.0
9:23.0, ,81-62,J. Butler makes 2-pt layup at rim,,4,62,81,-19,2317.0
9:17.0,A. Horford misses 3-pt jump shot from 26 ft,81-62, ,,4,62,81,-19,2323.0
9:17.0, ,81-62,Defensive rebound by T. Herro,,4,62,81,-19,2323.0
9:09.0, ,81-62,J. Butler misses 2-pt jump shot from 7 ft,,4,62,81,-19,2331.0
9:06.0, ,81-62,Offensive rebound by M. Morris,,4,62,81,-19,2334.0
9:01.0, ,81-62,D. Robinson misses 3-pt jump shot from 26 ft,,4,62,81,-19,2339.0
8:57.0,Defensive rebound by R. Langford,81-62, ,,4,62,81,-19,2343.0
8:35.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by D. Schröder),84-62, ,,4,62,84,-22,2365.0
8:31.0, ,84-62,Miami full timeout,,4,62,84,-22,2369.0
8:31.0,M. Smart enters the game for A. Nesmith,84-62, ,,4,62,84,-22,2369.0
8:31.0, ,84-62,P. Tucker enters the game for B. Adebayo,,4,62,84,-22,2369.0
8:08.0, ,84-62,M. Morris misses 2-pt jump shot from 10 ft,,4,62,84,-22,2392.0
8:08.0, ,84-62,Offensive rebound by Team,,4,62,84,-22,2392.0
8:08.0,Loose ball foul by A. Horford (drawn by J. Butler),84-62, ,,4,62,84,-22,2392.0
7:54.0, ,84-62,M. Morris misses 2-pt jump shot from 13 ft,,4,62,84,-22,2406.0
7:51.0,Defensive rebound by A. Horford,84-62, ,,4,62,84,-22,2409.0
7:32.0,J. Tatum misses 2-pt jump shot from 9 ft,84-62, ,,4,62,84,-22,2428.0
7:28.0, ,84-62,Defensive rebound by T. Herro,,4,62,84,-22,2432.0
7:19.0, ,84-64,T. Herro makes 2-pt layup from 2 ft,,4,64,84,-20,2441.0
7:00.0, ,84-64,Violation by Team (kicked ball),,4,64,84,-20,2460.0
7:00.0, ,84-64,Technical foul by M. Morris,,4,64,84,-20,2460.0
7:00.0,J. Tatum makes technical free throw,85-64, ,,4,64,85,-21,2460.0
6:45.0,R. Langford misses 3-pt jump shot from 22 ft,85-64, ,,4,64,85,-21,2475.0
6:43.0, ,85-64,Defensive rebound by Team,,4,64,85,-21,2477.0
6:33.0, ,85-66,M. Morris makes 2-pt dunk from 1 ft (assist by T. Herro),,4,66,85,-19,2487.0
6:10.0,J. Tatum makes 2-pt layup from 2 ft,87-66, ,,4,66,87,-21,2510.0
5:47.0, ,87-66,T. Herro misses 2-pt jump shot from 18 ft,,4,66,87,-21,2533.0
5:43.0,Defensive rebound by M. Smart,87-66, ,,4,66,87,-21,2537.0
5:35.0,J. Tatum makes 3-pt jump shot from 25 ft,90-66, ,,4,66,90,-24,2545.0
5:27.0, ,90-66,Miami full timeout,,4,66,90,-24,2553.0
5:27.0,Boston full timeout,90-66, ,,4,66,90,-24,2553.0
5:27.0, ,90-66,B. Adebayo enters the game for M. Morris,,4,66,90,-24,2553.0
5:13.0, ,90-66,D. Robinson misses 3-pt jump shot from 26 ft,,4,66,90,-24,2567.0
5:10.0,Defensive rebound by D. Schröder,90-66, ,,4,66,90,-24,2570.0
4:59.0,D. Schröder misses 3-pt jump shot from 26 ft,90-66, ,,4,66,90,-24,2581.0
4:55.0,Offensive rebound by D. Schröder,90-66, ,,4,66,90,-24,2585.0
4:49.0,R. Langford makes 2-pt layup from 1 ft (assist by D. Schröder),92-66, ,,4,66,92,-26,2591.0
4:23.0, ,92-66,J. Butler misses 2-pt jump shot from 8 ft,,4,66,92,-26,2617.0
4:21.0, ,92-66,Offensive rebound by B. Adebayo,,4,66,92,-26,2619.0
4:17.0, ,92-68,B. Adebayo makes 2-pt hook shot from 10 ft,,4,68,92,-24,2623.0
4:00.0,J. Tatum misses 3-pt jump shot from 26 ft,92-68, ,,4,68,92,-24,2640.0
3:54.0, ,92-68,Defensive rebound by T. Herro,,4,68,92,-24,2646.0
3:44.0, ,92-70,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),,4,70,92,-22,2656.0
3:44.0,Boston full timeout,92-70, ,,4,70,92,-22,2656.0
3:44.0, ,92-70,C. Martin enters the game for B. Adebayo,,4,70,92,-22,2656.0
3:44.0, ,92-70,M. Morris enters the game for J. Butler,,4,70,92,-22,2656.0
3:44.0, ,92-70,G. Vincent enters the game for T. Herro,,4,70,92,-22,2656.0
3:44.0, ,92-70,O. Yurtseven enters the game for P. Tucker,,4,70,92,-22,2656.0
3:27.0,A. Horford misses 3-pt jump shot from 25 ft,92-70, ,,4,70,92,-22,2673.0
3:24.0, ,92-70,Defensive rebound by C. Martin,,4,70,92,-22,2676.0
3:08.0, ,92-70,O. Yurtseven misses 2-pt jump shot from 3 ft,,4,70,92,-22,2692.0
3:04.0,Defensive rebound by J. Tatum,92-70, ,,4,70,92,-22,2696.0
2:51.0,R. Langford misses 3-pt jump shot from 24 ft,92-70, ,,4,70,92,-22,2709.0
2:49.0, ,92-70,Defensive rebound by G. Vincent,,4,70,92,-22,2711.0
2:40.0, ,92-72,O. Yurtseven makes 2-pt layup from 2 ft (assist by G. Vincent),,4,72,92,-20,2720.0
2:31.0,Boston full timeout,92-72, ,,4,72,92,-20,2729.0
2:31.0,B. Fernando enters the game for A. Horford,92-72, ,,4,72,92,-20,2729.0
2:31.0,J. Hernangómez enters the game for R. Langford,92-72, ,,4,72,92,-20,2729.0
2:31.0,A. Nesmith enters the game for D. Schröder,92-72, ,,4,72,92,-20,2729.0
2:31.0,P. Pritchard enters the game for M. Smart,92-72, ,,4,72,92,-20,2729.0
2:31.0,G. Williams enters the game for J. Tatum,92-72, ,,4,72,92,-20,2729.0
2:20.0,P. Pritchard makes 3-pt jump shot from 28 ft,95-72, ,,4,72,95,-23,2740.0
1:53.0, ,95-72,C. Martin misses 3-pt jump shot from 26 ft,,4,72,95,-23,2767.0
1:50.0, ,95-72,Offensive rebound by C. Martin,,4,72,95,-23,2770.0
1:48.0, ,95-72,C. Martin misses 2-pt layup from 3 ft (block by B. Fernando),,4,72,95,-23,2772.0
1:44.0, ,95-72,Offensive rebound by G. Vincent,,4,72,95,-23,2776.0
1:42.0, ,95-72,D. Robinson misses 3-pt jump shot from 26 ft,,4,72,95,-23,2778.0
1:35.0,Defensive rebound by G. Williams,95-72, ,,4,72,95,-23,2785.0
1:30.0,Turnover by B. Fernando (step out of bounds),95-72, ,,4,72,95,-23,2790.0
1:15.0, ,95-75,D. Robinson makes 3-pt jump shot from 23 ft (assist by G. Vincent),,4,75,95,-20,2805.0
0:57.0,G. Williams misses 3-pt jump shot from 25 ft,95-75, ,,4,75,95,-20,2823.0
0:55.0,Offensive rebound by Team,95-75, ,,4,75,95,-20,2825.0
0:47.0,Personal foul by D. Robinson (drawn by G. Williams),95-75, ,,4,75,95,-20,2833.0
0:42.0,P. Pritchard misses 3-pt jump shot from 25 ft,95-75, ,,4,75,95,-20,2838.0
0:40.0,Offensive rebound by Team,95-75, ,,4,75,95,-20,2840.0
0:31.0,Turnover by P. Pritchard (traveling),95-75, ,,4,75,95,-20,2849.0
0:23.0, ,95-78,M. Morris makes 3-pt jump shot from 24 ft (assist by G. Vincent),,4,78,95,-17,2857.0
0:00.0,End of 4th quarter,95-78,,,4,78,95,-17,2880.0
