Time,Miami,Score,Detroit,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
4:38.0, ,60-60,Shooting foul by K. Okpala (drawn by K. Hayes),,3,60,60,0,1882.0
4:38.0, ,60-61,K. Hayes makes free throw 1 of 2,Lead change,3,60,61,-1,1882.0
4:38.0, ,60-62,K. Hayes makes free throw 2 of 2,,3,60,62,-2,1882.0
4:23.0,M. Strus misses 3-pt jump shot from 25 ft,60-62, ,,3,60,62,-2,1897.0
4:19.0, ,60-62,Defensive rebound by I. Stewart,,3,60,62,-2,1901.0
4:14.0, ,60-62,Turnover by K. Hayes (step out of bounds),,3,60,62,-2,1906.0
4:01.0,O. Yurtseven misses 2-pt hook shot from 6 ft,60-62, ,,3,60,62,-2,1919.0
4:01.0,Offensive rebound by K. Okpala,60-62, ,,3,60,62,-2,1919.0
4:00.0,K. Okpala misses 2-pt layup from 1 ft,60-62, ,,3,60,62,-2,1920.0
4:00.0,Offensive rebound by O. Yurtseven,60-62, ,,3,60,62,-2,1920.0
3:58.0,Shooting foul by C. Cunningham (drawn by O. Yurtseven),60-62, ,,3,60,62,-2,1922.0
3:58.0,O. Yurtseven makes free throw 1 of 2,61-62, ,,3,61,62,-1,1922.0
3:58.0, ,61-62,F. Jackson enters the game for C. Cunningham,,3,61,62,-1,1922.0
3:58.0,O. Yurtseven misses free throw 2 of 2,61-62, ,,3,61,62,-1,1922.0
3:55.0, ,61-62,Defensive rebound by I. Stewart,,3,61,62,-1,1925.0
3:45.0, ,61-62,Personal foul by K. Okpala (drawn by K. Hayes),,3,61,62,-1,1935.0
3:45.0, ,61-63,K. Hayes makes free throw 1 of 2,,3,61,63,-2,1935.0
3:45.0, ,61-63,T. Lyles enters the game for I. Stewart,,3,61,63,-2,1935.0
3:45.0, ,61-64,K. Hayes makes free throw 2 of 2,,3,61,64,-3,1935.0
3:32.0,Shooting foul by F. Jackson (drawn by O. Yurtseven),61-64, ,,3,61,64,-3,1948.0
3:32.0,O. Yurtseven misses free throw 1 of 2,61-64, ,,3,61,64,-3,1948.0
3:32.0,Offensive rebound by Team,61-64, ,,3,61,64,-3,1948.0
3:32.0,O. Yurtseven makes free throw 2 of 2,62-64, ,,3,62,64,-2,1948.0
3:13.0, ,62-64,S. Bey misses 3-pt jump shot from 31 ft,,3,62,64,-2,1967.0
3:09.0,Defensive rebound by O. Yurtseven,62-64, ,,3,62,64,-2,1971.0
2:59.0,K. Lowry misses 3-pt jump shot from 27 ft,62-64, ,,3,62,64,-2,1981.0
2:54.0, ,62-64,Defensive rebound by S. Bey,,3,62,64,-2,1986.0
2:45.0, ,62-66,S. Bey makes 2-pt layup from 5 ft (assist by T. Lyles),,3,62,66,-4,1995.0
2:45.0, ,62-66,Shooting foul by M. Strus (drawn by S. Bey),,3,62,66,-4,1995.0
2:45.0,Miami full timeout,62-66, ,,3,62,66,-4,1995.0
2:45.0,G. Vincent enters the game for D. Robinson,62-66, ,,3,62,66,-4,1995.0
2:45.0, ,62-66,C. Joseph enters the game for H. Diallo,,3,62,66,-4,1995.0
2:45.0, ,62-66,S. Lee enters the game for K. Hayes,,3,62,66,-4,1995.0
2:45.0, ,62-67,S. Bey makes free throw 1 of 1,,3,62,67,-5,1995.0
2:33.0,Offensive foul by K. Okpala (drawn by S. Lee),62-67, ,,3,62,67,-5,2007.0
2:33.0,Turnover by K. Okpala (offensive foul),62-67, ,,3,62,67,-5,2007.0
2:33.0, ,62-67,Technical foul by ,,3,62,67,-5,2007.0
2:33.0,M. Garrett enters the game for K. Okpala,62-67, ,,3,62,67,-5,2007.0
2:33.0,M. Strus misses technical free throw,62-67, ,,3,62,67,-5,2007.0
2:33.0, ,62-67,Defensive rebound by Team,,3,62,67,-5,2007.0
2:18.0, ,62-70,F. Jackson makes 3-pt jump shot from 26 ft (assist by C. Joseph),,3,62,70,-8,2022.0
2:07.0,Shooting foul by S. Lee (drawn by K. Lowry),62-70, ,,3,62,70,-8,2033.0
2:07.0,K. Lowry makes free throw 1 of 2,63-70, ,,3,63,70,-7,2033.0
2:07.0,K. Lowry makes free throw 2 of 2,64-70, ,,3,64,70,-6,2033.0
1:51.0, ,64-72,S. Bey makes 2-pt layup from 3 ft (assist by T. Lyles),,3,64,72,-8,2049.0
1:51.0, ,64-72,Shooting foul by O. Yurtseven (drawn by S. Bey),,3,64,72,-8,2049.0
1:51.0,K. Okpala enters the game for O. Yurtseven,64-72, ,,3,64,72,-8,2049.0
1:51.0, ,64-73,S. Bey makes free throw 1 of 1,,3,64,73,-9,2049.0
1:35.0,G. Vincent misses 2-pt layup from 4 ft (block by T. Lyles),64-73, ,,3,64,73,-9,2065.0
1:31.0, ,64-73,Defensive rebound by C. Joseph,,3,64,73,-9,2069.0
1:29.0, ,64-75,T. Lyles makes 2-pt dunk from 4 ft (assist by C. Joseph),,3,64,75,-11,2071.0
1:26.0,Miami full timeout,64-75, ,,3,64,75,-11,2074.0
1:12.0,M. Strus makes 2-pt layup from 4 ft (assist by K. Lowry),66-75, ,,3,66,75,-9,2088.0
0:55.0, ,66-75,S. Lee misses 2-pt layup from 2 ft,,3,66,75,-9,2105.0
0:52.0,Defensive rebound by M. Garrett,66-75, ,,3,66,75,-9,2108.0
0:48.0,Personal foul by S. Bey (drawn by K. Lowry),66-75, ,,3,66,75,-9,2112.0
0:48.0,K. Lowry misses free throw 1 of 2,66-75, ,,3,66,75,-9,2112.0
0:48.0,Offensive rebound by Team,66-75, ,,3,66,75,-9,2112.0
0:48.0,K. Lowry makes free throw 2 of 2,67-75, ,,3,67,75,-8,2112.0
0:32.0, ,67-77,C. Joseph makes 2-pt jump shot from 10 ft,,3,67,77,-10,2128.0
0:17.0,K. Lowry misses 2-pt layup from 8 ft (block by T. Lyles),67-77, ,,3,67,77,-10,2143.0
0:17.0, ,67-77,Defensive rebound by S. Bey,,3,67,77,-10,2143.0
0:12.0, ,67-79,F. Jackson makes 2-pt layup from 2 ft (assist by C. Joseph),,3,67,79,-12,2148.0
0:00.0,G. Vincent misses 3-pt jump shot from 28 ft,67-79, ,,3,67,79,-12,2160.0
0:00.0,Offensive rebound by Team,67-79, ,,3,67,79,-12,2160.0
0:00.0,End of 3rd quarter,67-79,,,3,67,79,-12,2160.0
12:00.0,Start of 4th quarter,67-79,,,4,67,79,-12,2160.0
11:36.0, ,67-79,Turnover by Team (shot clock),,4,67,79,-12,2184.0
11:22.0,D. Dedmon makes 2-pt layup from 3 ft (assist by K. Lowry),69-79, ,,4,69,79,-10,2198.0
11:09.0, ,69-79,S. Lee misses 2-pt layup from 11 ft,,4,69,79,-10,2211.0
11:07.0,Defensive rebound by M. Strus,69-79, ,,4,69,79,-10,2213.0
10:59.0,Personal foul by T. Lyles (drawn by D. Dedmon),69-79, ,,4,69,79,-10,2221.0
10:50.0,M. Garrett makes 3-pt jump shot from 26 ft (assist by K. Lowry),72-79, ,,4,72,79,-7,2230.0
10:31.0, ,72-82,S. Lee makes 3-pt jump shot from 28 ft (assist by F. Jackson),,4,72,82,-10,2249.0
10:14.0,M. Strus makes 2-pt layup from 7 ft (assist by D. Robinson),74-82, ,,4,74,82,-8,2266.0
9:56.0, ,74-82,Personal foul by M. Garrett (drawn by F. Jackson),,4,74,82,-8,2284.0
9:50.0, ,74-82,F. Jackson misses 3-pt jump shot from 26 ft,,4,74,82,-8,2290.0
9:49.0,Defensive rebound by Team,74-82, ,,4,74,82,-8,2291.0
9:28.0,M. Strus makes 3-pt jump shot from 23 ft (assist by D. Dedmon),77-82, ,,4,77,82,-5,2312.0
9:10.0, ,77-84,C. Joseph makes 2-pt layup from 6 ft,,4,77,84,-7,2330.0
9:02.0,M. Strus misses 3-pt jump shot from 29 ft,77-84, ,,4,77,84,-7,2338.0
9:02.0, ,77-84,Defensive rebound by T. Lyles,,4,77,84,-7,2338.0
8:52.0, ,77-84,T. Lyles misses 3-pt jump shot from 27 ft,,4,77,84,-7,2348.0
8:49.0,Defensive rebound by M. Strus,77-84, ,,4,77,84,-7,2351.0
8:43.0,Personal foul by S. Lee (drawn by K. Lowry),77-84, ,,4,77,84,-7,2357.0
8:32.0,M. Strus misses 2-pt jump shot from 13 ft,77-84, ,,4,77,84,-7,2368.0
8:28.0, ,77-84,Defensive rebound by S. Lee,,4,77,84,-7,2372.0
8:23.0, ,77-84,Personal foul by D. Dedmon (drawn by T. Lyles),,4,77,84,-7,2377.0
8:17.0, ,77-84,T. Lyles misses 2-pt layup from 4 ft,,4,77,84,-7,2383.0
8:15.0,Defensive rebound by D. Robinson,77-84, ,,4,77,84,-7,2385.0
8:11.0,Turnover by K. Lowry (lost ball; steal by T. Lyles),77-84, ,,4,77,84,-7,2389.0
7:53.0, ,77-84,C. Cunningham misses 3-pt jump shot from 25 ft,,4,77,84,-7,2407.0
7:51.0,Defensive rebound by Team,77-84, ,,4,77,84,-7,2409.0
7:39.0,Shooting foul by F. Jackson (drawn by M. Strus),77-84, ,,4,77,84,-7,2421.0
7:39.0,M. Strus makes free throw 1 of 3,78-84, ,,4,78,84,-6,2421.0
7:39.0,M. Strus misses free throw 2 of 3,78-84, ,,4,78,84,-6,2421.0
7:39.0,Offensive rebound by Team,78-84, ,,4,78,84,-6,2421.0
7:39.0,M. Strus makes free throw 3 of 3,79-84, ,,4,79,84,-5,2421.0
7:39.0, ,79-84,Detroit full timeout,,4,79,84,-5,2421.0
7:39.0,K. Okpala enters the game for D. Dedmon,79-84, ,,4,79,84,-5,2421.0
7:39.0, ,79-84,S. Bey enters the game for F. Jackson,,4,79,84,-5,2421.0
7:39.0, ,79-84,K. Hayes enters the game for S. Lee,,4,79,84,-5,2421.0
7:39.0, ,79-84,I. Stewart enters the game for T. Lyles,,4,79,84,-5,2421.0
7:16.0, ,79-86,S. Bey makes 2-pt jump shot from 17 ft (assist by C. Cunningham),,4,79,86,-7,2444.0
6:52.0,Turnover by K. Lowry (bad pass; steal by C. Cunningham),79-86, ,,4,79,86,-7,2468.0
6:49.0, ,79-88,C. Cunningham makes 2-pt layup from 1 ft,,4,79,88,-9,2471.0
6:49.0,Miami full timeout,79-88, ,,4,79,88,-9,2471.0
6:49.0,D. Dedmon enters the game for M. Garrett,79-88, ,,4,79,88,-9,2471.0
6:49.0,G. Vincent enters the game for K. Okpala,79-88, ,,4,79,88,-9,2471.0
6:36.0,D. Dedmon makes 2-pt layup from 2 ft (assist by K. Lowry),81-88, ,,4,81,88,-7,2484.0
6:13.0, ,81-88,K. Hayes misses 3-pt jump shot from 28 ft,,4,81,88,-7,2507.0
6:13.0, ,81-88,Offensive rebound by I. Stewart,,4,81,88,-7,2507.0
5:58.0, ,81-88,Turnover by K. Hayes (lost ball; steal by M. Strus),,4,81,88,-7,2522.0
5:45.0,K. Lowry makes 2-pt layup from 3 ft (assist by G. Vincent),83-88, ,,4,83,88,-5,2535.0
5:26.0, ,83-88,C. Joseph misses 3-pt jump shot from 27 ft,,4,83,88,-5,2554.0
5:26.0,Defensive rebound by Team,83-88, ,,4,83,88,-5,2554.0
5:06.0,Personal foul by I. Stewart (drawn by K. Lowry),83-88, ,,4,83,88,-5,2574.0
5:06.0, ,83-88,H. Diallo enters the game for C. Joseph,,4,83,88,-5,2574.0
4:57.0,G. Vincent misses 3-pt jump shot from 27 ft,83-88, ,,4,83,88,-5,2583.0
4:53.0,Offensive rebound by K. Lowry,83-88, ,,4,83,88,-5,2587.0
4:51.0,D. Robinson misses 3-pt jump shot from 30 ft,83-88, ,,4,83,88,-5,2589.0
4:49.0,Offensive rebound by M. Strus,83-88, ,,4,83,88,-5,2591.0
4:46.0,K. Lowry misses 3-pt jump shot from 23 ft,83-88, ,,4,83,88,-5,2594.0
4:43.0, ,83-88,Defensive rebound by C. Cunningham,,4,83,88,-5,2597.0
4:32.0, ,83-91,S. Bey makes 3-pt jump shot from 25 ft (assist by C. Cunningham),,4,83,91,-8,2608.0
4:31.0,Miami full timeout,83-91, ,,4,83,91,-8,2609.0
4:31.0, ,83-91,Violation by Team (delay of game),,4,83,91,-8,2609.0
4:17.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by K. Lowry),86-91, ,,4,86,91,-5,2623.0
4:02.0, ,86-94,S. Bey makes 3-pt jump shot from 25 ft (assist by C. Cunningham),,4,86,94,-8,2638.0
3:42.0,Personal foul by C. Cunningham (drawn by K. Lowry),86-94, ,,4,86,94,-8,2658.0
3:42.0,K. Lowry makes free throw 1 of 2,87-94, ,,4,87,94,-7,2658.0
3:42.0,K. Lowry makes free throw 2 of 2,88-94, ,,4,88,94,-6,2658.0
3:30.0, ,88-94,Shooting foul by M. Strus (drawn by S. Bey),,4,88,94,-6,2670.0
3:30.0, ,88-95,S. Bey makes free throw 1 of 3,,4,88,95,-7,2670.0
3:30.0, ,88-95,S. Bey misses free throw 2 of 3,,4,88,95,-7,2670.0
3:30.0, ,88-95,Offensive rebound by Team,,4,88,95,-7,2670.0
3:30.0, ,88-96,S. Bey makes free throw 3 of 3,,4,88,96,-8,2670.0
3:16.0,D. Robinson misses 3-pt jump shot from 24 ft,88-96, ,,4,88,96,-8,2684.0
3:11.0, ,88-96,Defensive rebound by I. Stewart,,4,88,96,-8,2689.0
2:52.0, ,88-99,K. Hayes makes 3-pt jump shot from 26 ft (assist by H. Diallo),,4,88,99,-11,2708.0
2:38.0,Turnover by K. Lowry (traveling),88-99, ,,4,88,99,-11,2722.0
2:27.0, ,88-99,H. Diallo misses 2-pt layup from 5 ft,,4,88,99,-11,2733.0
2:25.0,Defensive rebound by G. Vincent,88-99, ,,4,88,99,-11,2735.0
2:16.0,D. Robinson misses 3-pt jump shot from 23 ft,88-99, ,,4,88,99,-11,2744.0
2:12.0, ,88-99,Defensive rebound by H. Diallo,,4,88,99,-11,2748.0
2:07.0, ,88-99,Offensive foul by I. Stewart (drawn by D. Dedmon),,4,88,99,-11,2753.0
2:07.0, ,88-99,Turnover by I. Stewart (offensive foul),,4,88,99,-11,2753.0
1:59.0,Shooting foul by I. Stewart (drawn by K. Lowry),88-99, ,,4,88,99,-11,2761.0
1:59.0,K. Lowry misses free throw 1 of 2,88-99, ,,4,88,99,-11,2761.0
1:59.0,Offensive rebound by Team,88-99, ,,4,88,99,-11,2761.0
1:59.0,M. Garrett enters the game for D. Robinson,88-99, ,,4,88,99,-11,2761.0
1:59.0,K. Lowry makes free throw 2 of 2,89-99, ,,4,89,99,-10,2761.0
1:55.0, ,89-99,Personal foul by M. Garrett (drawn by K. Hayes),,4,89,99,-10,2765.0
1:47.0, ,89-99,Turnover by C. Cunningham (traveling),,4,89,99,-10,2773.0
1:40.0,K. Lowry misses 3-pt jump shot from 31 ft,89-99, ,,4,89,99,-10,2780.0
1:35.0, ,89-99,Defensive rebound by H. Diallo,,4,89,99,-10,2785.0
1:31.0, ,89-99,Offensive foul by C. Cunningham (drawn by D. Dedmon),,4,89,99,-10,2789.0
1:31.0, ,89-99,Turnover by C. Cunningham (offensive foul),,4,89,99,-10,2789.0
1:31.0,D. Robinson enters the game for M. Garrett,89-99, ,,4,89,99,-10,2789.0
1:31.0, ,89-99,C. Joseph enters the game for C. Cunningham,,4,89,99,-10,2789.0
1:19.0,D. Robinson misses 3-pt jump shot from 23 ft,89-99, ,,4,89,99,-10,2801.0
1:16.0, ,89-99,Defensive rebound by I. Stewart,,4,89,99,-10,2804.0
1:02.0, ,89-99,K. Hayes misses 2-pt jump shot from 12 ft,,4,89,99,-10,2818.0
1:02.0,Defensive rebound by K. Lowry,89-99, ,,4,89,99,-10,2818.0
1:02.0,Personal foul by K. Hayes (drawn by K. Lowry),89-99, ,,4,89,99,-10,2818.0
1:02.0,K. Lowry makes free throw 1 of 2,90-99, ,,4,90,99,-9,2818.0
1:02.0,M. Garrett enters the game for D. Robinson,90-99, ,,4,90,99,-9,2818.0
1:02.0,K. Lowry misses free throw 2 of 2,90-99, ,,4,90,99,-9,2818.0
0:56.0, ,90-99,Defensive rebound by K. Hayes,,4,90,99,-9,2824.0
0:39.0, ,90-99,Shooting foul by M. Strus (drawn by C. Joseph),,4,90,99,-9,2841.0
0:39.0,Miami full timeout,90-99, ,,4,90,99,-9,2841.0
0:39.0,Instant Replay (Challenge: Stands),90-99, ,,4,90,99,-9,2841.0
0:39.0, ,90-100,C. Joseph makes free throw 1 of 2,,4,90,100,-10,2841.0
0:39.0, ,90-100,C. Joseph misses free throw 2 of 2,,4,90,100,-10,2841.0
0:34.0,Defensive rebound by D. Dedmon,90-100, ,,4,90,100,-10,2846.0
0:27.0,M. Strus misses 3-pt jump shot from 26 ft,90-100, ,,4,90,100,-10,2853.0
0:22.0, ,90-100,Defensive rebound by S. Bey,,4,90,100,-10,2858.0
0:01.0, ,90-100,Turnover by Team (shot clock),,4,90,100,-10,2879.0
0:00.0,End of 4th quarter,90-100,,,4,90,100,-10,2880.0
