Time,Miami,Score,Toronto,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
1:45.0, ,70-80,Turnover by O. Anunoby (offensive foul),,3,70,80,-10,2055.0
1:34.0,G. Vincent makes 2-pt jump shot from 7 ft,72-80, ,,3,72,80,-8,2066.0
1:34.0,Shooting foul by C. Koloko (drawn by G. Vincent),72-80, ,,3,72,80,-8,2066.0
1:34.0,G. Vincent makes free throw 1 of 1,73-80, ,,3,73,80,-7,2066.0
1:18.0, ,73-82,F. VanVleet makes 2-pt jump shot from 23 ft,,3,73,82,-9,2082.0
1:03.0,Shooting foul by C. Koloko (drawn by D. Dedmon),73-82, ,,3,73,82,-9,2097.0
1:03.0,D. Dedmon makes free throw 1 of 2,74-82, ,,3,74,82,-8,2097.0
1:03.0, ,74-82,S. Barnes enters the game for O. Anunoby,,3,74,82,-8,2097.0
1:03.0,D. Dedmon misses free throw 2 of 2,74-82, ,,3,74,82,-8,2097.0
1:00.0, ,74-82,Defensive rebound by C. Boucher,,3,74,82,-8,2100.0
0:45.0, ,74-84,S. Barnes makes 2-pt dunk from 3 ft (assist by F. VanVleet),,3,74,84,-10,2115.0
0:36.0,G. Vincent makes 3-pt jump shot from 23 ft,77-84, ,,3,77,84,-7,2124.0
0:19.0, ,77-84,J. Hernangómez misses 3-pt jump shot from 27 ft,,3,77,84,-7,2141.0
0:16.0,Defensive rebound by C. Martin,77-84, ,,3,77,84,-7,2144.0
0:04.0,D. Dedmon makes 2-pt hook shot from 6 ft,79-84, ,,3,79,84,-5,2156.0
0:00.0, ,79-84,F. VanVleet misses 3-pt jump shot from 34 ft,,3,79,84,-5,2160.0
0:00.0, ,79-84,Offensive rebound by Team,,3,79,84,-5,2160.0
0:00.0,End of 3rd quarter,79-84,,,3,79,84,-5,2160.0
12:00.0,Start of 4th quarter,79-84,,,4,79,84,-5,2160.0
11:38.0, ,79-84,Shooting foul by D. Robinson (drawn by C. Boucher),,4,79,84,-5,2182.0
11:38.0, ,79-85,C. Boucher makes free throw 1 of 2,,4,79,85,-6,2182.0
11:38.0, ,79-86,C. Boucher makes free throw 2 of 2,,4,79,86,-7,2182.0
11:24.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by G. Vincent),81-86, ,,4,81,86,-5,2196.0
11:11.0, ,81-86,Turnover by J. Hernangómez (traveling),,4,81,86,-5,2209.0
10:49.0,G. Vincent makes 3-pt jump shot from 30 ft (assist by C. Martin),84-86, ,,4,84,86,-2,2231.0
10:30.0, ,84-88,S. Barnes makes 2-pt layup from 6 ft (assist by C. Boucher),,4,84,88,-4,2250.0
10:18.0,D. Dedmon makes 2-pt layup from 2 ft,86-88, ,,4,86,88,-2,2262.0
10:01.0, ,86-88,C. Boucher misses 3-pt jump shot from 23 ft,,4,86,88,-2,2279.0
9:59.0,Defensive rebound by Team,86-88, ,,4,86,88,-2,2281.0
9:50.0,G. Vincent misses 3-pt jump shot from 27 ft,86-88, ,,4,86,88,-2,2290.0
9:46.0, ,86-88,Defensive rebound by J. Hernangómez,,4,86,88,-2,2294.0
9:36.0, ,86-90,O. Anunoby makes 2-pt jump shot from 19 ft,,4,86,90,-4,2304.0
9:09.0,Turnover by C. Martin (step out of bounds),86-90, ,,4,86,90,-4,2331.0
8:52.0, ,86-90,Personal foul by D. Dedmon (drawn by O. Anunoby),,4,86,90,-4,2348.0
8:52.0,N. Jović enters the game for D. Dedmon,86-90, ,,4,86,90,-4,2348.0
8:52.0, ,86-90,F. VanVleet enters the game for K. Birch,,4,86,90,-4,2348.0
8:52.0, ,86-90,T. Young enters the game for J. Hernangómez,,4,86,90,-4,2348.0
8:39.0, ,86-90,S. Barnes misses 2-pt layup from 3 ft,,4,86,90,-4,2361.0
8:37.0, ,86-90,Offensive rebound by T. Young,,4,86,90,-4,2363.0
8:35.0, ,86-92,T. Young makes 2-pt hook shot from 5 ft,,4,86,92,-6,2365.0
8:20.0,Offensive foul by C. Martin (drawn by F. VanVleet),86-92, ,,4,86,92,-6,2380.0
8:20.0,Turnover by C. Martin (offensive foul),86-92, ,,4,86,92,-6,2380.0
8:10.0, ,86-92,Personal foul by G. Vincent (drawn by T. Young),,4,86,92,-6,2390.0
8:08.0, ,86-92,Shooting foul by N. Jović (drawn by C. Boucher),,4,86,92,-6,2392.0
8:08.0, ,86-93,C. Boucher makes free throw 1 of 2,,4,86,93,-7,2392.0
8:08.0, ,86-94,C. Boucher makes free throw 2 of 2,,4,86,94,-8,2392.0
7:50.0,G. Vincent misses 3-pt jump shot from 26 ft,86-94, ,,4,86,94,-8,2410.0
7:48.0, ,86-94,Defensive rebound by Team,,4,86,94,-8,2412.0
7:48.0,Loose ball foul by K. Lowry (drawn by O. Anunoby),86-94, ,,4,86,94,-8,2412.0
7:48.0, ,86-95,O. Anunoby makes free throw 1 of 2,,4,86,95,-9,2412.0
7:48.0,J. Butler enters the game for N. Jović,86-95, ,,4,86,95,-9,2412.0
7:48.0, ,86-96,O. Anunoby makes free throw 2 of 2,,4,86,96,-10,2412.0
7:31.0,K. Lowry makes 2-pt hook shot from 6 ft,88-96, ,,4,88,96,-8,2429.0
7:12.0, ,88-96,O. Anunoby misses 2-pt jump shot from 10 ft,,4,88,96,-8,2448.0
7:11.0,Defensive rebound by Team,88-96, ,,4,88,96,-8,2449.0
7:11.0,M. Strus enters the game for D. Robinson,88-96, ,,4,88,96,-8,2449.0
6:56.0,Shooting foul by C. Boucher (drawn by K. Lowry),88-96, ,,4,88,96,-8,2464.0
6:56.0, ,88-96,Toronto full timeout,,4,88,96,-8,2464.0
6:56.0,K. Lowry makes free throw 1 of 2,89-96, ,,4,89,96,-7,2464.0
6:56.0,K. Lowry makes free throw 2 of 2,90-96, ,,4,90,96,-6,2464.0
6:33.0, ,90-96,S. Barnes misses 2-pt jump shot from 16 ft,,4,90,96,-6,2487.0
6:29.0, ,90-96,Offensive rebound by T. Young,,4,90,96,-6,2491.0
6:29.0, ,90-98,T. Young makes 2-pt layup at rim,,4,90,98,-8,2491.0
6:19.0,Personal foul by F. VanVleet (drawn by C. Martin),90-98, ,,4,90,98,-8,2501.0
6:04.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by J. Butler),93-98, ,,4,93,98,-5,2516.0
5:44.0, ,93-100,C. Boucher makes 2-pt hook shot from 7 ft (assist by T. Young),,4,93,100,-7,2536.0
5:44.0, ,93-100,Shooting foul by K. Lowry (drawn by C. Boucher),,4,93,100,-7,2536.0
5:44.0, ,93-100,C. Boucher misses free throw 1 of 1,,4,93,100,-7,2536.0
5:41.0,Defensive rebound by C. Martin,93-100, ,,4,93,100,-7,2539.0
5:34.0,M. Strus makes 3-pt jump shot from 24 ft (assist by G. Vincent),96-100, ,,4,96,100,-4,2546.0
5:17.0, ,96-100,O. Anunoby misses 3-pt jump shot from 27 ft,,4,96,100,-4,2563.0
5:16.0,Defensive rebound by C. Martin,96-100, ,,4,96,100,-4,2564.0
5:03.0,Turnover by C. Martin (traveling),96-100, ,,4,96,100,-4,2577.0
4:43.0, ,96-100,F. VanVleet misses 2-pt hook shot from 4 ft (block by C. Martin),,4,96,100,-4,2597.0
4:41.0,Defensive rebound by M. Strus,96-100, ,,4,96,100,-4,2599.0
4:41.0,Shooting foul by T. Young (drawn by J. Butler),96-100, ,,4,96,100,-4,2599.0
4:41.0,J. Butler makes free throw 1 of 2,97-100, ,,4,97,100,-3,2599.0
4:41.0,J. Butler makes free throw 2 of 2,98-100, ,,4,98,100,-2,2599.0
4:20.0, ,98-100,Turnover by T. Young (lost ball; steal by J. Butler),,4,98,100,-2,2620.0
4:14.0,J. Butler misses 2-pt layup from 5 ft,98-100, ,,4,98,100,-2,2626.0
4:12.0, ,98-100,Defensive rebound by C. Boucher,,4,98,100,-2,2628.0
4:03.0, ,98-102,S. Barnes makes 2-pt layup from 3 ft (assist by F. VanVleet),,4,98,102,-4,2637.0
3:52.0,M. Strus makes 2-pt jump shot from 4 ft (assist by J. Butler),100-102, ,,4,100,102,-2,2648.0
3:24.0, ,100-102,F. VanVleet misses 2-pt jump shot from 10 ft,,4,100,102,-2,2676.0
3:21.0, ,100-102,Offensive rebound by T. Young,,4,100,102,-2,2679.0
3:14.0, ,100-102,F. VanVleet misses 3-pt jump shot from 27 ft (block by M. Strus),,4,100,102,-2,2686.0
3:12.0, ,100-102,Offensive rebound by O. Anunoby,,4,100,102,-2,2688.0
3:12.0, ,100-104,O. Anunoby makes 2-pt hook shot from 9 ft,,4,100,104,-4,2688.0
3:12.0,Miami full timeout,100-104, ,,4,100,104,-4,2688.0
3:00.0,J. Butler misses 3-pt jump shot from 26 ft,100-104, ,,4,100,104,-4,2700.0
2:56.0, ,100-104,Defensive rebound by O. Anunoby,,4,100,104,-4,2704.0
2:40.0, ,100-104,Shooting foul by G. Vincent (drawn by O. Anunoby),,4,100,104,-4,2720.0
2:40.0, ,100-104,O. Anunoby misses free throw 1 of 2,,4,100,104,-4,2720.0
2:40.0, ,100-104,Offensive rebound by Team,,4,100,104,-4,2720.0
2:40.0, ,100-105,O. Anunoby makes free throw 2 of 2,,4,100,105,-5,2720.0
2:29.0,J. Butler makes 2-pt layup from 5 ft,102-105, ,,4,102,105,-3,2731.0
2:03.0, ,102-107,C. Boucher makes 2-pt dunk from 3 ft (assist by O. Anunoby),,4,102,107,-5,2757.0
1:48.0,Offensive foul by G. Vincent (drawn by F. VanVleet),102-107, ,,4,102,107,-5,2772.0
1:48.0,Turnover by G. Vincent (offensive foul),102-107, ,,4,102,107,-5,2772.0
1:29.0, ,102-110,C. Boucher makes 3-pt jump shot from 23 ft (assist by S. Barnes),,4,102,110,-8,2791.0
1:29.0, ,102-110,Instant Replay (Request: Ruling Stands),,4,102,110,-8,2791.0
1:06.0,G. Vincent makes 2-pt layup from 6 ft,104-110, ,,4,104,110,-6,2814.0
0:42.0, ,104-110,O. Anunoby misses 2-pt jump shot from 17 ft,,4,104,110,-6,2838.0
0:40.0,Defensive rebound by C. Martin,104-110, ,,4,104,110,-6,2840.0
0:37.0,G. Vincent misses 3-pt jump shot from 26 ft,104-110, ,,4,104,110,-6,2843.0
0:35.0,Offensive rebound by Team,104-110, ,,4,104,110,-6,2845.0
0:35.0, ,104-110,Loose ball foul by F. VanVleet (drawn by K. Lowry),,4,104,110,-6,2845.0
0:35.0,Miami full timeout,104-110, ,,4,104,110,-6,2845.0
0:33.0,M. Strus misses 3-pt jump shot from 28 ft,104-110, ,,4,104,110,-6,2847.0
0:30.0, ,104-110,Defensive rebound by C. Boucher,,4,104,110,-6,2850.0
0:23.0, ,104-110,Personal foul by J. Butler (drawn by O. Anunoby),,4,104,110,-6,2857.0
0:23.0, ,104-111,O. Anunoby makes free throw 1 of 2,,4,104,111,-7,2857.0
0:23.0, ,104-112,O. Anunoby makes free throw 2 of 2,,4,104,112,-8,2857.0
0:23.0,Miami full timeout,104-112, ,,4,104,112,-8,2857.0
0:21.0,J. Butler misses 3-pt jump shot from 25 ft,104-112, ,,4,104,112,-8,2859.0
0:17.0, ,104-112,Defensive rebound by C. Boucher,,4,104,112,-8,2863.0
0:00.0,End of 4th quarter,104-112,,,4,104,112,-8,2880.0
