Time,Miami,Score,Milwaukee,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
7:23.0,J. Butler makes 2-pt hook shot from 9 ft,75-75, ,Tie,3,75,75,0,1717.0
7:10.0, ,75-75,Turnover by J. Holiday (bad pass; steal by T. Herro),,3,75,75,0,1730.0
7:08.0,Shooting foul by G. Allen (drawn by J. Butler),75-75, ,,3,75,75,0,1732.0
7:08.0,J. Butler makes free throw 1 of 2,76-75, ,Lead change,3,76,75,1,1732.0
7:08.0, ,76-75,Milwaukee full timeout,,3,76,75,1,1732.0
7:08.0, ,76-75,J. Ingles enters the game for P. Connaughton,,3,76,75,1,1732.0
7:08.0, ,76-75,W. Matthews enters the game for B. Lopez,,3,76,75,1,1732.0
7:08.0,Violation by Team (delay of game),76-75, ,,3,76,75,1,1732.0
7:08.0,J. Butler makes free throw 2 of 2,77-75, ,,3,77,75,2,1732.0
6:46.0, ,77-78,J. Holiday makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),Lead change,3,77,78,-1,1754.0
6:29.0,T. Herro makes 2-pt layup from 4 ft,79-78, ,Lead change,3,79,78,1,1771.0
6:10.0, ,79-78,G. Allen misses 3-pt jump shot from 27 ft,,3,79,78,1,1790.0
6:08.0,Defensive rebound by J. Butler,79-78, ,,3,79,78,1,1792.0
6:01.0,C. Martin misses 3-pt jump shot from 26 ft,79-78, ,,3,79,78,1,1799.0
5:58.0,Offensive rebound by B. Adebayo,79-78, ,,3,79,78,1,1802.0
5:56.0,G. Vincent misses 3-pt jump shot from 26 ft,79-78, ,,3,79,78,1,1804.0
5:53.0, ,79-78,Defensive rebound by G. Antetokounmpo,,3,79,78,1,1807.0
5:44.0, ,79-81,J. Holiday makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),Lead change,3,79,81,-2,1816.0
5:32.0,Offensive foul by T. Herro (drawn by J. Ingles),79-81, ,,3,79,81,-2,1828.0
5:32.0,Turnover by T. Herro (offensive foul),79-81, ,,3,79,81,-2,1828.0
5:32.0,H. Highsmith enters the game for T. Herro,79-81, ,,3,79,81,-2,1828.0
5:32.0,M. Strus enters the game for C. Martin,79-81, ,,3,79,81,-2,1828.0
5:21.0, ,79-81,Shooting foul by B. Adebayo (drawn by G. Antetokounmpo),,3,79,81,-2,1839.0
5:21.0, ,79-81,G. Antetokounmpo misses free throw 1 of 2,,3,79,81,-2,1839.0
5:21.0, ,79-81,Offensive rebound by Team,,3,79,81,-2,1839.0
5:21.0, ,79-82,G. Antetokounmpo makes free throw 2 of 2,,3,79,82,-3,1839.0
5:01.0,J. Butler misses 2-pt layup from 3 ft,79-82, ,,3,79,82,-3,1859.0
4:58.0, ,79-82,Defensive rebound by W. Matthews,,3,79,82,-3,1862.0
4:50.0, ,79-85,G. Allen makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,3,79,85,-6,1870.0
4:50.0,Miami full timeout,79-85, ,,3,79,85,-6,1870.0
4:36.0,Turnover by G. Vincent (bad pass; steal by G. Allen),79-85, ,,3,79,85,-6,1884.0
4:27.0, ,79-85,J. Ingles misses 3-pt jump shot from 28 ft,,3,79,85,-6,1893.0
4:24.0,Defensive rebound by B. Adebayo,79-85, ,,3,79,85,-6,1896.0
4:18.0,B. Adebayo makes 2-pt jump shot from 10 ft,81-85, ,,3,81,85,-4,1902.0
4:00.0, ,81-85,G. Antetokounmpo misses 2-pt jump shot from 16 ft,,3,81,85,-4,1920.0
3:57.0,Defensive rebound by B. Adebayo,81-85, ,,3,81,85,-4,1923.0
3:54.0,Personal foul by G. Antetokounmpo (drawn by B. Adebayo),81-85, ,,3,81,85,-4,1926.0
3:54.0, ,81-85,P. Connaughton enters the game for G. Allen,,3,81,85,-4,1926.0
3:54.0, ,81-85,K. Middleton enters the game for G. Antetokounmpo,,3,81,85,-4,1926.0
3:42.0,M. Strus makes 3-pt jump shot from 26 ft (assist by B. Adebayo),84-85, ,,3,84,85,-1,1938.0
3:22.0, ,84-85,Turnover by K. Middleton (lost ball; steal by B. Adebayo),,3,84,85,-1,1958.0
3:18.0,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),86-85, ,Lead change,3,86,85,1,1962.0
3:09.0, ,86-85,Personal foul by B. Adebayo (drawn by W. Matthews),,3,86,85,1,1971.0
3:09.0,D. Dedmon enters the game for B. Adebayo,86-85, ,,3,86,85,1,1971.0
3:05.0, ,86-88,P. Connaughton makes 3-pt jump shot from 23 ft (assist by K. Middleton),Lead change,3,86,88,-2,1975.0
2:57.0,Personal foul by J. Ingles (drawn by H. Highsmith),86-88, ,,3,86,88,-2,1983.0
2:57.0,H. Highsmith makes free throw 1 of 2,87-88, ,,3,87,88,-1,1983.0
2:57.0,H. Highsmith misses free throw 2 of 2,87-88, ,,3,87,88,-1,1983.0
2:54.0, ,87-88,Defensive rebound by K. Middleton,,3,87,88,-1,1986.0
2:42.0, ,87-88,Turnover by W. Matthews (traveling),,3,87,88,-1,1998.0
2:42.0, ,87-88,Technical foul by W. Matthews,,3,87,88,-1,1998.0
2:42.0,J. Butler makes technical free throw,88-88, ,Tie,3,88,88,0,1998.0
2:24.0,J. Butler makes 2-pt jump shot from 12 ft,90-88, ,Lead change,3,90,88,2,2016.0
2:12.0, ,90-88,K. Middleton misses 2-pt layup from 8 ft (block by D. Dedmon),,3,90,88,2,2028.0
2:11.0, ,90-88,Offensive rebound by K. Middleton,,3,90,88,2,2029.0
2:10.0, ,90-90,K. Middleton makes 2-pt layup at rim,Tie,3,90,90,0,2030.0
1:48.0,J. Butler makes 2-pt jump shot from 10 ft,92-90, ,,3,92,90,2,2052.0
1:36.0, ,92-92,P. Connaughton makes 2-pt layup from 2 ft (assist by J. Ingles),Tie,3,92,92,0,2064.0
1:22.0,G. Vincent misses 3-pt jump shot from 27 ft,92-92, ,,3,92,92,0,2078.0
1:19.0, ,92-92,Defensive rebound by J. Holiday,,3,92,92,0,2081.0
1:12.0, ,92-92,P. Connaughton misses 3-pt jump shot from 28 ft,,3,92,92,0,2088.0
1:12.0,Defensive rebound by Team,92-92, ,,3,92,92,0,2088.0
1:12.0,T. Herro enters the game for J. Butler,92-92, ,,3,92,92,0,2088.0
1:12.0,C. Martin enters the game for G. Vincent,92-92, ,,3,92,92,0,2088.0
1:12.0, ,92-92,J. Carter enters the game for J. Holiday,,3,92,92,0,2088.0
1:12.0, ,92-92,B. Lopez enters the game for J. Ingles,,3,92,92,0,2088.0
0:52.0,T. Herro misses 2-pt jump shot from 9 ft,92-92, ,,3,92,92,0,2108.0
0:49.0, ,92-92,Defensive rebound by W. Matthews,,3,92,92,0,2111.0
0:41.0, ,92-92,W. Matthews misses 2-pt layup from 5 ft,,3,92,92,0,2119.0
0:37.0,Defensive rebound by D. Dedmon,92-92, ,,3,92,92,0,2123.0
0:25.0,T. Herro misses 2-pt jump shot from 10 ft,92-92, ,,3,92,92,0,2135.0
0:21.0, ,92-92,Defensive rebound by P. Connaughton,,3,92,92,0,2139.0
0:21.0, ,92-92,J. Holiday enters the game for J. Carter,,3,92,92,0,2139.0
0:00.0, ,92-94,K. Middleton makes 2-pt jump shot from 16 ft (assist by P. Connaughton),Lead change,3,92,94,-2,2160.0
0:00.0, ,92-94,Instant Replay (Request: Ruling Stands),,3,92,94,-2,2160.0
0:00.0,End of 3rd quarter,92-94,,,3,92,94,-2,2160.0
12:00.0,Start of 4th quarter,92-94,,,4,92,94,-2,2160.0
11:44.0, ,92-94,Turnover by G. Antetokounmpo (traveling),,4,92,94,-2,2176.0
11:24.0,T. Herro misses 2-pt jump shot from 19 ft,92-94, ,,4,92,94,-2,2196.0
11:24.0,Offensive rebound by Team,92-94, ,,4,92,94,-2,2196.0
11:24.0, ,92-94,Loose ball foul by B. Lopez (drawn by D. Dedmon),,4,92,94,-2,2196.0
11:13.0,C. Martin misses 2-pt jump shot from 21 ft,92-94, ,,4,92,94,-2,2207.0
11:11.0, ,92-94,Defensive rebound by B. Lopez,,4,92,94,-2,2209.0
11:11.0, ,92-94,Personal foul by H. Highsmith (drawn by B. Lopez),,4,92,94,-2,2209.0
10:55.0, ,92-96,G. Allen makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,4,92,96,-4,2225.0
10:38.0,T. Herro misses 3-pt jump shot from 27 ft,92-96, ,,4,92,96,-4,2242.0
10:34.0, ,92-96,Defensive rebound by J. Carter,,4,92,96,-4,2246.0
10:17.0, ,92-99,J. Carter makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),,4,92,99,-7,2263.0
10:17.0,Miami full timeout,92-99, ,,4,92,99,-7,2263.0
10:17.0,B. Adebayo enters the game for D. Dedmon,92-99, ,,4,92,99,-7,2263.0
9:58.0,B. Adebayo misses 2-pt jump shot from 10 ft,92-99, ,,4,92,99,-7,2282.0
9:54.0, ,92-99,Defensive rebound by G. Antetokounmpo,,4,92,99,-7,2286.0
9:45.0, ,92-102,G. Allen makes 3-pt jump shot from 30 ft (assist by G. Antetokounmpo),,4,92,102,-10,2295.0
9:26.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by M. Strus),94-102, ,,4,94,102,-8,2314.0
9:12.0, ,94-102,G. Antetokounmpo misses 2-pt layup from 3 ft,,4,94,102,-8,2328.0
9:09.0,Defensive rebound by H. Highsmith,94-102, ,,4,94,102,-8,2331.0
9:00.0,H. Highsmith makes 2-pt jump shot from 13 ft (assist by B. Adebayo),96-102, ,,4,96,102,-6,2340.0
8:34.0, ,96-102,B. Lopez misses 3-pt jump shot from 23 ft,,4,96,102,-6,2366.0
8:31.0,Defensive rebound by M. Strus,96-102, ,,4,96,102,-6,2369.0
8:21.0,B. Adebayo misses 2-pt jump shot from 14 ft,96-102, ,,4,96,102,-6,2379.0
8:17.0, ,96-102,Defensive rebound by G. Antetokounmpo,,4,96,102,-6,2383.0
8:11.0, ,96-102,J. Carter misses 2-pt jump shot from 14 ft,,4,96,102,-6,2389.0
8:08.0,Defensive rebound by B. Adebayo,96-102, ,,4,96,102,-6,2392.0
7:59.0,B. Adebayo misses 2-pt layup from 2 ft (block by B. Lopez),96-102, ,,4,96,102,-6,2401.0
7:59.0,Offensive rebound by Team,96-102, ,,4,96,102,-6,2401.0
7:59.0, ,96-102,K. Middleton enters the game for B. Lopez,,4,96,102,-6,2401.0
7:52.0,C. Martin makes 3-pt jump shot from 26 ft (assist by T. Herro),99-102, ,,4,99,102,-3,2408.0
7:32.0, ,99-104,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,4,99,104,-5,2428.0
7:32.0, ,99-104,Shooting foul by C. Martin (drawn by G. Antetokounmpo),,4,99,104,-5,2428.0
7:32.0, ,99-105,G. Antetokounmpo makes free throw 1 of 1,,4,99,105,-6,2428.0
7:07.0,M. Strus misses 3-pt jump shot from 29 ft,99-105, ,,4,99,105,-6,2453.0
7:03.0, ,99-105,Defensive rebound by G. Antetokounmpo,,4,99,105,-6,2457.0
6:59.0, ,99-105,Shooting foul by H. Highsmith (drawn by G. Antetokounmpo),,4,99,105,-6,2461.0
6:59.0, ,99-105,G. Antetokounmpo misses free throw 1 of 2,,4,99,105,-6,2461.0
6:59.0, ,99-105,Offensive rebound by Team,,4,99,105,-6,2461.0
6:59.0,G. Vincent enters the game for C. Martin,99-105, ,,4,99,105,-6,2461.0
6:59.0, ,99-105,J. Holiday enters the game for K. Middleton,,4,99,105,-6,2461.0
6:59.0, ,99-105,G. Antetokounmpo misses free throw 2 of 2,,4,99,105,-6,2461.0
6:55.0,Defensive rebound by H. Highsmith,99-105, ,,4,99,105,-6,2465.0
6:34.0,B. Adebayo makes 2-pt jump shot from 13 ft,101-105, ,,4,101,105,-4,2486.0
6:26.0, ,101-105,Milwaukee full timeout,,4,101,105,-4,2494.0
6:26.0,J. Butler enters the game for M. Strus,101-105, ,,4,101,105,-4,2494.0
6:26.0, ,101-105,B. Lopez enters the game for J. Carter,,4,101,105,-4,2494.0
6:26.0, ,101-105,K. Middleton enters the game for P. Connaughton,,4,101,105,-4,2494.0
6:10.0, ,101-107,K. Middleton makes 2-pt jump shot from 20 ft,,4,101,107,-6,2510.0
5:51.0,T. Herro misses 2-pt jump shot from 20 ft,101-107, ,,4,101,107,-6,2529.0
5:47.0, ,101-107,Defensive rebound by G. Antetokounmpo,,4,101,107,-6,2533.0
5:44.0, ,101-107,Personal foul by H. Highsmith (drawn by G. Antetokounmpo),,4,101,107,-6,2536.0
5:25.0, ,101-107,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,4,101,107,-6,2555.0
5:22.0,Defensive rebound by T. Herro,101-107, ,,4,101,107,-6,2558.0
5:06.0,J. Butler misses 2-pt jump shot from 16 ft,101-107, ,,4,101,107,-6,2574.0
5:02.0, ,101-107,Defensive rebound by J. Holiday,,4,101,107,-6,2578.0
4:52.0, ,101-107,G. Allen misses 3-pt jump shot from 26 ft,,4,101,107,-6,2588.0
4:49.0,Defensive rebound by G. Vincent,101-107, ,,4,101,107,-6,2591.0
4:37.0,J. Butler misses 2-pt layup from 4 ft,101-107, ,,4,101,107,-6,2603.0
4:34.0, ,101-107,Defensive rebound by B. Lopez,,4,101,107,-6,2606.0
4:30.0, ,101-109,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,4,101,109,-8,2610.0
4:18.0,B. Adebayo misses 2-pt jump shot from 16 ft,101-109, ,,4,101,109,-8,2622.0
4:17.0, ,101-109,Defensive rebound by G. Antetokounmpo,,4,101,109,-8,2623.0
4:17.0, ,101-109,Personal foul by H. Highsmith (drawn by G. Antetokounmpo),,4,101,109,-8,2623.0
4:17.0,C. Martin enters the game for H. Highsmith,101-109, ,,4,101,109,-8,2623.0
4:17.0, ,101-109,G. Antetokounmpo misses free throw 1 of 2,,4,101,109,-8,2623.0
4:17.0, ,101-109,Offensive rebound by Team,,4,101,109,-8,2623.0
4:17.0, ,101-109,P. Connaughton enters the game for G. Allen,,4,101,109,-8,2623.0
4:17.0, ,101-109,W. Matthews enters the game for K. Middleton,,4,101,109,-8,2623.0
4:17.0, ,101-110,G. Antetokounmpo makes free throw 2 of 2,,4,101,110,-9,2623.0
4:05.0,G. Vincent makes 2-pt layup from 1 ft,103-110, ,,4,103,110,-7,2635.0
3:46.0, ,103-112,B. Lopez makes 2-pt jump shot from 13 ft (assist by J. Holiday),,4,103,112,-9,2654.0
3:25.0,C. Martin makes 2-pt layup from 1 ft (assist by J. Butler),105-112, ,,4,105,112,-7,2675.0
3:25.0,Shooting foul by G. Antetokounmpo (drawn by C. Martin),105-112, ,,4,105,112,-7,2675.0
3:25.0,C. Martin makes free throw 1 of 1,106-112, ,,4,106,112,-6,2675.0
3:20.0, ,106-112,Milwaukee full timeout,,4,106,112,-6,2680.0
3:20.0, ,106-112,G. Allen enters the game for P. Connaughton,,4,106,112,-6,2680.0
3:20.0, ,106-112,K. Middleton enters the game for W. Matthews,,4,106,112,-6,2680.0
3:10.0, ,106-114,K. Middleton makes 2-pt jump shot from 10 ft,,4,106,114,-8,2690.0
2:49.0,Turnover by C. Martin (bad pass; steal by J. Holiday),106-114, ,,4,106,114,-8,2711.0
2:43.0, ,106-117,J. Holiday makes 3-pt jump shot from 27 ft,,4,106,117,-11,2717.0
2:25.0,T. Herro makes 2-pt jump shot from 14 ft,108-117, ,,4,108,117,-9,2735.0
2:07.0, ,108-117,B. Lopez misses 3-pt jump shot from 23 ft,,4,108,117,-9,2753.0
2:03.0,Defensive rebound by C. Martin,108-117, ,,4,108,117,-9,2757.0
1:54.0,Shooting foul by B. Lopez (drawn by T. Herro),108-117, ,,4,108,117,-9,2766.0
1:54.0,T. Herro makes free throw 1 of 2,109-117, ,,4,109,117,-8,2766.0
1:54.0, ,109-117,P. Connaughton enters the game for K. Middleton,,4,109,117,-8,2766.0
1:54.0,T. Herro makes free throw 2 of 2,110-117, ,,4,110,117,-7,2766.0
1:31.0, ,110-117,B. Lopez misses 2-pt hook shot from 12 ft,,4,110,117,-7,2789.0
1:27.0,Defensive rebound by J. Butler,110-117, ,,4,110,117,-7,2793.0
1:22.0,C. Martin makes 2-pt jump shot from 20 ft (assist by T. Herro),112-117, ,,4,112,117,-5,2798.0
1:09.0, ,112-119,G. Antetokounmpo makes 2-pt layup from 1 ft,,4,112,119,-7,2811.0
1:00.0,Turnover by T. Herro (bad pass; steal by J. Holiday),112-119, ,,4,112,119,-7,2820.0
0:58.0, ,112-121,J. Holiday makes 2-pt dunk from 2 ft,,4,112,121,-9,2822.0
0:58.0,Miami full timeout,112-121, ,,4,112,121,-9,2822.0
0:58.0, ,112-121,W. Matthews enters the game for B. Lopez,,4,112,121,-9,2822.0
0:56.0,C. Martin misses 3-pt jump shot from 29 ft,112-121, ,,4,112,121,-9,2824.0
0:52.0, ,112-121,Defensive rebound by G. Antetokounmpo,,4,112,121,-9,2828.0
0:45.0, ,112-121,G. Antetokounmpo misses 3-pt jump shot from 30 ft,,4,112,121,-9,2835.0
0:42.0,Defensive rebound by J. Butler,112-121, ,,4,112,121,-9,2838.0
0:34.0,T. Herro misses 2-pt jump shot from 14 ft,112-121, ,,4,112,121,-9,2846.0
0:34.0,Offensive rebound by Team,112-121, ,,4,112,121,-9,2846.0
0:34.0, ,112-121,Loose ball foul by G. Allen (drawn by C. Martin),,4,112,121,-9,2846.0
0:34.0,C. Martin misses free throw 1 of 2,112-121, ,,4,112,121,-9,2846.0
0:34.0,C. Martin makes free throw 2 of 2,113-121, ,,4,113,121,-8,2846.0
0:13.0, ,113-123,G. Antetokounmpo makes 2-pt dunk from 1 ft,,4,113,123,-10,2867.0
0:05.0,G. Vincent makes 2-pt jump shot from 20 ft,115-123, ,,4,115,123,-8,2875.0
0:00.0,End of 4th quarter,115-123,,,4,115,123,-8,2880.0
