Time,Miami,Score,Washington,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
4:58.0, ,82-70,Defensive rebound by K. Porziņģis,,3,82,70,12,1862.0
4:53.0, ,82-70,B. Beal misses 3-pt jump shot from 26 ft,,3,82,70,12,1867.0
4:51.0,Defensive rebound by K. Lowry,82-70, ,,3,82,70,12,1869.0
4:45.0,M. Strus misses 3-pt jump shot from 26 ft,82-70, ,,3,82,70,12,1875.0
4:43.0, ,82-70,Defensive rebound by Team,,3,82,70,12,1877.0
4:43.0, ,82-70,R. Hachimura enters the game for K. Kuzma,,3,82,70,12,1877.0
4:31.0, ,82-72,B. Beal makes 2-pt jump shot from 10 ft (assist by C. Kispert),,3,82,72,10,1889.0
4:13.0,O. Robinson makes 2-pt layup from 3 ft (assist by K. Lowry),84-72, ,,3,84,72,12,1907.0
4:13.0,Shooting foul by K. Porziņģis (drawn by O. Robinson),84-72, ,,3,84,72,12,1907.0
4:13.0,O. Robinson makes free throw 1 of 1,85-72, ,,3,85,72,13,1907.0
4:02.0, ,85-72,B. Beal misses 2-pt jump shot from 15 ft,,3,85,72,13,1918.0
4:02.0,Defensive rebound by K. Lowry,85-72, ,,3,85,72,13,1918.0
3:39.0,K. Lowry misses 2-pt layup from 3 ft (block by K. Porziņģis),85-72, ,,3,85,72,13,1941.0
3:39.0,Offensive rebound by Team,85-72, ,,3,85,72,13,1941.0
3:36.0,M. Strus misses 3-pt jump shot from 23 ft,85-72, ,,3,85,72,13,1944.0
3:32.0, ,85-72,Defensive rebound by K. Porziņģis,,3,85,72,13,1948.0
3:27.0, ,85-75,C. Kispert makes 3-pt jump shot from 28 ft (assist by B. Beal),,3,85,75,10,1953.0
3:26.0,Miami full timeout,85-75, ,,3,85,75,10,1954.0
3:26.0,C. Martin enters the game for M. Strus,85-75, ,,3,85,75,10,1954.0
3:26.0, ,85-75,T. Gibson enters the game for K. Porziņģis,,3,85,75,10,1954.0
3:09.0,Turnover by K. Lowry (bad pass),85-75, ,,3,85,75,10,1971.0
3:09.0,Loose ball foul by K. Lowry (drawn by B. Beal),85-75, ,,3,85,75,10,1971.0
2:59.0, ,85-75,M. Morris misses 3-pt jump shot from 28 ft,,3,85,75,10,1981.0
2:53.0,Defensive rebound by H. Highsmith,85-75, ,,3,85,75,10,1987.0
2:40.0,H. Highsmith misses 2-pt jump shot from 21 ft,85-75, ,,3,85,75,10,2000.0
2:36.0, ,85-75,Defensive rebound by M. Morris,,3,85,75,10,2004.0
2:30.0, ,85-77,M. Morris makes 2-pt jump shot from 17 ft (assist by C. Kispert),,3,85,77,8,2010.0
2:18.0,K. Lowry misses 3-pt jump shot from 24 ft,85-77, ,,3,85,77,8,2022.0
2:13.0, ,85-77,Defensive rebound by R. Hachimura,,3,85,77,8,2027.0
2:08.0, ,85-79,M. Morris makes 2-pt layup from 2 ft (assist by R. Hachimura),,3,85,79,6,2032.0
1:51.0,C. Martin misses 3-pt jump shot from 24 ft,85-79, ,,3,85,79,6,2049.0
1:48.0, ,85-79,Defensive rebound by T. Gibson,,3,85,79,6,2052.0
1:42.0, ,85-79,M. Morris misses 3-pt jump shot from 28 ft,,3,85,79,6,2058.0
1:38.0,Defensive rebound by C. Martin,85-79, ,,3,85,79,6,2062.0
1:31.0,O. Robinson makes 2-pt jump shot from 7 ft (assist by K. Lowry),87-79, ,,3,87,79,8,2069.0
1:10.0, ,87-79,Shooting foul by O. Robinson (drawn by B. Beal),,3,87,79,8,2090.0
1:10.0, ,87-80,B. Beal makes free throw 1 of 2,,3,87,80,7,2090.0
1:10.0,N. Jović enters the game for H. Highsmith,87-80, ,,3,87,80,7,2090.0
1:10.0,M. Strus enters the game for K. Lowry,87-80, ,,3,87,80,7,2090.0
1:10.0, ,87-81,B. Beal makes free throw 2 of 2,,3,87,81,6,2090.0
0:56.0,Shooting foul by T. Gibson (drawn by O. Robinson),87-81, ,,3,87,81,6,2104.0
0:56.0,O. Robinson misses free throw 1 of 2,87-81, ,,3,87,81,6,2104.0
0:56.0,Offensive rebound by Team,87-81, ,,3,87,81,6,2104.0
0:56.0,O. Robinson makes free throw 2 of 2,88-81, ,,3,88,81,7,2104.0
0:43.0, ,88-81,Turnover by T. Gibson (bad pass),,3,88,81,7,2117.0
0:35.0,C. Martin misses 2-pt layup from 3 ft,88-81, ,,3,88,81,7,2125.0
0:30.0, ,88-81,Defensive rebound by M. Morris,,3,88,81,7,2130.0
0:12.0, ,88-81,R. Hachimura misses 3-pt jump shot from 26 ft,,3,88,81,7,2148.0
0:09.0,Defensive rebound by J. Cain,88-81, ,,3,88,81,7,2151.0
0:00.0,End of 3rd quarter,88-81,,,3,88,81,7,2160.0
12:00.0,Start of 4th quarter,88-81,,,4,88,81,7,2160.0
11:43.0, ,88-84,C. Kispert makes 3-pt jump shot from 29 ft (assist by K. Kuzma),,4,88,84,4,2177.0
11:27.0,Turnover by C. Martin (bad pass; steal by T. Gibson),88-84, ,,4,88,84,4,2193.0
11:22.0, ,88-84,K. Kuzma misses 2-pt layup from 2 ft (block by C. Martin),,4,88,84,4,2198.0
11:17.0,Defensive rebound by O. Robinson,88-84, ,,4,88,84,4,2203.0
11:11.0,N. Jović misses 2-pt jump shot from 23 ft,88-84, ,,4,88,84,4,2209.0
11:08.0, ,88-84,Defensive rebound by T. Gibson,,4,88,84,4,2212.0
11:04.0, ,88-86,B. Beal makes 2-pt layup from 1 ft,,4,88,86,2,2216.0
11:04.0, ,88-86,Shooting foul by O. Robinson (drawn by B. Beal),,4,88,86,2,2216.0
11:04.0,K. Lowry enters the game for J. Cain,88-86, ,,4,88,86,2,2216.0
11:04.0, ,88-87,B. Beal makes free throw 1 of 1,,4,88,87,1,2216.0
10:42.0,Turnover by C. Martin (lost ball; steal by B. Beal),88-87, ,,4,88,87,1,2238.0
10:31.0, ,88-90,C. Kispert makes 3-pt jump shot from 27 ft (assist by B. Beal),Lead change,4,88,90,-2,2249.0
10:30.0,Miami full timeout,88-90, ,,4,88,90,-2,2250.0
10:11.0,K. Lowry makes 3-pt jump shot from 29 ft,91-90, ,Lead change,4,91,90,1,2269.0
9:55.0, ,91-90,K. Kuzma misses 3-pt jump shot from 28 ft,,4,91,90,1,2285.0
9:50.0, ,91-90,Offensive rebound by T. Gibson,,4,91,90,1,2290.0
9:48.0, ,91-90,B. Beal misses 3-pt jump shot from 27 ft,,4,91,90,1,2292.0
9:48.0,Defensive rebound by O. Robinson,91-90, ,,4,91,90,1,2292.0
9:34.0,Turnover by K. Lowry (lost ball; steal by C. Kispert),91-90, ,,4,91,90,1,2306.0
9:14.0, ,91-90,Offensive foul by B. Beal (drawn by C. Martin),,4,91,90,1,2326.0
9:14.0, ,91-90,Turnover by B. Beal (offensive foul),,4,91,90,1,2326.0
9:14.0,H. Highsmith enters the game for O. Robinson,91-90, ,,4,91,90,1,2326.0
8:57.0,M. Strus misses 2-pt layup from 3 ft (block by T. Gibson),91-90, ,,4,91,90,1,2343.0
8:55.0, ,91-90,Defensive rebound by R. Hachimura,,4,91,90,1,2345.0
8:42.0, ,91-90,Personal foul by C. Martin (drawn by B. Beal),,4,91,90,1,2358.0
8:42.0, ,91-90,K. Porziņģis enters the game for R. Hachimura,,4,91,90,1,2358.0
8:33.0, ,91-90,K. Kuzma misses 3-pt jump shot from 28 ft,,4,91,90,1,2367.0
8:26.0, ,91-90,Offensive rebound by T. Gibson,,4,91,90,1,2374.0
8:25.0, ,91-90,C. Kispert misses 3-pt jump shot from 30 ft,,4,91,90,1,2375.0
8:25.0, ,91-90,Loose ball foul by T. Gibson (drawn by N. Jović),,4,91,90,1,2375.0
8:25.0,Defensive rebound by Team,91-90, ,,4,91,90,1,2375.0
8:05.0,M. Strus misses 2-pt jump shot from 19 ft,91-90, ,,4,91,90,1,2395.0
8:01.0, ,91-90,Defensive rebound by T. Gibson,,4,91,90,1,2399.0
7:50.0, ,91-90,Turnover by B. Beal (bad pass),,4,91,90,1,2410.0
7:44.0,K. Lowry misses 3-pt jump shot from 31 ft,91-90, ,,4,91,90,1,2416.0
7:39.0, ,91-90,Defensive rebound by C. Kispert,,4,91,90,1,2421.0
7:32.0, ,91-92,B. Beal makes 2-pt layup from 2 ft,Lead change,4,91,92,-1,2428.0
7:19.0,H. Highsmith misses 3-pt jump shot from 31 ft,91-92, ,,4,91,92,-1,2441.0
7:16.0, ,91-92,Defensive rebound by T. Gibson,,4,91,92,-1,2444.0
7:01.0, ,91-92,B. Beal misses 2-pt jump shot from 16 ft,,4,91,92,-1,2459.0
6:57.0, ,91-92,Offensive rebound by T. Gibson,,4,91,92,-1,2463.0
6:57.0, ,91-92,T. Gibson misses 2-pt layup from 3 ft,,4,91,92,-1,2463.0
6:57.0,Defensive rebound by K. Lowry,91-92, ,,4,91,92,-1,2463.0
6:52.0,K. Lowry makes 2-pt layup from 2 ft,93-92, ,Lead change,4,93,92,1,2468.0
6:31.0, ,93-92,K. Porziņģis misses 2-pt jump shot from 6 ft,,4,93,92,1,2489.0
6:30.0,Defensive rebound by N. Jović,93-92, ,,4,93,92,1,2490.0
6:30.0,Personal foul by K. Porziņģis (drawn by N. Jović),93-92, ,,4,93,92,1,2490.0
6:30.0,O. Robinson enters the game for N. Jović,93-92, ,,4,93,92,1,2490.0
6:30.0, ,93-92,R. Hachimura enters the game for T. Gibson,,4,93,92,1,2490.0
6:14.0,Shooting foul by C. Kispert (drawn by K. Lowry),93-92, ,,4,93,92,1,2506.0
6:14.0,K. Lowry makes free throw 1 of 2,94-92, ,,4,94,92,2,2506.0
6:14.0,K. Lowry misses free throw 2 of 2,94-92, ,,4,94,92,2,2506.0
6:11.0, ,94-92,Defensive rebound by R. Hachimura,,4,94,92,2,2509.0
5:55.0, ,94-92,K. Kuzma misses 2-pt layup from 7 ft (block by K. Lowry),,4,94,92,2,2525.0
5:52.0,Defensive rebound by M. Strus,94-92, ,,4,94,92,2,2528.0
5:49.0,C. Martin misses 2-pt jump shot from 21 ft,94-92, ,,4,94,92,2,2531.0
5:49.0, ,94-92,Defensive rebound by R. Hachimura,,4,94,92,2,2531.0
5:40.0, ,94-92,B. Beal misses 2-pt jump shot from 11 ft,,4,94,92,2,2540.0
5:36.0,Defensive rebound by H. Highsmith,94-92, ,,4,94,92,2,2544.0
5:20.0,M. Strus misses 3-pt jump shot from 28 ft,94-92, ,,4,94,92,2,2560.0
5:16.0, ,94-92,Defensive rebound by C. Kispert,,4,94,92,2,2564.0
5:12.0, ,94-92,Washington full timeout,,4,94,92,2,2568.0
4:57.0, ,94-94,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by K. Kuzma),Tie,4,94,94,0,2583.0
4:30.0,H. Highsmith misses 3-pt jump shot from 26 ft,94-94, ,,4,94,94,0,2610.0
4:30.0,Offensive rebound by Team,94-94, ,,4,94,94,0,2610.0
4:29.0,Turnover by Team (shot clock),94-94, ,,4,94,94,0,2611.0
4:13.0, ,94-94,Turnover by K. Kuzma (bad pass),,4,94,94,0,2627.0
3:57.0,C. Martin misses 2-pt jump shot from 12 ft,94-94, ,,4,94,94,0,2643.0
3:54.0, ,94-94,Defensive rebound by K. Porziņģis,,4,94,94,0,2646.0
3:46.0, ,94-94,K. Porziņģis misses 3-pt jump shot from 27 ft,,4,94,94,0,2654.0
3:42.0,Defensive rebound by O. Robinson,94-94, ,,4,94,94,0,2658.0
3:27.0, ,94-94,Violation by Team (kicked ball),,4,94,94,0,2673.0
3:27.0,Miami full timeout,94-94, ,,4,94,94,0,2673.0
3:18.0,M. Strus misses 3-pt jump shot from 28 ft,94-94, ,,4,94,94,0,2682.0
3:14.0,Offensive rebound by H. Highsmith,94-94, ,,4,94,94,0,2686.0
3:12.0,K. Lowry misses 3-pt jump shot from 26 ft,94-94, ,,4,94,94,0,2688.0
3:08.0,Offensive rebound by H. Highsmith,94-94, ,,4,94,94,0,2692.0
3:08.0,H. Highsmith makes 2-pt layup at rim,96-94, ,,4,96,94,2,2692.0
3:08.0, ,96-94,Washington full timeout,,4,96,94,2,2692.0
2:48.0, ,96-94,K. Porziņģis misses 3-pt jump shot from 28 ft,,4,96,94,2,2712.0
2:43.0,Defensive rebound by H. Highsmith,96-94, ,,4,96,94,2,2717.0
2:31.0,H. Highsmith makes 2-pt layup from 2 ft (assist by K. Lowry),98-94, ,,4,98,94,4,2729.0
2:31.0, ,98-94,Violation by Team (def goaltending),,4,98,94,4,2729.0
2:20.0, ,98-94,R. Hachimura misses 2-pt jump shot from 18 ft,,4,98,94,4,2740.0
2:18.0, ,98-94,Offensive rebound by K. Porziņģis,,4,98,94,4,2742.0
2:18.0, ,98-94,Shooting foul by K. Lowry (drawn by K. Porziņģis),,4,98,94,4,2742.0
2:18.0, ,98-95,K. Porziņģis makes free throw 1 of 2,,4,98,95,3,2742.0
2:18.0, ,98-95,T. Gibson enters the game for R. Hachimura,,4,98,95,3,2742.0
2:18.0, ,98-96,K. Porziņģis makes free throw 2 of 2,,4,98,96,2,2742.0
1:58.0,Shooting foul by T. Gibson (drawn by H. Highsmith),98-96, ,,4,98,96,2,2762.0
1:58.0,H. Highsmith misses free throw 1 of 2,98-96, ,,4,98,96,2,2762.0
1:58.0,Offensive rebound by Team,98-96, ,,4,98,96,2,2762.0
1:58.0,H. Highsmith makes free throw 2 of 2,99-96, ,,4,99,96,3,2762.0
1:49.0, ,99-99,B. Beal makes 3-pt jump shot from 27 ft (assist by C. Kispert),Tie,4,99,99,0,2771.0
1:35.0,H. Highsmith makes 3-pt jump shot from 29 ft (assist by K. Lowry),102-99, ,,4,102,99,3,2785.0
1:24.0, ,102-99,K. Porziņģis misses 3-pt jump shot from 22 ft,,4,102,99,3,2796.0
1:19.0,Defensive rebound by H. Highsmith,102-99, ,,4,102,99,3,2801.0
1:01.0,K. Lowry makes 2-pt jump shot from 19 ft,104-99, ,,4,104,99,5,2819.0
1:01.0, ,104-99,Washington full timeout,,4,104,99,5,2819.0
0:54.0, ,104-101,B. Beal makes 2-pt layup from 2 ft (assist by K. Porziņģis),,4,104,101,3,2826.0
0:32.0,O. Robinson misses 3-pt jump shot from 23 ft,104-101, ,,4,104,101,3,2848.0
0:29.0, ,104-101,Defensive rebound by K. Kuzma,,4,104,101,3,2851.0
0:15.0, ,104-104,K. Kuzma makes 3-pt jump shot from 24 ft (assist by B. Beal),Tie,4,104,104,0,2865.0
0:00.0,K. Lowry misses 2-pt jump shot from 7 ft,104-104, ,,4,104,104,0,2880.0
0:00.0,Offensive rebound by Team,104-104, ,,4,104,104,0,2880.0
0:00.0,End of 4th quarter,104-104,,,4,104,104,0,2880.0
5:00.0,Start of 1st overtime,104-104,,,5,104,104,0,3300.0
5:00.0,Jump ball: O. Robinson vs. K. Porziņģis (B. Beal gains possession),104-104,,,5,104,104,0,3300.0
4:40.0, ,104-104,K. Kuzma misses 3-pt jump shot from 25 ft,,5,104,104,0,3320.0
4:35.0,Defensive rebound by M. Strus,104-104, ,,5,104,104,0,3325.0
4:17.0,M. Strus misses 3-pt jump shot from 26 ft,104-104, ,,5,104,104,0,3343.0
4:13.0, ,104-104,Defensive rebound by K. Kuzma,,5,104,104,0,3347.0
4:01.0, ,104-106,K. Porziņģis makes 2-pt dunk from 2 ft (assist by T. Gibson),Lead change,5,104,106,-2,3359.0
3:49.0,H. Highsmith misses 3-pt jump shot from 26 ft,104-106, ,,5,104,106,-2,3371.0
3:46.0, ,104-106,Defensive rebound by B. Beal,,5,104,106,-2,3374.0
3:42.0, ,104-106,Offensive foul by B. Beal (drawn by H. Highsmith),,5,104,106,-2,3378.0
3:42.0, ,104-106,Turnover by B. Beal (offensive foul),,5,104,106,-2,3378.0
3:24.0,H. Highsmith misses 2-pt layup from 6 ft,104-106, ,,5,104,106,-2,3396.0
3:20.0,Offensive rebound by O. Robinson,104-106, ,,5,104,106,-2,3400.0
3:20.0,O. Robinson misses 2-pt layup from 4 ft,104-106, ,,5,104,106,-2,3400.0
3:20.0, ,104-106,Defensive rebound by T. Gibson,,5,104,106,-2,3400.0
3:11.0, ,104-106,K. Kuzma misses 3-pt jump shot from 24 ft,,5,104,106,-2,3409.0
3:08.0,Defensive rebound by C. Martin,104-106, ,,5,104,106,-2,3412.0
3:06.0,Shooting foul by T. Gibson (drawn by K. Lowry),104-106, ,,5,104,106,-2,3414.0
3:06.0,K. Lowry makes free throw 1 of 2,105-106, ,,5,105,106,-1,3414.0
3:06.0,K. Lowry makes free throw 2 of 2,106-106, ,Tie,5,106,106,0,3414.0
2:48.0, ,106-106,Shooting foul by O. Robinson (drawn by K. Kuzma),,5,106,106,0,3432.0
2:48.0, ,106-107,K. Kuzma makes free throw 1 of 2,,5,106,107,-1,3432.0
2:48.0, ,106-107,K. Kuzma misses free throw 2 of 2,,5,106,107,-1,3432.0
2:44.0,Defensive rebound by C. Martin,106-107, ,,5,106,107,-1,3436.0
2:28.0,Instant Replay (Challenge: Ruling Stands),106-107, ,,5,106,107,-1,3452.0
2:28.0,O. Robinson misses 3-pt jump shot from 22 ft (block by T. Gibson),106-107, ,,5,106,107,-1,3452.0
2:24.0, ,106-107,Defensive rebound by Team,,5,106,107,-1,3456.0
2:24.0,Jump ball: K. Porziņģis vs. O. Robinson (C. Kispert gains possession),106-107,,,5,106,107,-1,3456.0
2:11.0, ,106-107,Turnover by B. Beal (lost ball; steal by C. Martin),,5,106,107,-1,3469.0
1:50.0,K. Lowry misses 3-pt jump shot from 28 ft,106-107, ,,5,106,107,-1,3490.0
1:47.0, ,106-107,Defensive rebound by K. Kuzma,,5,106,107,-1,3493.0
1:32.0, ,106-107,B. Beal misses 2-pt layup from 4 ft (block by O. Robinson),,5,106,107,-1,3508.0
1:32.0,Defensive rebound by Team,106-107, ,,5,106,107,-1,3508.0
1:32.0,Miami full timeout,106-107, ,,5,106,107,-1,3508.0
1:32.0,Instant Replay (Challenge: Ruling Stands),106-107, ,,5,106,107,-1,3508.0
1:15.0,M. Strus misses 3-pt jump shot from 28 ft,106-107, ,,5,106,107,-1,3525.0
1:12.0, ,106-107,Defensive rebound by B. Beal,,5,106,107,-1,3528.0
0:53.0, ,106-107,K. Kuzma misses 3-pt jump shot from 28 ft,,5,106,107,-1,3547.0
0:51.0,Defensive rebound by Team,106-107, ,,5,106,107,-1,3549.0
0:36.0,Personal foul by K. Porziņģis (drawn by H. Highsmith),106-107, ,,5,106,107,-1,3564.0
0:28.0,Turnover by O. Robinson (out of bounds lost ball),106-107, ,,5,106,107,-1,3572.0
0:05.0, ,106-107,T. Gibson misses 2-pt jump shot from 17 ft,,5,106,107,-1,3595.0
0:02.0,Defensive rebound by M. Strus,106-107, ,,5,106,107,-1,3598.0
0:02.0,Miami full timeout,106-107, ,,5,106,107,-1,3598.0
0:01.0,M. Strus misses 3-pt jump shot from 29 ft,106-107, ,,5,106,107,-1,3599.0
0:01.0,Offensive rebound by Team,106-107, ,,5,106,107,-1,3599.0
0:00.0,End of 1st overtime,106-107,,,5,106,107,-1,3600.0
